"aa_id"|"school_id"|"course"|"entryyear"|"referral"|"registerdate"|"lastupdate"|"staffid"|"aa_remark"|"result_remark"|"remark_to_school"|"eventdate"|"eventtime"|"enroll_status"|"enroll_sub_status"|"coursedetail"|"s_detail"|"scholarship"|"event"
"S001747"|197|"Year 12"|"201009"|"N"|"20090910"|"20090915000000"|""|"not in a position to take forward a registration for Renee at present."|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002099"|4|"Year 12"|"201009"|"N"|"20090827"|"20090915000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S002093"|197|"Year 12"|"201009"|"N"|"20090916"|"20090916000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002213"|302|"Year 12"|"201009"|"N"|"20090916"|"20090916000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001677"|327|"Year 12"|"201009"|"N"|"20090916"|"20090916000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001957"|58|"Year 12"|"201009"|"N"|"20090916"|"20090916000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001957"|15|"Year 12"|"201009"|"N"|"20090916"|"20090916000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001957"|381|"Year 12"|"201009"|"N"|"20090916"|"20090916000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002007"|464|"Year 12"|"201009"|"N"|"20090911"|"20090916000000"|""|"school asked us to check after march 2010"|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001399"|510|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|"overage"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001399"|593|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|"student may not proceed"|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001399"|345|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|"closed application"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001399"|265|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|"ely"|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001470"|501|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001470"|197|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001471"|197|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002437"|442|"Year 9"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S002437"|411|"Year 9"|"201009"|"N"|"20090917"|"20090917000000"|""|"School suggested Year 10"|""|""|""|""|"Awaiting Response (P)"|" "|""|""|0|""
"S001692"|241|"Year 10"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001692"|67|"Year 9"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001841"|103|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001811"|593|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|"can try again in jan 2010 if there is improvement"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001811"|125|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001811"|159|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001811"|441|"Year 12"|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001999"|58|""|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001999"|577|""|"201009"|"N"|"20090917"|"20090917000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002181"|211|"Year 12"|"201009"|"N"|"20090914"|"20090917000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002181"|197|"Year 12"|"201009"|"N"|"20090914"|"20090917000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002361"|431|"Year 9"|"201009"|"N"|"20090913"|"20090917000000"|""|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S001632"|58|"Year 12"|"201009"|"N"|"20090829"|"20090917000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001523"|454|"Year 12"|"201009"|"N"|"20090918"|"20090918000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002281"|13|"Year 9"|"201109"|"N"|"20090918"|"20090918000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002096"|4|"Year 9"|"201009"|"N"|"20090918"|"20090918000000"|""|""|""|""|""|""|"Awaiting Interview"|" "|""|""|0|""
"S002096"|11|"Year 9"|"201009"|"N"|"20090918"|"20090918000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S002096"|22|"Year 9"|"201009"|"N"|"20090918"|"20090918000000"|""|""|""|""|""|""|"Awaiting Interview"|" "|""|""|0|""
"S001989"|544|"Year 10"|"201009"|"N"|"20090918"|"20090918000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002350"|16|"Year 10"|"201009"|"N"|"20090918"|"20090918000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S002350"|13|"Year 10"|"201009"|"N"|"20090918"|"20090918000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S002031"|58|""|"201009"|"N"|"20090917"|"20090918000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001380"|133|"Year 9"|"201009"|"N"|"20090918"|"20090918000000"|""|"test and interview in the UK in Nov, mrs lai is considering"|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001374"|302|"Year 12"|"201009"|"N"|"20090918"|"20090918000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002093"|381|"Year 12"|"201009"|"N"|"20090916"|"20090918000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001957"|136|"Year 12"|"201009"|"N"|"20090916"|"20090918000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001957"|500|"Year 12"|"201009"|"N"|"20090916"|"20090918000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001825"|274|"Year 10"|"201009"|"N"|"20090915"|"20090918000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001706"|58|"Year 12"|"201009"|"N"|"20090913"|"20090918000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001706"|136|"Year 12"|"201009"|"N"|"20090913"|"20090918000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001706"|197|"Year 12"|"201009"|"N"|"20090913"|"20090918000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001706"|211|"Year 12"|"201009"|"N"|"20090913"|"20090918000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001706"|89|"Year 12"|"201009"|"N"|"20090913"|"20090918000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002201"|381|"Year 12"|"201009"|"N"|"20090913"|"20090918000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001404"|11|"Year 12"|"201009"|"N"|"20090909"|"20090918000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S001753"|61|"Year 12"|"201009"|"N"|"20090902"|"20090918000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001668"|61|"Year 12"|"201009"|"N"|"20090901"|"20090918000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002222"|3|"Year 12"|"201009"|"N"|"20090919"|"20090919000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S001829"|528|"Year 12"|"201009"|"N"|"20090901"|"20090920000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S001352"|130|"Year 12"|"201009"|"N"|"20090921"|"20090921000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001977"|11|"Year 12"|"201009"|"N"|"20090921"|"20090921000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S002200"|58|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|"subjects not match"|""|""|""|""|"Awaiting Response (P)"|" "|""|""|0|""
"S002200"|214|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002200"|362|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002164"|247|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001599"|88|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S002196"|154|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001595"|340|"Year 10"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002024"|497|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|"check again in Mar 2010"|""|""|""|""|"FULL"|" "|""|""|0|""
"S002024"|381|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|"too weak"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002024"|211|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|"too weak"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001646"|304|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001383"|130|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S001505"|345|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S002377"|130|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S001646"|58|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001394"|10|"Year 7"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S001891"|130|"Year 7"|"201009"|"N"|"20090922"|"20090922000000"|""|"too young"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002024"|7|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|"not strong"|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S002024"|197|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|"checking reason"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001790"|381|"Year 9"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001939"|11|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S001739"|7|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S001739"|381|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001739"|10|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001667"|327|"Year 12"|"201009"|"N"|"20090922"|"20090922000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002031"|593|""|"201009"|"N"|"20090917"|"20090922000000"|""|"need to review in Jan 2010, looking for better results"|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002357"|88|"Year 12"|"201009"|"N"|"20090917"|"20090922000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S002441"|103|"Year 12"|"201009"|"N"|"20090916"|"20090922000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001677"|197|"Year 12"|"201009"|"N"|"20090916"|"20090922000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001677"|464|"Year 12"|"201009"|"N"|"20090916"|"20090922000000"|""|"St Mary&#039;s Shaftesbury, check after march 2010, no vacancy before that"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001734"|61|"Year 12"|"201009"|"N"|"20090901"|"20090922000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002417"|10|"Year 9"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Awaiting Interview (WL)"|" "|""|""|0|""
"S002423"|316|"Year 12"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002423"|518|"Year 12"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002423"|492|"Year 12"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002398"|394|""|"201009"|"N"|"20090923"|"20090923000000"|""|"P contacted sch and Richard redirected him to us. "|""|""|""|""|"Awaiting Response (P)"|" "|""|""|0|""
"S002020"|39|"Year 10"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002020"|411|"Year 10"|"201009"|"N"|"20090923"|"20090923000000"|""|"overage"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002020"|551|"Year 10"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002313"|50|"Year 12"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S002398"|50|""|"201009"|"Y"|"20090923"|"20090923000000"|""|"applied directly, may sit test with us"|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S001442"|154|"Year 12"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Hold"|" "|""|""|0|""
"S001401"|21|"Year 9"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001401"|7|"Year 9"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001401"|2|"Year 9"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002093"|89|"Year 12"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002064"|225|"Year 8"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S002152"|13|"Year 12"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002200"|518|"Year 12"|"201009"|"N"|"20090922"|"20090923000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002200"|330|"Year 12"|"201009"|"N"|"20090922"|"20090923000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002164"|133|"Year 12"|"201009"|"N"|"20090922"|"20090923000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002164"|88|"Year 12"|"201009"|"N"|"20090922"|"20090923000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S002164"|336|"Year 12"|"201009"|"N"|"20090922"|"20090923000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001951"|313|"Year 10"|"201009"|"N"|"20090923"|"20090923000000"|""|""|""|""|""|""|"Awaiting Response (P)"|" "|""|""|0|""
"S002145"|438|"Year 12"|"201009"|"N"|"20090922"|"20090923000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002162"|462|"Year 12"|"201009"|"N"|"20090917"|"20090923000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002156"|381|"Year 12"|"201009"|"N"|"20090912"|"20090923000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002156"|197|"Year 12"|"201009"|"N"|"20090912"|"20090923000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001436"|7|""|"201009"|"N"|"20090910"|"20090923000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S001435"|7|""|"201009"|"N"|"20090910"|"20090923000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S002085"|225|"Year 10"|"201009"|"N"|"20090908"|"20090923000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S002086"|7|"Year 10"|"201009"|"N"|"20090822"|"20090923000000"|""|"no show, she said she did not receive my email about the interview"|""|""|""|""|"Awaiting Interview"|" "|""|""|0|""
"S001991"|20|"Year 12"|"201009"|"N"|"20090817"|"20090923000000"|""|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S001629"|9|"Year 12"|"201009"|"N"|"20090815"|"20090923000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S001629"|13|"Year 12"|"201009"|"N"|"20090815"|"20090923000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S001629"|1|"Year 12"|"201009"|"N"|"20090815"|"20090923000000"|""|""|""|"Post Top School Applicant"|""|""|"TNFA"|" "|""|""|0|""
"S001505"|533|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S001505"|265|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Check Place"|" "|""|""|0|""
"S002243"|366|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|"DAY PLACE"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S001738"|185|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Check Place"|" "|""|""|0|""
"S001738"|441|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001738"|593|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001738"|125|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S000542"|6|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|"sch visited"|""|""|""|""|"General Enquiry"|" "|""|""|0|""
"S002301"|6|"Year 9"|"200909"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001353"|20|"Year 12"|"201009"|"Y"|"20090924"|"20090924000000"|""|""|""|""|""|""|"General Enquiry"|" "|""|""|0|""
"S001353"|549|"Year 12"|"201009"|"Y"|"20090924"|"20090924000000"|""|"Oct Expo"|""|""|""|""|"General Enquiry"|" "|""|""|0|""
"S001357"|125|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|"applied directly"|""|""|""|""|"General Enquiry"|" "|""|""|0|""
"S001710"|36|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Check Place"|" "|""|""|0|""
"S001710"|58|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001710"|136|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001710"|593|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001736"|185|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Check Place"|" "|""|""|0|""
"S001736"|441|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001736"|593|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001736"|125|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Check Place"|" "|""|""|0|""
"S001736"|345|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002188"|12|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S002508"|575|"Year 10"|"201001"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Check Place"|" "|""|""|0|""
"S002444"|4|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001979"|340|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"General Enquiry"|" "|""|""|0|""
"S001334"|533|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|"sch visited"|""|""|""|""|"General Enquiry"|" "|""|""|0|""
"S001639"|274|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001639"|21|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|"applied via another agent"|""|""|""|""|"General Enquiry"|" "|""|""|0|""
"S001566"|533|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|"overaged"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001818"|483|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Check Place"|" "|""|""|0|""
"S001818"|211|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001818"|345|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S002024"|214|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Check Place"|" "|""|""|0|""
"S001743"|493|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001518"|462|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002206"|381|"Year 10"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S001960"|10|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001960"|16|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S000867"|4|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002090"|28|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S002090"|457|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Offered"|" "|""|""|0|""
"S002097"|3|"Year 10"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001454"|7|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001781"|2|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001698"|1|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001698"|12|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002381"|1|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001948"|9|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001948"|16|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001938"|13|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002166"|1|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002166"|9|"Year 9"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001389"|7|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001389"|2|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001389"|10|"Year 12"|"201009"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002508"|125|"Year 10"|"201001"|"N"|"20090924"|"20090924000000"|""|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S002508"|322|"Year 10"|"201001"|"N"|"20090924"|"20090924000000"|""|"dont take Yr10 stud"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001359"|21|"Year 12"|"201009"|"N"|"20090923"|"20090924000000"|""|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S001599"|138|"Year 12"|"201009"|"N"|"20090922"|"20090924000000"|""|""|""|""|""|""|"Check Place"|" "|""|""|0|""
"S001599"|330|"Year 12"|"201009"|"N"|"20090922"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001599"|380|"Year 12"|"201009"|"N"|"20090922"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S002024"|493|"Year 12"|"201009"|"N"|"20090922"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001393"|6|"Year 9"|"201009"|"N"|"20090922"|"20090924000000"|""|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S001497"|17|"Year 12"|"201009"|"N"|"20090919"|"20090924000000"|""|""|""|""|""|""|"General Enquiry"|" "|""|""|0|""
"S001497"|599|"Year 12"|"201009"|"N"|"20090919"|"20090924000000"|""|""|""|""|""|""|"General Enquiry"|" "|""|""|0|""
"S001970"|599|"Year 10"|"201009"|"N"|"20090921"|"20090924000000"|""|""|""|""|""|""|"General Enquiry"|" "|""|""|0|""
