"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
520|"Year 8"|"3 Compulsory Papers

All pupils in future will have to write a letter in own handwriting to the head of school saying ""Why they would like to attend Talbot Heath School, aspirations and hobbies etc"" and returned with the completed exam papers"|"20130530143812"|"AA00028"|"School will send original papers to each student applied

School do not accept email the completed exam paper. They require the original in the post"|"2013-14"|"20130901"|""|""
520|"Year 7"|""|"20130530143823"|"AA00028"|""|"2013-14"|"20130101"|""|""
520|"Year 9"|"3 Scholarship Papers

All pupils in future will have to write a letter in own handwriting to the head of school saying ""Why they would like to attend Talbot Heath School, aspirations and hobbies etc"" and returned with the completed exam papers"|"20130530151057"|"AA00028"|"School will send original papers to each student applied

School do not accept email the completed exam paper. They require the original in the post"|"2013-14"|"20130901"|""|""
464|"Year 12"|"2 Compulsory Papers"|"20130527163519"|"AA00028"|""|"2013-14"|"20130901"|""|""
464|"Year 11"|"2 Compulsory Papers"|"20130527163532"|"AA00028"|""|"2013-14"|"20130901"|""|""
631|"Year 12"|"3 Compulsory Papers with Invigilation of Test"|"20130527164456"|"AA00028"|""|"2013-14"|"20130901"|""|""
631|"Year 10"|"3 Compulsory Papers with Invigilation of Test"|"20130527164626"|"AA00028"|""|"2013-14"|"20130901"|""|""
631|"Year 9"|"3 Compulsory Papers with Invigilation of Test"|"20130527172442"|"AA00028"|""|"2013-14"|"20130901"|""|""
498|"Year 7"|""|"20130527173655"|"AA00028"|""|"2013-14"|"20130101"|""|""
498|"Year 8"|""|"20130527173700"|"AA00028"|""|"2013-14"|"20130101"|""|""
468|"Year 12"|"1 Compulsory Papers and Optional Papers"|"20130527174823"|"AA00028"|""|"2013-14"|"20130901"|""|""
468|"Year 10"|"3 Compulsory Papers"|"20130527175415"|"AA00028"|""|"2013-14"|"20130901"|""|""
468|"Year 9"|"3 Compulsory Papers"|"20130527175742"|"AA00028"|""|"2013-14"|"20130901"|""|""
500|"Year 7"|""|"20130529171556"|"AA00028"|""|"2013-14"|"20130101"|""|""
500|"Year 9"|""|"20130529171603"|"AA00028"|""|"2013-14"|"20130101"|""|""
501|"Year 12"|"2 Compulsory Papers"|"20130529180645"|"AA00028"|""|"2013-14"|"20130901"|""|""
501|"Year 10"|"2 Compulsory Papers"|"20130529180806"|"AA00028"|""|"2013-14"|"20130901"|""|""
501|"Year 9"|"2 Compulsory Papers"|"20130529181256"|"AA00028"|""|"2013-14"|"20130901"|""|""
501|"Year 8"|""|"20130529181437"|"AA00028"|""|"2013-14"|"20130101"|""|""
503|"Year 12"|""|"20130529181900"|"AA00028"|""|"2013-14"|"20130101"|""|""
503|"Year 8"|""|"20130529181906"|"AA00028"|""|"2013-14"|"20130101"|""|""
503|"Year 9"|""|"20130529181911"|"AA00028"|""|"2013-14"|"20130101"|""|""
503|"Year 10"|"3 Compulsory Papers"|"20130529182004"|"AA00028"|"PLEASE USE ORIGINAL PAPERS UNLESS SCHOOL ALLOWED TO USE COPIES !"|"2013-14"|"20130901"|""|""
504|"Year 10"|"3 Compulsory Papers with Validated Statement"|"20130530110420"|"AA00028"|""|"2013-14"|"20130901"|""|""
504|"Year 8"|""|"20130530110434"|"AA00028"|""|"2013-14"|"20130101"|""|""
504|"Year 9"|"3 Compulsory Papers with Validated Statement"|"20130530110806"|"AA00028"|""|"2013-14"|"20130901"|""|""
549|"Year 10"|""|"20130530112658"|"AA00028"|""|"2013-14"|"20130101"|""|""
549|"Year 9"|""|"20130530112704"|"AA00028"|""|"2013-14"|"20130101"|""|""
507|"Year 12"|"2 Compulsory Papers"|"20130530113036"|"AA00028"|""|"2013-14"|"20130901"|""|""
507|"Year 10"|""|"20130530113043"|"AA00028"|""|"2013-14"|"20130101"|""|""
507|"Year 7"|""|"20130530113049"|"AA00028"|""|"2013-14"|"20130101"|""|""
507|"Year 8"|""|"20130530113053"|"AA00028"|""|"2013-14"|"20130101"|""|""
507|"Year 9"|""|"20130530113058"|"AA00028"|""|"2013-14"|"20130101"|""|""
508|"Year 10"|""|"20130530113834"|"AA00028"|""|"2013-14"|"20130901"|""|""
508|"Year 9"|""|"20130530113911"|"AA00028"|""|"2013-14"|"20130901"|""|""
509|"Year 10"|""|"20130530114244"|"AA00028"|""|"2013-14"|"20130101"|""|""
509|"Year 12"|""|"20130530114248"|"AA00028"|""|"2013-14"|"20130101"|""|""
509|"Year 8"|"2 Compulsory Papers"|"20130530114302"|"AA00028"|""|"2013-14"|"20130901"|""|""
509|"Year 9"|""|"20130530114309"|"AA00028"|""|"2013-14"|"20130101"|""|""
510|"Year 12"|""|"20130530114358"|"AA00028"|""|"2013-14"|"20130101"|""|""
512|"Year 12"|""|"20130530114514"|"AA00028"|""|"2013-14"|"20130101"|""|""
518|"Year 10"|"4 Compulsory Papers"|"20130530114949"|"AA00028"|""|"2013-14"|"20130901"|""|""
518|"Year 12"|""|"20130530115009"|"AA00028"|""|"2013-14"|"20130101"|""|""
518|"Year 7"|""|"20130530115014"|"AA00028"|""|"2013-14"|"20130101"|""|""
518|"Year 8"|""|"20130530115019"|"AA00028"|""|"2013-14"|"20130101"|""|""
18|"Year 7"|""|"20130525111113"|"AA00028"|""|"2013-14"|"20130101"|""|""
611|"Year 10"|"3 Compulsory Papers"|"20130525153055"|"AA00028"|"For Sept 2013 Entry:

Years 9 and 10 sit the EAL paper (same for both year groups) and the Maths paper. Last time school offered to these Year groups based on the Academic Asia Maths and EAL papers and the interview we gave them. They would be happy to do that again this year. However, they will send over our Year 9 and 10 papers for those children who sit exams after the Expo."|"2013-14"|"20130901"|""|""
119|"Year 12"|""|"20150105120122"|"AA00032"|""|"2014-15"|"20150105"|""|""
89|"Year 12"|""|"20210123100127"|"AA00069"|""|"2020-21"|"20210123"|""|""
611|"Year 9"|"3 Compulsory Papers"|"20130525153112"|"AA00028"|"For Sept 2013 Entry:

Years 9 and 10 sit the EAL paper (same for both year groups) and the Maths paper. Last time school offered to these Year groups based on the Academic Asia Maths and EAL papers and the interview we gave them. They would be happy to do that again this year. However, they will send over our Year 9 and 10 papers for those children who sit exams after the Expo."|"2013-14"|"20130901"|""|""
517|"Pre-AL"|""|"20130525163754"|"AA00007"|""|"2013-14"|"20130525"|""|""
78|"Pre-AL"|""|"20130525163903"|"AA00007"|""|"2013-14"|"20130525"|""|""
455|"Year 7"|""|"20130525175021"|"AA00028"|""|"2013-14"|"20130101"|""|""
455|"Year 10"|"2 Compulsory Papers"|"20130525175032"|"AA00028"|""|"2013-14"|"20130901"|""|""
455|"Year 12"|"2 Compulsory Papers"|"20130525175042"|"AA00028"|""|"2013-14"|"20130901"|""|""
483|"Year 12"|"1 Compulsory Papers and Optional Papers"|"20130525175531"|"AA00028"|""|"2013-14"|"20130901"|""|""
483|"Year 10"|"2 Compulsory Papers"|"20130525175919"|"AA00028"|""|"2013-14"|"20130901"|""|""
483|"Year 9"|"2 Compulsory Papers"|"20130525182610"|"AA00028"|""|"2013-14"|"20130901"|""|""
483|"Year 7"|"2 Compulsory Papers"|"20130525183211"|"AA00028"|""|"2013-14"|"20130901"|""|""
487|"Year 12"|""|"20130527122634"|"AA00028"|""|"2013-14"|"20130101"|""|""
488|"Year 7"|""|"20130527122730"|"AA00028"|""|"2013-14"|"20130101"|""|""
457|"Year 10"|""|"20130527122802"|"AA00028"|""|"2013-14"|"20130101"|""|""
489|"Year 12"|""|"20130527122849"|"AA00028"|""|"2013-14"|"20130101"|""|""
489|"Year 10"|""|"20130527122853"|"AA00028"|""|"2013-14"|"20130101"|""|""
459|"Year 10"|""|"20130527122946"|"AA00028"|""|"2013-14"|"20130101"|""|""
459|"Year 12"|""|"20130527122950"|"AA00028"|""|"2013-14"|"20130101"|""|""
459|"Year 7"|""|"20130527122955"|"AA00028"|""|"2013-14"|"20130101"|""|""
459|"Year 8"|""|"20130527122959"|"AA00028"|""|"2013-14"|"20130101"|""|""
459|"Year 9"|""|"20130527123005"|"AA00028"|""|"2013-14"|"20130101"|""|""
492|"Year 12"|""|"20130527123043"|"AA00028"|""|"2013-14"|"20130101"|""|""
492|"Year 9"|""|"20130527123048"|"AA00028"|""|"2013-14"|"20130101"|""|""
493|"Year 10"|"3 Compulsory Papers"|"20130527123423"|"AA00028"|""|"2013-14"|"20130901"|""|""
493|"Year 12"|"2 Compulsory Papers"|"20130527134503"|"AA00028"|""|"2013-14"|"20130901"|""|""
493|"Year 7"|""|"20130527134559"|"AA00028"|""|"2013-14"|"20130101"|""|""
493|"Year 8"|""|"20130527134603"|"AA00028"|""|"2013-14"|"20130101"|""|""
493|"Year 9"|""|"20130527134607"|"AA00028"|""|"2013-14"|"20130101"|""|""
494|"Year 10"|"2 Compulsory Papers"|"20130527134927"|"AA00028"|""|"2013-14"|"20130901"|""|""
494|"Year 12"|"2 Compulsory Papers"|"20130527140057"|"AA00028"|""|"2013-14"|"20130901"|""|""
494|"Year 9"|"2 Compulsory Papers"|"20130527140422"|"AA00028"|""|"2013-14"|"20130901"|""|""
494|"Year 8"|"2 Compulsory Papers"|"20130527140543"|"AA00028"|""|"2013-14"|"20130901"|""|""
494|"Year 7"|""|"20130527140610"|"AA00028"|""|"2013-14"|"20130101"|""|""
668|"Year 12"|""|"20130527142238"|"AA00028"|""|"2013-14"|"20130101"|""|""
462|"Year 12"|"1 Compulsory Papers and Optional Papers"|"20130527143105"|"AA00028"|"DO NOT PRINT PAPERS, THE SCHOOL WILL POST THE HARDCOPY PAPERS TO US!"|"2013-14"|"20130901"|""|""
462|"Year 10"|"3 Compulsory Papers"|"20130527144156"|"AA00028"|"DO NOT PRINT PAPERS, THE SCHOOL WILL POST THE HARDCOPY PAPERS TO US!"|"2013-14"|"20130901"|""|""
462|"Year 9"|"3 Compulsory Papers"|"20130527145619"|"AA00028"|"DO NOT PRINT PAPERS, THE SCHOOL WILL POST THE HARDCOPY PAPERS TO US!"|"2013-14"|"20130901"|""|""
462|"Year 8"|"3 Compulsory Papers"|"20130527145802"|"AA00028"|"DO NOT PRINT PAPERS, THE SCHOOL WILL POST THE HARDCOPY PAPERS TO US!"|"2013-14"|"20130901"|""|""
462|"Year 7"|"3 Compulsory Papers"|"20130527145932"|"AA00028"|"DO NOT PRINT PAPERS, THE SCHOOL WILL POST THE HARDCOPY PAPERS TO US!"|"2013-14"|"20130901"|""|""
465|"Year 12"|"1 Compulsory Papers and Optional Paper with Invigilation Certificate"|"20130527161520"|"AA00028"|""|"2013-14"|"20130901"|""|""
465|"Year 10"|"5 Compulsory Papers with Invigilation Certificate"|"20130527162852"|"AA00028"|""|"2013-14"|"20130901"|""|""
465|"Year 9"|"2 Compulsory Papers with Invigilation Certificate"|"20130527163011"|"AA00028"|""|"2013-14"|"20130901"|""|""
465|"Year 7"|""|"20130527163017"|"AA00028"|""|"2013-14"|"20130101"|""|""
465|"Year 8"|""|"20130527163021"|"AA00028"|""|"2013-14"|"20130101"|""|""
464|"Year 10"|"2 Compulsory Papers"|"20130527163444"|"AA00028"|""|"2013-14"|"20130901"|""|""
18|"Year 8"|""|"20130525111117"|"AA00028"|""|"2013-14"|"20130101"|""|""
437|"Year 7"|""|"20130525111336"|"AA00028"|""|"2013-14"|"20130101"|""|""
437|"Year 8"|""|"20130525111341"|"AA00028"|""|"2013-14"|"20130101"|""|""
438|"Year 10"|""|"20130525111425"|"AA00028"|""|"2013-14"|"20130101"|""|""
438|"Year 9"|""|"20130525111434"|"AA00028"|""|"2013-14"|"20130101"|""|""
440|"Year 12"|""|"20130525111626"|"AA00028"|""|"2013-14"|"20130101"|""|""
441|"Pre-AL"|"2 Compulsory Papers"|"20130525114502"|"AA00028"|""|"2013-14"|"20130901"|""|""
441|"Year 10"|"2 Compulsory Papers"|"20130525114543"|"AA00028"|""|"2013-14"|"20130901"|""|""
441|"Year 9"|"2 Compulsory Papers"|"20130525114554"|"AA00028"|""|"2013-14"|"20130901"|""|""
441|"1 Year GCSE"|""|"20130525114606"|"AA00028"|""|"2013-14"|"20130101"|""|""
441|"Year 7"|""|"20130525114619"|"AA00028"|""|"2013-14"|"20130101"|""|""
441|"Year 8"|""|"20130525114623"|"AA00028"|""|"2013-14"|"20130101"|""|""
442|"Year 9"|"4 Compulsory Papers"|"20130525134913"|"AA00028"|""|"2013-14"|"20130901"|""|""
442|"Year 10"|"4 Compulsory Papers"|"20130525134939"|"AA00028"|""|"2013-14"|"20130901"|""|""
442|"Year 7"|""|"20130525135029"|"AA00028"|""|"2013-14"|"20130101"|""|""
409|"Year 12"|""|"20131012152531"|"AA00032"|""|"2013-14"|"20130101"|"AL & IB"|""
473|"English Course"|""|"20130525135328"|"AA00028"|""|"2013-14"|"20130101"|""|""
473|"Year 10"|""|"20130525135332"|"AA00028"|""|"2013-14"|"20130101"|""|""
473|"Year 11"|""|"20130525135336"|"AA00028"|""|"2013-14"|"20130101"|""|""
473|"Year 9"|""|"20130525135350"|"AA00028"|""|"2013-14"|"20130101"|""|""
454|"Year 12"|"3 Compulsory Papers"|"20130525135915"|"AA00028"|""|"2013-14"|"20130901"|""|""
454|"Year 10"|"4 Compulsory Papers"|"20130525140134"|"AA00028"|""|"2013-14"|"20130901"|""|""
454|"Year 9"|"3 Compulsory Papers"|"20130525140459"|"AA00028"|""|"2013-14"|"20130901"|""|""
454|"Year 8"|""|"20130525140914"|"AA00028"|""|"2013-14"|"20130101"|""|""
479|"Year 12"|""|"20130525142224"|"AA00028"|""|"2013-14"|"20130901"|""|""
479|"Year 10"|""|"20130525142341"|"AA00028"|""|"2013-14"|"20130101"|""|""
480|"Year 12"|"3 Compulsory Papers and Optional Papers with Invigilation Certificate"|"20130525143502"|"AA00028"|""|"2013-14"|"20130901"|""|""
480|"Year 10"|"5 Compulsory Papers with Invigilation Certificate"|"20130525143540"|"AA00028"|""|"2013-14"|"20130901"|""|""
480|"Year 9"|""|"20130525144019"|"AA00028"|""|"2013-14"|"20130101"|""|""
652|"Year 12"|""|"20130525145516"|"AA00020"|""|"2013-14"|"20131001"|""|""
473|"Year 12"|"2 Compulsory Papers"|"20130621175756"|"AA00028"|""|"2013-14"|"20130901"|""|""
10|"Year 9"|"3 Compulsory Papers"|"20130524160524"|"AA00028"|""|"2013-14"|"20130901"|""|""
10|"Year 8"|"3 Compulsory Papers"|"20130524160656"|"AA00028"|""|"2013-14"|"20130901"|""|""
10|"Year 7"|"3 Compulsory Papers"|"20130524160748"|"AA00028"|""|"2013-14"|"20130901"|""|""
544|"Year 10"|"4 Compulsory Papers"|"20130524170622"|"AA00028"|""|"2013-14"|"20130901"|""|""
544|"Year 9"|""|"20130524170659"|"AA00028"|""|"2013-14"|"20130101"|""|""
544|"Year 8"|"3 Compulsory Papers"|"20130524170835"|"AA00028"|""|"2013-14"|"20130901"|""|""
544|"Year 7"|"4 Compulsory Papers"|"20130524171343"|"AA00028"|""|"2013-14"|"20130901"|""|""
544|"Year 6"|""|"20130524171437"|"AA00028"|""|"2013-14"|"20130101"|""|""
412|"Year 10"|"2 Compulsory Papers"|"20130524172603"|"AA00028"|""|"2013-14"|"20130901"|""|""
412|"Year 9"|"2 Compulsory Papers"|"20130524172722"|"AA00028"|""|"2013-14"|"20130901"|""|""
412|"Year 7"|"2 Compulsory Papers"|"20130524172840"|"AA00028"|""|"2013-14"|"20130901"|""|""
412|"Year 8"|""|"20130524172928"|"AA00028"|""|"2013-14"|"20130101"|""|""
545|"Year 12"|"1 Compulsory Papers and Optional Papers"|"20130524173814"|"AA00028"|"NO NEED to post the original completed exam papers back to the school, scan and email is OK"|"2013-14"|"20130901"|""|""
545|"Year 10"|"5 Compulsory Papers"|"20130524175249"|"AA00028"|"NO NEED to post the original completed exam papers back to the school, scan and email is OK"|"2013-14"|"20130901"|""|""
545|"Year 9"|"5 Compulsory Papers"|"20130524175709"|"AA00028"|"NO NEED to post the original completed exam papers back to the school, scan and email is OK"|"2013-14"|"20130901"|""|""
545|"Year 8"|"4 Compulsory Papers"|"20130524175852"|"AA00028"|"NO NEED to post the original completed exam papers back to the school, scan and email is OK"|"2013-14"|"20130901"|""|""
545|"Year 5"|""|"20130524175938"|"AA00028"|""|"2013-14"|"20130101"|""|""
413|"Year 12"|"2 Compulsory Papers"|"20130524180341"|"AA00028"|""|"2013-14"|"20130901"|""|""
413|"Year 7"|"2 Compulsory Papers"|"20130524180619"|"AA00028"|""|"2013-14"|"20130901"|""|""
413|"Year 8"|"2 Compulsory Papers"|"20130524180632"|"AA00028"|""|"2013-14"|"20130901"|""|""
413|"Year 9"|"2 Compulsory Papers"|"20130524180652"|"AA00028"|""|"2013-14"|"20130901"|""|""
413|"Year 10"|"2 Compulsory Papers"|"20130524180714"|"AA00028"|""|"2013-14"|"20130901"|""|""
546|"Year 10"|""|"20130524180826"|"AA00028"|""|"2013-14"|"20130101"|""|""
546|"Year 12"|""|"20130524180830"|"AA00028"|""|"2013-14"|"20130101"|""|""
546|"Year 7"|""|"20130524180834"|"AA00028"|""|"2013-14"|"20130101"|""|""
547|"Year 10"|"2 Compulsory Papers"|"20130524181041"|"AA00028"|""|"2013-14"|"20130901"|""|""
416|"Year 12"|""|"20130524181118"|"AA00028"|""|"2013-14"|"20130101"|""|""
416|"Year 9"|""|"20130524181123"|"AA00028"|""|"2013-14"|"20130101"|""|""
421|"Year 8"|""|"20130524181433"|"AA00028"|""|"2013-14"|"20130101"|""|""
422|"Year 10"|""|"20130524181706"|"AA00028"|""|"2013-14"|"20130101"|""|""
422|"Year 11"|""|"20130524181710"|"AA00028"|""|"2013-14"|"20130101"|""|""
422|"Year 9"|""|"20130524181736"|"AA00028"|""|"2013-14"|"20130101"|""|""
482|"Year 12"|""|"20130525105004"|"AA00028"|""|"2013-14"|"20130101"|""|""
426|"Year 12"|""|"20130525105031"|"AA00028"|""|"2013-14"|"20130101"|""|""
606|"Year 10"|""|"20130525105057"|"AA00028"|""|"2013-14"|"20130101"|""|""
606|"Year 8"|""|"20130525105100"|"AA00028"|""|"2013-14"|"20130101"|""|""
606|"Year 9"|""|"20130525105105"|"AA00028"|""|"2013-14"|"20130101"|""|""
430|"Year 12"|"2 Compulsory Papers"|"20130525105248"|"AA00028"|""|"2013-14"|"20130901"|""|""
430|"Year 10"|""|"20130525105312"|"AA00028"|""|"2013-14"|"20130101"|""|""
431|"Year 7"|""|"20130525105821"|"AA00028"|""|"2013-14"|"20130101"|""|""
431|"Year 9"|""|"20130525105825"|"AA00028"|""|"2013-14"|"20130101"|""|""
433|"Year 10"|""|"20130525105858"|"AA00028"|""|"2013-14"|"20130101"|""|""
433|"Year 12"|""|"20130525105902"|"AA00028"|""|"2013-14"|"20130101"|""|""
433|"Year 9"|""|"20130525105906"|"AA00028"|""|"2013-14"|"20130101"|""|""
18|"Pre-IB"|"3 Compulsory Papers"|"20130525110156"|"AA00028"|""|"2013-14"|"20130901"|""|""
423|"Year 12"|""|"20131012154520"|"AA00032"|""|"2013-14"|"20130101"|"AL & IB"|""
389|"Year 10"|"2 Compulsory Papers"|"20130524144953"|"AA00028"|""|"2013-14"|"20130901"|""|""
391|"Year 12"|""|"20130524145030"|"AA00028"|""|"2013-14"|"20130101"|""|""
392|"Year 12"|""|"20130524145100"|"AA00028"|""|"2013-14"|"20130101"|""|""
394|"Year 12"|"1 Compulsory Paper and 2 Optional Papers"|"20130524151554"|"AA00028"|"For Sept 2013 Entry:

Message from Richard Gilliat (Admissions Registrar):-

We would like to use the same Entry papers as last year for the General Paper, Maths, Biology and Physics but I have a new one for Chemistry which is attached along with a Periodic Table and I am also attaching the 60 minute Geography paper which consists of a lot of pages. If anyone wishes to take an entry paper in any other subject, let me know and I should be able to email it through to you – apart from Maths and the Sciences, the other subject papers will only be 60 minutes."|"2013-14"|"20130901"|""|""
394|"Year 10"|""|"20130524151617"|"AA00028"|""|"2013-14"|"20130101"|""|""
394|"Year 7"|""|"20130524151642"|"AA00028"|""|"2013-14"|"20130101"|""|""
394|"Year 8"|""|"20130524151646"|"AA00028"|""|"2013-14"|"20130101"|""|""
394|"Year 9"|""|"20130524151651"|"AA00028"|""|"2013-14"|"20130101"|""|""
398|"Year 12"|""|"20130524151814"|"AA00028"|""|"2013-14"|"20130101"|""|""
398|"Year 10"|""|"20130524151818"|"AA00028"|""|"2013-14"|"20130101"|""|""
398|"Year 9"|""|"20130524151824"|"AA00028"|""|"2013-14"|"20130101"|""|""
400|"Year 12"|""|"20130524153552"|"AA00028"|""|"2013-14"|"20130101"|""|""
400|"Year 10"|""|"20130524153557"|"AA00028"|""|"2013-14"|"20130101"|""|""
400|"Year 9"|"With Confirmation of Tests Invigilation"|"20130524153843"|"AA00028"|"Courier back the completed exam papers to school for marking, no need to scan and email"|"2013-14"|"20130901"|""|""
404|"Year 12"|"2 Compulsory Papers"|"20130524154401"|"AA00028"|""|"2013-14"|"20130901"|""|""
404|"Year 10"|""|"20130524154419"|"AA00028"|""|"2013-14"|"20130101"|""|""
404|"Year 7"|""|"20130524154433"|"AA00028"|""|"2013-14"|"20130101"|""|""
