"aa_id"|"exam"|"results"|"maxscore"|"lastupdate"|"staffid"|"remarks"|"course"
"S009673"|"AA Test Maths"|"90"|"100"|"20130824134358"|"AA00038"|""|"Year 9"
"S033528"|"AA Test Maths"|"65"|"100"|"20151003153213"|"AA00027"|""|"Year 12"
"S030185"|"AA Test Maths"|"75"|"100"|"20130821162815"|"AA00011"|""|"Year 10"
"S044904"|"AA Test Eng"|"68"|"100"|"20240718170755"|"AA00011"|"A"|"Year 12"
"S010907"|"AA Test Maths"|"96"|"100"|"20130821173156"|"AA00011"|""|"Year 10"
"S044817"|"AA Test Eng"|"96"|"100"|"20240615173219"|"AA00011"|"A"|"Year 7"
"S036306"|"AA Test Maths"|"71"|"100"|"20171003155642"|"AA00069"|""|"Year 9"
"S044332"|"AA Test Eng"|"98"|"100"|"20240617102710"|"AA00011"|"A"|"Year 9"
"S030202"|"AA Test Maths"|"100"|"100"|"20130821191128"|"AA00020"|""|"Year 12"
"S043419"|"AA Test Eng"|"86"|"100"|"20240704182037"|"AA00107"|"A"|"Year 12"
"S042282"|"AA Test Eng"|"92"|"100"|"20240617163549"|"AA00011"|"A"|"Year 7"
"S044609"|"AA Test Eng"|"88"|"100"|"20240325145704"|"AA00011"|"A"|"Year 12"
"S044591"|"AA Test Eng"|"92"|"100"|"20240410175416"|"AA00011"|"B"|"Year 7"
"S030218"|"AA Test Maths"|"58"|"100"|"20130822112149"|"AA00011"|""|"Year 12"
"S044659"|"AA Test Eng"|"92"|"100"|"20240411112236"|"AA00107"|"A"|"Year 7"
"S030359"|"AA Test Maths"|"97"|"100"|"20130912160731"|"AA00038"|""|"Year 8"
"S005672"|"AA Test Maths"|"69"|"100"|"20130822115352"|"AA00011"|""|"Year 12"
"S044630"|"AA Test Eng"|"90"|"100"|"20240411152139"|"AA00107"|"A"|"Year 8"
"S012517"|"AA Test Maths"|"69"|"100"|"20130822121536"|"AA00025"|""|"Year 7"
"S043573"|"AA Test Eng"|"86"|"100"|"20240412121359"|"AA00107"|"A"|"Year 12"
"S009285"|"AA Test Maths"|"74"|"100"|"20130822124846"|"AA00025"|""|"Year 9"
"S032069"|"AA Test Maths"|"96"|"100"|"20140920112321"|"AA00038"|""|"Year 10"
"S043520"|"AA Test Eng"|"86"|"100"|"20241118123706"|"AA00107"|"A"|"Year 9"
"S044749"|"AA Test Eng"|"90"|"100"|"20240704121750"|"AA00011"|"B"|"Year 7"
"S011411"|"AA Test Maths"|"46"|"100"|"20130822164437"|"AA00040"|""|"Year 10"
"S044677"|"AA Test Eng"|"80"|"100"|"20240417173520"|"AA00011"|"A"|"Year 8"
"S004960"|"AA Test Maths"|"92"|"100"|"20130822181127"|"AA00011"|""|"Year 12"
"S044681"|"AA Test Eng"|"94"|"100"|"20240420120126"|"AA00107"|"A"|"Year 9"
"S012588"|"AA Test Maths"|"94"|"100"|"20130822182018"|"AA00011"|""|"Year 9"
"S011370"|"AA Test Maths"|"62"|"100"|"20130822182713"|"AA00011"|""|"Year 12"
"S044443"|"AA Test Eng"|"92"|"100"|"20240420123057"|"AA00011"|"A"|"Year 12"
"S044509"|"AA Test Eng"|"90"|"100"|"20240413150610"|"AA00107"|"A"|"Year 9"
"S006294"|"AA Test Maths"|"84"|"100"|"20130823105508"|"AA00020"|""|"Year 9"
"S010920"|"AA Test Maths"|"96"|"100"|"20130823105800"|"AA00011"|""|"Year 10"
"S012437"|"AA Test Maths"|"100"|"100"|"20130823110106"|"AA00038"|""|"Year 12"
"S044619"|"AA Test Eng"|"90"|"100"|"20240413153121"|"AA00078"|"A"|"Year 7"
"S030229"|"AA Test Maths"|"96"|"100"|"20130823110641"|"AA00011"|""|"Year 12"
"S012663"|"AA Test Maths"|"94"|"100"|"20130819161812"|"AA00038"|""|"Year 7"
"S012517"|"AA Test Maths"|"75"|"100"|"20130914170948"|"AA00039"|""|"Year 7"
"S044660"|"AA Test Eng"|"92"|"100"|"20240415160755"|"AA00107"|"A"|"Year 8"
"S030302"|"AA Test Maths"|"65"|"100"|"20130914181459"|"AA00040"|""|"Year 12"
"S044139"|"AA Test Eng"|"90"|"100"|"20240415170614"|"AA00107"|"A"|"Year 7"
"S012462"|"AA Test Maths"|"77"|"100"|"20130819172421"|"AA00011"|""|"Year 12"
"S044626"|"AA Test Eng"|"92"|"100"|"20240420123728"|"AA00107"|"A"|"Year 7"
"S044673"|"AA Test Eng"|"92"|"100"|"20240420153949"|"AA00107"|"A"|"Year 12"
"S044682"|"AA Test Eng"|"96"|"100"|"20240420160835"|"AA00107"|"A"|"Year 11"
"S044683"|"AA Test Eng"|"94"|"100"|"20240420160922"|"AA00011"|"A"|"Year 8"
"S044686"|"AA Test Eng"|"82"|"100"|"20240420161548"|"AA00107"|"A"|"Year 12"
"S044684"|"AA Test Eng"|"94"|"100"|"20240420164458"|"AA00011"|"A"|"Year 12"
"S044787"|"AA Test Eng"|"86"|"100"|"20240605163341"|"AA00011"|"A"|"Year 9"
"S005274"|"AA Test Maths"|"44"|"100"|"20130820113651"|"AA00019"|""|"Year 12"
"S041982"|"AA Test Eng"|"84"|"100"|"20240426124432"|"AA00078"|"A"|"Year 12"
"S044700"|"AA Test Eng"|"46"|"100"|"20240426163835"|"AA00011"|"A"|"Year 9"
"S005208"|"AA Test Maths"|"88"|"100"|"20130820115921"|"AA00011"|""|"Year 12"
"S044679"|"AA Test Eng"|"88"|"100"|"20240427112454"|"AA00107"|"B"|"Year 8"
"S030208"|"AA Test Maths"|"50"|"100"|"20130820133437"|"AA00038"|""|"Year 10"
"S044594"|"AA Test Eng"|"98"|"100"|"20240427114833"|"AA00011"|"A"|"Year 9"
"S012106"|"AA Test Maths"|"71"|"100"|"20130820135850"|"AA00040"|""|"Year 10"
"S044666"|"AA Test Eng"|"90"|"100"|"20240427121128"|"AA00107"|"A"|"Year 7"
"S030177"|"AA Test Maths"|"100"|"100"|"20130820145017"|"AA00038"|""|"Year 12"
"S043212"|"AA Test Eng"|"86"|"100"|"20240427155348"|"AA00107"|"A"|"Year 7"
"S012487"|"AA Test Maths"|"68"|"100"|"20130820164952"|"AA00038"|""|"Year 10"
"S044580"|"AA Test Eng"|"86"|"100"|"20240427164002"|"AA00011"|"A"|"Year 8"
"S030211"|"AA Test Maths"|"65"|"100"|"20130820173927"|"AA00038"|""|"Year 12"
"S044702"|"AA Test Eng"|"86"|"100"|"20240427174842"|"AA00107"|"A"|"Year 7"
"S007070"|"AA Test Maths"|"96"|"100"|"20130821105753"|"AA00011"|""|"Year 12"
"S043520"|"AA Test Maths"|"92"|"100"|"20241118123715"|"AA00107"|"A"|"Year 9"
"S012040"|"AA Test Maths"|"50"|"100"|"20130821120005"|"AA00038"|""|"Year 10"
"S044481"|"AA Test Eng"|"88"|"100"|"20240430171102"|"AA00107"|"A"|"Year 7"
"S044714"|"AA Test Eng"|"74"|"100"|"20240506181059"|"AA00011"|"A"|"Year 7"
"S005460"|"AA Test Maths"|"81"|"100"|"20130821142716"|"AA00011"|""|"Year 12"
"S012586"|"AA Test Maths"|"88"|"100"|"20130821145507"|"AA00029"|""|"Year 12"
"S030214"|"AA Test Maths"|"97"|"100"|"20130821153021"|"AA00038"|""|"Year 9"
"S044722"|"AA Test Eng"|"98"|"100"|"20240508175959"|"AA00011"|"A"|"Year 10"
"S044713"|"AA Test Eng"|"86"|"100"|"20240511122353"|"AA00107"|"A"|"Year 7"
"S044637"|"AA Test Eng"|"82"|"100"|"20240518115715"|"AA00107"|"A"|"Year 12"
"S008544"|"AA Test Maths"|"65"|"100"|"20130817154213"|"AA00011"|""|"Year 12"
"S044742"|"AA Test Eng"|"88"|"100"|"20240518121319"|"AA00107"|"A"|"Year 12"
"S044741"|"AA Test Eng"|"90"|"100"|"20240518150339"|"AA00107"|"A"|"Year 9"
"S032948"|"AA Test Maths"|"81"|"100"|"20150415111841"|"AA00057"|""|"Year 9"
"S044226"|"AA Test Eng"|"62"|"100"|"20240706153548"|"AA00011"|"A"|"Year 12"
"S012436"|"AA Test Maths"|"92"|"100"|"20130817160817"|"AA00038"|""|"Year 12"
"S044740"|"AA Test Eng"|"86"|"100"|"20240518152047"|"AA00107"|"A"|"Year 10"
"S012661"|"AA Test Maths"|"90"|"100"|"20130817161415"|"AA00011"|""|"Year 8"
"S044755"|"AA Test Eng"|"96"|"100"|"20240524114908"|"AA00107"|"A"|"Year 10"
"S044750"|"AA Test Eng"|"92"|"100"|"20240525113212"|"AA00078"|"A"|"Year 10"
"S008070"|"AA Test Maths"|"88"|"100"|"20130817163231"|"AA00011"|""|"Year 12"
"S044761"|"AA Test Eng"|"62"|"100"|"20240525145042"|"AA00078"|"A"|"Year 9"
"S012637"|"AA Test Maths"|"96"|"100"|"20130817164317"|"AA00011"|""|"Year 12"
"S007241"|"AA Test Maths"|"77"|"100"|"20130817164328"|"AA00038"|""|"Year 9"
"S012568"|"AA Test Maths"|"77"|"100"|"20130817165906"|"AA00038"|""|"Year 12"
"S044752"|"AA Test Eng"|"74"|"100"|"20240525162556"|"AA00011"|"A"|"Year 9"
"S030195"|"AA Test Maths"|"71"|"100"|"20130817170051"|"AA00011"|""|"Year 10"
"S044763"|"AA Test Eng"|"92"|"100"|"20240525164206"|"AA00011"|"A"|"Year 9"
"S044762"|"AA Test Eng"|"92"|"100"|"20240525164335"|"AA00107"|"A"|"Year 9"
"S044678"|"AA Test Eng"|"68"|"100"|"20240527114000"|"AA00107"|"A"|"Year 12"
"S044630"|"AA Test Eng"|"84"|"100"|"20240528122453"|"AA00107"|"B"|"Year 8"
"S044538"|"AA Test Eng"|"84"|"100"|"20240302153100"|"AA00011"|"A"|"Year 8"
"S030199"|"AA Test Maths"|"16"|"100"|"20130819121422"|"AA00011"|""|"Year 9"
"S012281"|"AA Test Maths"|"77"|"100"|"20130819121737"|"AA00038"|""|"Year 12"
"S012420"|"AA Test Maths"|"88"|"100"|"20130819121946"|"AA00011"|""|"Year 12"
"S044560"|"AA Test Eng"|"90"|"100"|"20240309123744"|"AA00107"|"A"|"Year 12"
"S011973"|"AA Test Maths"|"97"|"100"|"20130819141018"|"AA00011"|""|"Year 9"
"S030203"|"AA Test Maths"|"56"|"100"|"20130819145152"|"AA00011"|""|"Year 5"
"S030204"|"AA Test Maths"|"79"|"100"|"20130819153428"|"AA00011"|""|"Year 6"
"S044412"|"AA Test Eng"|"90"|"100"|"20240309181835"|"AA00107"|"A"|"Year 7"
"S012464"|"AA Test Maths"|"81"|"100"|"20130819154841"|"AA00038"|""|"Year 12"
"S030166"|"AA Test Maths"|"54"|"100"|"20130816142102"|"AA00011"|""|"Year 12"
"S044992"|"AA Test Maths"|"32"|"100"|"20241121170848"|"AA00011"|"B"|"Year 7"
"S030182"|"AA Test Maths"|"46"|"100"|"20130816142214"|"AA00040"|""|"Year 12"
"S041175"|"AA Test Eng"|"80"|"100"|"20240402181745"|"AA00107"|"A"|"Year 12"
"S030183"|"AA Test Maths"|"96"|"100"|"20130816152039"|"AA00038"|""|"Year 12"
"S030186"|"AA Test Maths"|"93"|"100"|"20130816155042"|"AA00011"|""|"Year 10"
"S011645"|"AA Test Maths"|"100"|"100"|"20130816170957"|"AA00038"|""|"Year 9"
"S044634"|"AA Test Eng"|"90"|"100"|"20240405122542"|"AA00107"|"A"|"Year 10"
"S032521"|"AA Test Maths"|"50"|"100"|"20171022140512"|"30012"|""|"Year 12"
"S044642"|"AA Test Eng"|"78"|"100"|"20240405165717"|"AA00107"|"A"|"Year 12"
"S012490"|"AA Test Maths"|"100"|"100"|"20130817105214"|"AA00025"|""|"Year 12"
"S030188"|"AA Test Maths"|"81"|"100"|"20130817111505"|"AA00011"|""|"Year 12"
"S044217"|"AA Test Eng"|"78"|"100"|"20231021183711"|"AA00027"|"A"|"Year 12"
"S012633"|"AA Test Maths"|"62"|"100"|"20130817112103"|"AA00038"|""|"Year 12"
"S044142"|"AA Test Eng"|"84"|"100"|"20230919122120"|"AA00078"|"A"|"Year 7"
"S009450"|"AA Test Maths"|"96"|"100"|"20130817113431"|"AA00025"|""|"Year 12"
"S012538"|"AA Test Maths"|"100"|"100"|"20130817121321"|"AA00011"|""|"Year 9"
"S042205"|"AA Test Eng"|"90"|"100"|"20230919151921"|"AA00107"|"A"|"Year 12"
"S012495"|"AA Test Maths"|"88"|"100"|"20130817121329"|"AA00038"|""|"Year 12"
"S011607"|"AA Test Maths"|"94"|"100"|"20130817121501"|"AA00038"|""|"Year 9"
"S012645"|"AA Test Maths"|"100"|"100"|"20130817122650"|"AA00038"|""|"Year 10"
"S012643"|"AA Test Maths"|"97"|"100"|"20130817122710"|"AA00038"|""|"Year 8"
"S030189"|"AA Test Maths"|"96"|"100"|"20130817124254"|"AA00011"|""|"Year 12"
"S031833"|"AA Test Maths"|"35"|"100"|"20140801132222"|"AA00038"|""|"Year 9"
"S030193"|"AA Test Maths"|"42"|"100"|"20130817134006"|"AA00025"|""|"Year 12"
"S007700"|"AA Test Maths"|"92"|"100"|"20140815171343"|"AA00038"|""|"Year 12"
"S044124"|"AA Test Eng"|"88"|"100"|"20230919170522"|"AA00107"|"B"|"Year 7"
"S042530"|"AA Test Eng"|"92"|"100"|"20230919175009"|"AA00078"|"B"|"Year 8"
"S041390"|"AA Test Eng"|"94"|"100"|"20231118162633"|"AA00011"|"A"|"Year 10"
"S012635"|"AA Test Maths"|"92"|"100"|"20130814201007"|"AA00020"|""|"Year 12"
"S043065"|"AA Test Eng"|"92"|"100"|"20230919180611"|"AA00078"|"B"|"Year 9"
"S030524"|"AA Test Maths"|"89"|"100"|"20140627162238"|"AA00038"|""|"Year 10"
"S030169"|"AA Test Maths"|"75"|"100"|"20130815120810"|"AA00011"|""|"Year 10"
"S012638"|"AA Test Maths"|"96"|"100"|"20130815140330"|"AA00011"|""|"Year 12"
"S012229"|"AA Test Maths"|"77"|"100"|"20130815141200"|"AA00011"|""|"Year 9"
"S045083"|"AA Test Eng"|"92"|"100"|"20241123115827"|"AA00011"|"A"|"Year 11"
"S031565"|"AA Test Maths"|"94"|"100"|"20140607120642"|"AA00011"|""|"Year 9"
"S041691"|"AA Test Eng"|"90"|"100"|"20230919182125"|"AA00007"|"B"|"Year 9"
"S030171"|"AA Test Maths"|"94"|"100"|"20130815143105"|"AA00011"|""|"Year 9"
"S043272"|"AA Test Eng"|"94"|"100"|"20230919182750"|"AA00007"|"A"|"Year 8"
"S030172"|"AA Test Maths"|"88"|"100"|"20130815150308"|"AA00011"|""|"Year 12"
"S012554"|"AA Test Maths"|"31"|"100"|"20130815154048"|"AA00040"|""|"Year 12"
"S010037"|"AA Test Maths"|"46"|"100"|"20130914150000"|"AA00025"|""|""
"S043719"|"AA Test Eng"|"92"|"100"|"20230919183115"|"AA00007"|"A"|"Year 8"
"S044129"|"AA Test Eng"|"86"|"100"|"20230919183525"|"AA00107"|"B"|"Year 7"
"S012480"|"AA Test Maths"|"64"|"100"|"20130815163003"|"AA00025"|""|"Year 10"
"S005796"|"AA Test Maths"|"58"|"100"|"20130815163241"|"AA00025"|""|"Year 12"
"S044146"|"AA Test Eng"|"90"|"100"|"20231007164931"|"AA00107"|"B"|"Year 12"
"S044269"|"AA Test Eng"|"86"|"100"|"20231028155317"|"AA00011"|"A"|"Year 7"
"S030176"|"AA Test Maths"|"36"|"100"|"20130815170741"|"AA00011"|""|"Year 10"
"S012620"|"AA Test Maths"|"50"|"100"|"20130815172405"|"AA00011"|""|"Year 12"
"S043020"|"AA Test Eng"|"74"|"100"|"20231118165302"|"AA00011"|"A"|"Year 10"
"S009471"|"AA Test Maths"|"82"|"100"|"20130815174117"|"AA00011"|""|"Year 10"
"S044298"|"AA Test Eng"|"92"|"100"|"20231122181814"|"AA00011"|"B"|"Year 8"
"S042584"|"AA Test Eng"|"88"|"100"|"20231201172616"|"AA00011"|"A"|"Year 7"
"S030399"|"AA Test Maths"|"96"|"100"|"20130919144657"|"AA00025"|""|"Year 12"
"S006777"|"AA Test Maths"|"92"|"100"|"20130816104632"|"AA00011"|""|"Year 12"
"S012600"|"AA Test Maths"|"77"|"100"|"20130816104708"|"AA00038"|""|"Year 12"
"S012611"|"AA Test Maths"|"96"|"100"|"20130816105948"|"AA00011"|""|"Year 12"
"S044333"|"AA Test Eng"|"88"|"100"|"20231209164416"|"AA00107"|"A"|"Year 11"
"S044085"|"AA Test Eng"|"84"|"100"|"20231211120335"|"AA00107"|"A"|"Year 7"
"S043862"|"AA Test Eng"|"90"|"100"|"20231211122358"|"AA00107"|"A"|"Year 7"
"S012157"|"AA Test Maths"|"54"|"100"|"20130816123403"|"AA00038"|""|"Year 12"
"S043766"|"AA Test Eng"|"88"|"100"|"20231218121200"|"AA00107"|"A"|"Year 7"
"S044345"|"AA Test Eng"|"88"|"100"|"20231219170655"|"AA00107"|"A"|"Year 7"
"S012563"|"AA Test Maths"|"90"|"100"|"20130812124519"|"AA00003"|""|"Year 9"
"S012307"|"AA Test Maths"|"94"|"100"|"20130812150634"|"AA00029"|""|"Year 9"
"S011256"|"AA Test Maths"|"88"|"100"|"20130812153010"|"AA00038"|""|"Year 12"
"S044343"|"AA Test Eng"|"96"|"100"|"20240126165301"|"AA00107"|"A"|"Year 8"
"S031526"|"AA Test Maths"|"100"|"100"|"20140627164801"|"AA00011"|""|"Year 9"
"S044392"|"AA Test Eng"|"86"|"100"|"20240127132516"|"AA00107"|"A"|"Year 12"
"S012656"|"AA Test Maths"|"79"|"100"|"20130812161301"|"AA00038"|""|"Year 10"
"S044362"|"AA Test Eng"|"70"|"100"|"20240120160649"|"AA00107"|"A"|"Year 10"
"S012414"|"AA Test Maths"|"81"|"100"|"20130812170706"|"AA00038"|""|"Year 9"
"S012659"|"AA Test Maths"|"25"|"100"|"20130812171628"|"AA00011"|""|"Year 10"
"S045083"|"AA Test Maths"|"92"|"100"|"20241123115844"|"AA00011"|"A"|"Year 11"
"S044549"|"AA Test Eng"|"90"|"100"|"20240705154328"|"AA00107"|"B"|"Year 7"
"S044456"|"AA Test Eng"|"78"|"100"|"20240218172133"|"30012"|"A"|"Year 10"
"S012027"|"AA Test Maths"|"100"|"100"|"20130813113800"|"AA00038"|""|"Year 12"
"S044357"|"AA Test Eng"|"84"|"100"|"20240224154016"|"AA00011"|"A"|"Year 8"
"S012200"|"AA Test Maths"|"73"|"100"|"20130813141214"|"AA00040"|""|"Year 12"
"S012630"|"AA Test Maths"|"96"|"100"|"20130813144723"|"AA00040"|""|"Year 12"
"S044128"|"AA Test Eng"|"94"|"100"|"20230918170649"|"AA00011"|"B"|"Year 12"
"S035139"|"AA Test Maths"|"90"|"100"|"20161112133334"|"AA00069"|""|"Year 9"
"S011227"|"AA Test Maths"|"100"|"100"|"20130813160639"|"AA00025"|""|"Year 12"
"S012664"|"AA Test Maths"|"93"|"100"|"20130813161924"|"AA00040"|""|"Year 12"
"S030162"|"AA Test Maths"|"42"|"100"|"20130813170020"|"AA00038"|""|"Year 11"
"S039706"|"AA Test Eng"|"92"|"100"|"20230918173043"|"AA00032"|"B"|"Year 9"
"S011594"|"AA Test Maths"|"73"|"100"|"20130813180455"|"AA00038"|""|"Year 12"
"S044020"|"AA Test Eng"|"96"|"100"|"20230918175022"|"AA00107"|"B"|"Year 10"
"S011532"|"AA Test Maths"|"100"|"100"|"20130814155043"|"AA00020"|""|"Year 8"
"S008993"|"AA Test Maths"|"100"|"100"|"20130814155131"|"AA00020"|""|"Year 9"
"S009759"|"AA Test Maths"|"65"|"100"|"20130810143816"|"AA00040"|""|"Year 12"
"S032828"|"AA Test Maths"|"38"|"100"|"20150314163145"|"AA00044"|""|"Year 11"
"S044122"|"AA Test Eng"|"94"|"100"|"20230918183001"|"AA00107"|"B"|"Year 10"
"S012536"|"AA Test Maths"|"92"|"100"|"20130810145414"|"AA00038"|""|"Year 12"
"S006277"|"AA Test Maths"|"77"|"100"|"20130810152612"|"AA00011"|""|"Year 12"
"S012652"|"AA Test Maths"|"69"|"100"|"20130810154923"|"AA00038"|""|"Year 7"
"S044273"|"AA Test Eng"|"84"|"100"|"20231118154113"|"AA00107"|"A"|"Year 10"
"S004320"|"AA Test Maths"|"88"|"100"|"20130810173912"|"AA00038"|""|"Year 12"
"S044611"|"AA Test Eng"|"70"|"100"|"20240326101820"|"AA00107"|"A"|"Year 12"
"S012560"|"AA Test Maths"|"90"|"100"|"20130811161541"|"AA00003"|""|"Year 9"
"S044334"|"AA Test Eng"|"92"|"100"|"20231219155000"|"AA00107"|"A"|"Year 12"
"S042057"|"AA Test Eng"|"84"|"100"|"20231220160041"|"AA00011"|"A"|"Year 12"
"S012313"|"AA Test Maths"|"87"|"100"|"20130811161631"|"AA00003"|""|"Year 9"
"S012566"|"AA Test Maths"|"94"|"100"|"20130811161648"|"AA00007"|""|"Year 9"
"S044349"|"AA Test Eng"|"92"|"100"|"20231227114937"|"AA00011"|"A"|"Year 8"
"S012585"|"AA Test Maths"|"97"|"100"|"20130811161719"|"AA00003"|""|"Year 9"
"S012558"|"AA Test Maths"|"97"|"100"|"20130811161752"|"AA00007"|""|"Year 9"
"S012478"|"AA Test Maths"|"90"|"100"|"20130811161830"|"AA00003"|""|"Year 9"
"S012564"|"AA Test Maths"|"94"|"100"|"20130811161851"|"AA00007"|""|"Year 9"
"S045169"|"AA Test Eng"|"80"|"100"|"20241123155727"|"AA00107"|"B"|"Year 10"
"S012557"|"AA Test Maths"|"71"|"100"|"20130811161908"|"AA00003"|""|"Year 9"
"S044384"|"AA Test Eng"|"90"|"100"|"20240126112207"|"AA00107"|"A"|"Year 7"
"S012555"|"AA Test Maths"|"87"|"100"|"20130811161950"|"AA00003"|""|"Year 9"
"S044400"|"AA Test Eng"|"84"|"100"|"20240203144508"|"AA00011"|"A"|"Year 8"
"S012565"|"AA Test Maths"|"97"|"100"|"20130811162126"|"AA00007"|""|"Year 9"
"S044444"|"AA Test Eng"|"80"|"100"|"20240217173210"|"30012"|"A"|"Year 12"
"S012562"|"AA Test Maths"|"94"|"100"|"20130811162212"|"AA00007"|""|"Year 9"
"S044465"|"AA Test Eng"|"94"|"100"|"20240218170720"|"30012"|"A"|"Year 10"
"S012571"|"AA Test Maths"|"94"|"100"|"20130811162251"|"AA00007"|""|"Year 9"
"S044414"|"AA Test Eng"|"84"|"100"|"20240218173615"|"30012"|"A"|"Year 7"
"S012612"|"AA Test Maths"|"100"|"100"|"20130812113056"|"AA00038"|""|"Year 12"
"S012109"|"AA Test Maths"|"88"|"100"|"20130812113936"|"AA00011"|""|"Year 12"
"S044494"|"AA Test Eng"|"90"|"100"|"20240224114659"|"AA00107"|"A"|"Year 8"
"S012657"|"AA Test Maths"|"92"|"100"|"20130812114911"|"AA00038"|""|"Year 11"
"S044522"|"AA Test Eng"|"94"|"100"|"20240302113734"|"AA00107"|"A"|"Year 11"
"S009332"|"AA Test Maths"|"85"|"100"|"20130812115213"|"AA00011"|""|"Year 12"
"S012603"|"AA Test Maths"|"92"|"100"|"20130812120558"|"AA00011"|""|"Year 12"
"S007275"|"AA Test Maths"|"97"|"100"|"20130812121704"|"AA00011"|""|"Year 9"
"S043977"|"AA Test Eng"|"78"|"100"|"20240319123639"|"AA00088"|"A"|"Year 11"
"S044625"|"AA Test Eng"|"90"|"100"|"20240402164457"|"AA00107"|"A"|"Year 7"
"S012533"|"AA Test Maths"|"50"|"100"|"20130808164758"|"AA00011"|""|"Year 12"
"S044632"|"AA Test Eng"|"80"|"100"|"20240405112749"|"AA00107"|"A"|"Year 12"
"S012619"|"AA Test Maths"|"85"|"100"|"20130808173743"|"AA00011"|""|"Year 12"
"S044639"|"AA Test Eng"|"92"|"100"|"20240405121818"|"AA00011"|"A"|"Year 7"
"S044640"|"AA Test Eng"|"96"|"100"|"20240405122743"|"AA00011"|"A"|"Year 10"
"S006674"|"AA Test Maths"|"92"|"100"|"20130808180559"|"AA00025"|""|"Year 12"
"S044532"|"AA Test Eng"|"86"|"100"|"20240406154042"|"AA00011"|"A"|"Year 10"
"S041561"|"AA Test Eng"|"86"|"100"|"20240408115439"|"AA00011"|"A"|"Year 12"
"S044647"|"AA Test Eng"|"88"|"100"|"20240408145537"|"AA00011"|"A"|"Year 8"
"S012530"|"AA Test Maths"|"92"|"100"|"20130809104437"|"AA00011"|""|"Year 12"
"S044628"|"AA Test Eng"|"86"|"100"|"20240408150945"|"AA00107"|"A"|"Year 8"
"S012496"|"AA Test Maths"|"96"|"100"|"20130809113935"|"AA00038"|""|"Year 12"
"S042712"|"AA Test Eng"|"78"|"100"|"20240408155401"|"AA00011"|"A"|"Year 8"
"S012640"|"AA Test Maths"|"12"|"100"|"20130809121220"|"AA00025"|""|"Year 12"
"S042873"|"AA Test Eng"|"100"|"100"|"20230921183330"|"AA00107"|"A"|"Year 10"
"S044186"|"AA Test Eng"|"78"|"100"|"20231007152900"|"AA00011"|"A"|"Year 12"
"S044296"|"AA Test Eng"|"88"|"100"|"20231121180848"|"AA00107"|"A"|"Year 8"
"S041393"|"AA Test Eng"|"94"|"100"|"20231118162315"|"AA00107"|"A"|"Year 10"
"S012508"|"AA Test Maths"|"62"|"100"|"20130809153334"|"AA00038"|""|"Year 12"
"S044361"|"AA Test Eng"|"84"|"100"|"20240105160401"|"AA00107"|"A"|"Year 9"
"S044353"|"AA Test Eng"|"92"|"100"|"20240113162437"|"AA00011"|"A"|"Year 10"
"S012583"|"AA Test Maths"|"96"|"100"|"20130810102114"|"AA00038"|""|"Year 12"
"S012329"|"AA Test Maths"|"71"|"100"|"20130810105317"|"AA00038"|""|"Year 10"
"S043764"|"AA Test Eng"|"86"|"100"|"20240117174148"|"AA00011"|"A"|"Year 12"
"S012646"|"AA Test Maths"|"86"|"100"|"20130810112425"|"AA00038"|""|"Year 10"
"S004920"|"AA Test Maths"|"46"|"100"|"20130810112835"|"AA00011"|""|"Year 12"
"S045169"|"AA Test Maths"|"78"|"100"|"20241123155720"|"AA00107"|"B"|"Year 10"
"S004919"|"AA Test Maths"|"35"|"100"|"20130810113212"|"AA00038"|""|"Year 12"
"S007666"|"AA Test Maths"|"88"|"100"|"20130810113450"|"AA00011"|""|"Year 12"
"S044359"|"AA Test Eng"|"88"|"100"|"20240120154534"|"AA00011"|"B"|"Year 12"
"S012444"|"AA Test Maths"|"81"|"100"|"20130810123322"|"AA00011"|""|"Year 12"
"S044364"|"AA Test Eng"|"88"|"100"|"20240203160026"|"AA00011"|"A"|"Year 8"
"S044322"|"AA Test Eng"|"98"|"100"|"20240208113638"|"AA00107"|"A"|"Year 11"
"S012649"|"AA Test Maths"|"100"|"100"|"20130810142728"|"AA00035"|""|"Year 12"
"S012025"|"AA Test Maths"|"100"|"100"|"20130807112829"|"AA00038"|""|"Year 12"
"S044285"|"AA Test Eng"|"90"|"100"|"20231109174911"|"AA00011"|"A"|"Year 12"
"S012354"|"AA Test Maths"|"93"|"100"|"20130807144800"|"AA00027"|""|"Year 10"
"S044317"|"AA Test Eng"|"92"|"100"|"20231129180752"|"AA00011"|"A"|"Year 7"
"S007381"|"AA Test Maths"|"88"|"100"|"20130807163642"|"AA00038"|""|"Year 12"
"S044227"|"AA Test Eng"|"72"|"100"|"20231216120408"|"AA00011"|"A"|"Year 12"
"S044346"|"AA Test Eng"|"84"|"100"|"20231220121022"|"AA00011"|"A"|"Year 12"
"S035529"|"AA Test Maths"|"90"|"100"|"20170218113546"|"AA00011"|""|"Year 9"
"S035420"|"AA Test Maths"|"36"|"100"|"20170218131640"|"AA00007"|""|"Year 10"
"S007201"|"AA Test Maths"|"81"|"100"|"20130807190259"|"AA00020"|""|"Year 12"
"S008586"|"AA Test Maths"|"96"|"100"|"20130808105816"|"AA00025"|""|"Year 12"
"S012540"|"AA Test Maths"|"100"|"100"|"20130808110143"|"AA00025"|""|"Year 9"
