"school_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"|"ssyear"
167|"Others"|"[31 May 2007]
- Offer 3 years course (Pre-IB + 2 Years IB)
- School is flexible on age"|"20121128105354"|"AA00032"|""|""
167|"6th Form Course"|"A-Level; IB"|"20121128105403"|"AA00032"|""|""
11|"Exeat Weekend Arrangement"|"Various house parents said that students are allowed to remain in school for the exeat (extended coach weekend) but better check with individual houseparent to confirm"|"20130111103922"|"AA00032"|""|""
599|"Hotel & B&B"|"http://www.multimap.com/map/browse.cgi?client=ahotels&local=0&subid=bannerM&lon=1.0574&lat=52.5449&scale=10000&addr1=&addr2=&addr3=&pc=NR189SZ&place=&lang="|"20130110114113"|"AA00032"|""|""
655|"Exeat Charges"|"no extra cost"|"20121127155349"|"AA00032"|""|""
36|"EFL"|"Yes"|"20121126151621"|"AA00032"|""|""
575|"Joining Pack"|"[28 Feb 2013] The induction course is for all new international students and runs from Monday, 2nd September prior to term starting on Thursday, 5th September."|"20130228102004"|"AA00025"|""|"2013-14"
36|"No. of Chinese Students"|"5%"|"20121126151547"|"AA00032"|""|""
36|"Others"|"[10 Jun 2011] Hilton House info on server

- The full-boarding of Ardingly College Jr School (Yr 8 and below) is due to end in Sep 2006. The School will continue with flexi or weekly boarding from then onwards.

45 minutes from London Victoria Station to Haywards Heath Station. Then taxi to the school which cost GBP 10."|"20121207152105"|"AA00032"|""|""
631|"Exeat Weekend Arrangement"|"If student is homestay instead of boarding, they can stay at the host family during half terms. It’s only during Christmas/New Year’s, Easter & summer holidays where students would have to make their own arrangements"|"20130111120748"|"AA00032"|""|""
180|"Others"|"[11 Mar 2008]
For overseas pupils, school also invite them to attend the Learning English for Academic Purposes (LEAP) course which starts on Tues 26th August 08 and runs until school begins. The course fee is GBP495 and this would be added to the first terms bill.

[Dec 2003]
- Occasional Boarding Rate per night @GBP32 for seniors.
- Occasional Boarding Rate per night @GBP25 for prep.
- Do play football, but main sports are rugby, cricket and hockey.
- size of school: 80 acres including prep
- Lower sixth needed to share room (3 or 4 share a room), upper sixth - single room

[6 Jun 2008]: school provided bedding and linens, but pupil can bring their own."|"20121128111431"|"AA00032"|""|" "
185|"Others"|"[Dec 2003]
- Nearest train station: Ipswich Station. Taxi fare from station to school is GBP 22.
- Do play football, but main one is rugby.
- Senior student will do IELTS and will receive 3/4 lessons a week. This is inclusive in the school fees.

[18 Mar 2008]
-Not all students have a single room in the Lower 6th, however Sixth formers do take preference when single rooms become available. Generally Lower Sixth students will share there room with an English day boy."|"20121128112537"|"AA00032"|""|" "
323|"Airport Pickup"|"approx GBP30 on sch arrival day"|"20130108113642"|"AA00032"|""|""
196|"Accommodation"|"[12 Aug 2010]
The halls of residence are self catering only although lunch is available at the college. Alternatively, host families provide breakfast and dinner during the week and all meals at the weekend. Halls of residence do require maturity and independence as students will need to shop, cook and clean for themselves.

The halls of residence rooms are all single. Students can live in either a house which has three bedrooms or a flat which has two bedrooms. Every room is ensuite. Each house and flat has their own kitchen. There is a common area with a pool table, tv etc. The halls are 8 miles from the college. There is a shuttle for the first month from the halls. The students will be given a bus pass which will allow them to travel by bus after the first month. The busses run every ten minutes and it is very easy. Halls are all self catering.

Students can move into the halls from Saturday the 28th August. Students need to be at college on the 1st of September for induction.

[18 Aug 2009]
Accommodation requests (please reply to wendy.clark@gloscol.ac.uk )

Please ensure that all students who have paid their deposit have also completed an accommodation request form. The last two pages of the application form are the accommodation request forms. Please have your students fill these out as soon as possible and return the forms to the school. Fax is fine. Scanned is also fine. This form should be filled out by all students who want accommodation.

If students are interested in halls of residence, please contact Wendy Clark as soon as possible to reserve a place and to complete additional forms."|"20121128114622"|"AA00032"|""|" "
197|"Others"|"For subjects query, please address to Mr. Stephen Loxton (Deputy Head & Director of Studies)

Boarding Information
The expected student population of the First Year (Year 7) in September 2005 will be 55 students and, of those, there will be 11 boarding.

[16 Mar 2009]: pupils are welcome to bring their own laptop to School; there isn't an obligation to purchase one through School and Ithe School campus is WIFI enabled."|"20121128115208"|"AA00032"|""|" "
274|"Guardian"|"[10 Dec 2012]
We are not permitted to recommend Guardians to parents as such, however we do work through AEGIS which is a Guardianship body that has a registered list of those Guardians who meet the accredited standard.  May I request that you view the AEGIS website to look at the list of those Guardianship companies that we work with in order that you may pass this to the parents."|"20121219121538"|"AA00019"|""|" "
257|"EFL Costs"|"[21 Feb 2012]
The EFL fees will depend on whether this is provided as individual or group sessions and the fee structure can be viewed on our website in the admissions section under Learning Support. 

GBP 30 (08)"|"20121128151222"|"AA00032"|""|" "
257|"Others"|"[21 Feb 2012]
We current have 56 full boarding pupils with further flexi boarders (2-5 nights a week). This represents around 10% of the pupils in our Senior School (650). Of these we currently have 11 Chinese and Hong Kong students. We aim to accept a maximum of two girls and two boys of each nationality into each year group with the Sixth Form being the most popular time to join. 

[Aug 2009]
Sxith Form students can buy the vast majority of her uniform in Hong Kong according to the Sixth Form uniform list (basically a plain black business suit). The only part she will need to purchase from schoolblazer (the school shop) is the house sports shirt but she could wait until her arrival in the UK for this if this is more convenient."|"20121128151403"|"AA00032"|""|" "
274|"Guardianship"|"[10 Dec 2012]
We are not permitted to recommend Guardians to parents as such, however we do work through AEGIS which is a Guardianship body that has a registered list of those Guardians who meet the accredited standard.  May I request that you view the AEGIS website to look at the list of those Guardianship companies that we work with in order that you may pass this to the parents."|"20121219121711"|"AA00019"|""|" "
322|"Name Tag"|"[25 May 2012] Any new purchases made during term must be clearly marked wit Woven nametapes. Borders can take these to the Sewing Room.
 Woven nametapes may be ordered from Monkton Outfitters.
 **For details, please refer to K drive."|"20130108113436"|"AA00032"|""|" "
101|"Airport Pickup Remark"|"[22 May 2012] 
The school organises airport transfers in any London from Heathrow Airport.
 
[17 Jan 2012]
 Complimentary airport pick up on 27th August at either 12 pm or 6pm. Airport Pick Up forms will be sent 3 months prior to the course."|"20121127152344"|"AA00032"|""|" "
380|"EFL"|"provided with charge


[3 Nov 12]£1000 PER TERM"|"20130108170021"|"AA00032"|""|" "
400|"Exeat Weekend Arrangement"|"Can Stay"|"20130109105211"|"AA00032"|""|" "
409|"Exeat Weekend Arrangement"|"Can Stay"|"20130109105839"|"AA00032"|""|" "
413|"Exeat Weekend Arrangement"|"cannot stay"|"20130109111348"|"AA00032"|""|" "
419|"Others"|"[22 Feb 2012]
 Student Distribution:
 •50 British students
 •27 Hong Kong students
 •40 Chinese students
 •47 students from a range of other countries including Russia, Ukraine, Argentina
 
Please note that the confirmation fees has increased to GBP3000 at present -- from which GBP2000 will be deducted from the first term account and the remaining GBP1000 will become a deposits. 

School provides all beddings."|"20130109112122"|"AA00032"|""|" "
12|"Name Tages"|"Name tapes should read ?N Y H Tsoi PH? (ie. Initials, Surnames, House initial) A name taping service is available from the School Shop at a cost of ?2.50, if required"|"20130109171615"|"AA00032"|""|" "
573|"Exeat Weekend Arrangement"|"Can Stay"|"20130110105021"|"AA00032"|""|" "
595|"Exeat Weekend Arrangement"|"Overseas can now stay in school for exeats weekend [24 April 2012]
 
School do have exeat weekends but boarders can opt to stay at school and take part in activities, though early booking is essential. Alternatively, international pupils may stay with their guardians or School can arrange a home-stay. [23 March 2012]
 Cannot Stay"|"20130110113527"|"AA00032"|""|" "
302|"Airport Pickup Remark"|"[20 Jan 2012]
We do arrange transfers for the junior boys by arrangement with the Housemaster and there is a modest charge. Others, I can arrange taxi’s to share – for one person on their own it is around £120 – quite expensive, so this is why a shared taxi is better."|"20121128170214"|"AA00032"|""|" "
459|"Sibling Discount"|"v"|"20130111113326"|"AA00032"|""|" "
626|"Sibling Discount"|"A reduction of 40.00 per term is given for the second child, and 45.00 per term for third and subsequent children who also attend St Margaret's
--------------------------------------------------------------------------------"|"20130111120020"|"AA00032"|""|" "
1|"Teacher/Pupil Ratio :"|"1:10"|"20121207135910"|"AA00032"|""|" "
74|"Others"|"[Jan 2006]
- Nearest train station called East Grenstead

- 8 beds in one dorm

- More leavers' destinations in master"|"20121211103747"|"AA00032"|""|" "
493|"Visa"|"Fragomen charge GBP200"|"20200609213501"|"AA00027"|""|"2019-20"
107|"Others"|"[25 Apr 2008]
 25% of 11+ population from HK
 95% of pupils for from GCSE to A-level
 98% of sixth form leavers go on to higher education
 Staff ratio - 1:8
 Max class size: 19 

[30 Jul 2005]
 All teaching will be held in Cannock but Marlborough House in Lichfield will still has boarding facilities. Students boarding there will travel to and from the main campus to study. 

Accelerated A Level Course (1 or 1 1/2 year course) GBP4495 per term.
 
continuing orthodontic treatment:
 The student would have to travel outside of the area to get this treatment which would cost about 25GPB for a taxi each time. The session would last between 20 to 30 minutes each time. With regards to cost they could not give a cost without first looking at the student to see what work needs to be carried out. The impression I have from talking to the Orthodontist is that they do not like to give treatment to anyone already receiving treament from another Orthodonist has they all have different ways of doing things and the treatment could also take up to 18months to complete. There are various dental insurances that they can purchase this is not available through the school only through Private dentists or insurance companies. If the student requires routine dental care, check ups, fillings etc and is under the age of 18 and in full time education they are covered under the NHS, but orthodontic work is only covered if it is necessary, not for cosmetic reasons. I
 
School provides all the beddings."|"20121127153752"|"AA00032"|""|" "
