"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
687|"Year 12"|"3 Compulsory Papers : (1) English as an Additional Language + (2) Mathematics + (3) Thinking Skills + 1 Optional Paper (Subject Paper decided by school based on student's AL choice)"|"20181107103538"|"AA00076"|""|"2019-20"|"20181106"|"AL & IB"|""
687|"Year 13"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
159|"Year 12"|"For EXPO candidates
2 Optional Papers chosen by school"|"20181027122100"|"AA00068"|""|"2019-20"|"20181024"|""|""
545|"Year 12"|"For Feb Expo candidates
1 Compulsory Paper : (1) General English"|"20190225105945"|"AA00068"|""|"2019-20"|"20190225"|""|""
13|"Year 9"|"2 Compulsory Papers : (1) English as an Additional Language + (2) Mathematics"|"20180928144929"|"AA00068"|""|"2019-20"|"20180928"|""|""
13|"Year 12"|"2 Compulsory Papers : (1) English as an Additional Language + (2) Mathematics"|"20180928145517"|"AA00068"|""|"2019-20"|"20180928"|""|""
322|"Year 9"|""|"20190215135639"|"AA00078"|""|"2019-20"|"20181214"|""|"20190215: G
20181214: Availability for girls only"
322|"Year 10"|"1 Compulsory Paper : (1) English as a Second Language"|"20190215135650"|"AA00078"|""|"2019-20"|"20181128"|""|"20190215: G
20181214: Availability for girls only"
545|"Year 9"|"For Feb Expo candidates
3 Compulsory Papers : (1) English + (2) Mathematics 1 (Non-Calculator) + (3) Mathematics 2 (Calculator)"|"20190225112457"|"AA00068"|""|"2019-20"|"20190225"|""|""
545|"Year 12"|"For Feb Expo candidates
1 Compulsory Paper : (1) General English + Optional Papers chosen by student + Invigilation Certificate + Student Instructions"|"20190305102131"|"AA00076"|""|"2019-20"|"20190225"|""|""
545|"Year 12"|"For Feb Expo candidates
1 Compulsory Paper : (1) General English + Optional Papers chosen by student + Student Instructions

For individual exam
Optional Papers chosen by student + Invigilation Certificate + Student Instructions"|"20190307103742"|"AA00068"|""|"2019-20"|"20190225"|""|""
545|"Year 9"|"For Feb Expo candidates
3 Compulsory Papers : (1) English + (2) Mathematics 1 (Non-Calculator) + (3) Mathematics 2 (Calculator)

For individual exam
4 Compulsory Papers : (1) English + (2) English Grammar + (3) Mathematics 1 (Non-Calculator) + (4) Mathematics 2 (Calculator) + Invigilation Certificate + Student Instructions"|"20190307103533"|"AA00068"|""|"2019-20"|"20190225"|""|""
545|"Year 12"|"For Feb Expo candidates
1 Compulsory Paper : (1) General English + Optional Papers chosen by student + Invigilation Certificate + Student Instructions

For individual exam
Optional Papers chosen by student + Invigilation Certificate + Student Instructions"|"20190307105218"|"AA00068"|""|"2019-20"|"20190225"|""|""
655|"Year 12"|"1 Compulsory Paper :  Mathematics"|"20181106152318"|"AA00076"|""|"2019-20"|"20181106"|""|""
545|"Year 8"|"For Feb Expo candidates
2 Compulsory Papers : (1) English + (2) Mathematics"|"20190225114649"|"AA00068"|""|"2019-20"|"20190225"|""|""
545|"Year 10"|"For Feb Expo candidates
3 Compulsory Papers : (1) English + (2) Mathematics 1 (Non-Calculator) + (3) Mathematics 2 (Calculator)"|"20190225111315"|"AA00068"|""|"2019-20"|"20190225"|""|""
545|"Year 7"|"For Feb Expo candidates
2 Compulsory Papers : (1) English + (2) Mathematics"|"20190225114337"|"AA00068"|""|"2019-20"|"20190225"|""|""
306|"Year 12"|""|"20190219114137"|"AA00078"|""|"2019-20"|"20190219"|""|"20190219: Available"
306|"Year 12"|"2 Compulsory Papers : (1) English Online Test + (2) General Essay + 3 Optional Papers chosen by student + Invigilation Certificate"|"20190308175355"|"AA00068"|""|"2019-20"|"20190219"|""|"20190219: Available"
306|"Year 12"|"2 Compulsory Papers : (1) English Online Test + (2) General Essay + 3 Optional Papers chosen by student + Invigilation Certificate

The General Essay paper is also used to see candidate's suitability to Psychology."|"20190308175619"|"AA00068"|""|"2019-20"|"20190219"|""|"20190219: Available"
154|"Year 12"|"1 Compulsory Paper : (1) English as an Additional Language + 3 Optional Papers"|"20181214181155"|"AA00078"|""|"2019-20"|"20181201"|""|"20181214: Availability"
655|"Year 8"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
655|"Year 7"|"1 Compulsory Paper : English"|"20181106151726"|"AA00076"|""|"2019-20"|"20181106"|""|""
655|"Year 9"|"3 Compulsory Papers : (1) English + (2) Mathematics + (3) Online Test + Online Test Instructions"|"20181130100513"|"AA00068"|""|"2019-20"|"20181122"|""|""
655|"Year 10"|"1 Compulsory Paper :  Mathematics"|"20181106151928"|"AA00076"|""|"2019-20"|"20181106"|""|""
655|"Year 12"|"3 Compulsory Papers : (1) English + (2) Mathematics + (3) Reasoning Online + Reasoning Online Test Instructions"|"20190307175740"|"AA00068"|""|"2019-20"|"20181106"|""|""
655|"Year 12_IB"|""|"20150908171700"|"AA00003"|""|"2019-20"|"20150908"|""|""
655|"Year 13"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
524|"1-Year GCSE"|""|"20190313102701"|"AA00076"|""|"2019-20"|"20190313"|""|""
12|"Year 9"|"4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests"|"20181226210939"|""|"Apply 1 year before the entry year:

Attend Academic Asia Screening Test and reach the benchmark required by Tonbridge School,  if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2020 when Tonbridge comes to HK. If Tonbridge is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend the entrance exam in Nov 2020. Result will be released in Dec 2020."|"2021-22"|"20180927"|""|""
15|"Year 12"|"1 Compulsory Paper : (1) General Paper + Optional Paper"|"20181113103757"|"AA00076"|""|"2019-20"|"20181113"|""|""
15|"Year 9"|"3 Compulsory Papers : (1) English + (2) Mathematics + (3) Science"|"20181011140545"|"AA00068"|""|"2019-20"|"20181011"|""|""
13|"Year 9"|"2 Compulsory Papers : (1) English as an Additional Language + (2) Mathematics"|"20190305113017"|"AA00076"|""|"2019-20"|"20180928"|""|"20190304: Available"
13|"Year 12"|"2 Compulsory Papers : (1) English as an Additional Language + (2) Mathematics"|"20190305113023"|"AA00076"|""|"2019-20"|"20180928"|""|"20190304: Available"
110|"Year 9"|"For NATIVE speaking candidates :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Science + Invigilation Sheet

For NON native speaking candidates
4 Compulsory Papers : (1) EAL Online + (2) English as an Additional Language + (3) Mathematics + (4) Science + Invigilation Sheet"|"20190219114245"|"AA00078"|""|"2019-20"|"20180927"|""|"20190219: Available"
110|"Year 10"|"For NATIVE speaking candidates :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Science + Invigilation Sheet

For NON Native speaking candidates :
4 Compulsory Papers : (1) EAL Online + (2) English as an Additional Language + (3) Mathematics + (4) Science + Invigilation Sheet"|"20190219114257"|"AA00078"|""|"2019-20"|"20180927"|""|"20190219: B available"
110|"Year 12"|"For NATIVE speaking candidates :
3 Optional Papers chosen by school + Invigilation Sheet

For NON native speaking candidates :
2 Compulsory Papers : (1) EAL Online + (2) English as an Additional Language + 3 Optional Papers chosen by student + Invigilation Sheet"|"20190219114305"|"AA00078"|""|"2019-20"|"20180927"|""|"20190219: B available"
110|"Year 12"|"For NATIVE speaking candidates :
3 Optional Papers chosen by school + Invigilation Sheet

For NON native speaking candidates :
2 Compulsory Papers : (1) EAL Online + (2) English as an Additional Language + 3 Optional Papers chosen by student + Invigilation Sheet"|"20190315160546"|"AA00078"|""|"2019-20"|"20180927"|""|"20190315: Available"
159|"Year 12"|"For EXPO candidates
2 Optional Papers chosen by school"|"20190302131809"|"AA00078"|""|"2019-20"|"20181024"|""|"20190302: G"
21|"Year 9"|"For NATIVE candidates whose first language is English
2 Compulsory Papers : (1) English + (2) Mathematics

For NON-native candidates whose first language is NOT English
2 Compulsory Papers : (1) English as an Additional Language + (2) Mathematics"|"20181010112208"|"AA00068"|""|"2019-20"|"20181003"|""|""
21|"Year 10"|"For NATIVE candidates whose first language is English
2 Compulsory Papers : (1) English + (2) Mathematics

For NON-native candidates whose first language is NOT English
2 Compulsory Papers : (1) English as an Additional Language + (2) Mathematics"|"20181010112210"|"AA00068"|""|"2019-20"|"20181010"|""|""
21|"Year 12"|"For NATIVE candidates whose first language is English
3 Compulsory Papers : (1) English + (2) General Humanities or Science + (3) Mathematics

For NON-native candidates whose first language is NOT English
3 Compulsory Papers : (1) English as an Additional Language + (2) General Humanities or Science + (3) Mathematics

For NON-native candidates whose first language is NOT English and wish to study English Literature at A-Level
4 Compulsory Papers : (1) English as an Additional Language + (2) English Literature + (3) General Humanities or Science + (4) Mathematics"|"20181010112207"|"AA00068"|""|"2019-20"|"20181003"|""|""
15|"Year 9"|"3 Compulsory Papers : (1) English + (2) Mathematics + (3) Science"|"20190315111941"|"AA00078"|""|"2019-20"|"20181011"|""|"20190315: G"
30035|"Year 7"|""|"20181120144211"|"AA00078"|""|"2019-20"|"20181120"|""|"20181120: Availability"
30035|"Year 8"|""|"20181120144215"|"AA00078"|""|"2019-20"|"20181120"|""|"20181120: Availability"
36|"Year 10"|"3 Compulsory Papers : (1) English as an Additional Language + (2) Mathematics + (3) Science"|"20181130100156"|"AA00076"|""|"2019-20"|"20180919"|""|""
36|"Year 12"|"2 Compulsory Papers : (1) Critical Thinking + (2) English as an Additional Language + (3) Mathematics"|"20181008101817"|"AA00068"|""|"2019-20"|"20180919"|""|""
15|"Year 12"|"1 Compulsory Paper : (1) General Paper + Optional Paper"|"20190315111927"|"AA00078"|""|"2019-20"|"20181113"|""|"20190315: Full"
15|"Year 9"|"3 Compulsory Papers : (1) English + (2) Mathematics + (3) Science"|"20190315160915"|"AA00078"|""|"2019-20"|"20181011"|""|"20190315: 1G"
15|"Year 10"|"For Native candidates :
5 Compulsory Papers : (1) Biology + (2) Chemistry + (3) English + (4) Mathematics + (5) Physics

For NON Native candidates :
5 Compulsory Papers : (1) Biology + (2) Chemistry + (3) EAL Online + (4) English + (5) Mathematics + (6) Physics"|"20181020153019"|"AA00068"|""|"2019-20"|"20181011"|""|""
413|"Year 9"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
322|"Year 12"|"2 Compulsory Papers : (1) English as a Secondary Language + (2) Online Test + Optional Paper"|"20190215135707"|"AA00078"|""|"2019-20"|"20181027"|""|"20190215: B & G
20181214: Availability for boys & girls"
30010|"Year 12"|"Optional Papers"|"20190227102317"|"AA00076"|""|"2019-20"|"20151016"|""|""
412|"Year 9"|"3 Compulsory Papers : (1) Online Password Test + (2) Online Written Task + (3) Online Mathematic Test

(Candidate must complete Password Online Test first, followed by Written Task, on the same day)
(Candidate must prepare own passport no. for registration when login the test)"|"20190330103229"|"AA00068"|""|"2019-20"|"20190215"|""|"20190215: Availability"
30010|"Year 12"|"2 Compulsory Papers : (1) Online Password Test + (2) Online Writing Test + Optional Papers

No. of optional papers + Instructions for Password Test

(Candidate must complete Password Online Test first, followed by Written Task, on the same day)
(Candidate must prepare own passport or ID no. for personal identification when login the test)"|"20190320114421"|"AA00068"|""|"2019-20"|"20151016"|""|""
30010|"Year 12"|"2 Compulsory Papers : (1) Online Password Test + (2) Online Writing Test + Optional Papers

No. of optional papers decided by school based on student's AL choice

(Candidate must complete Password Online Test first, followed by Written Task, on the same day)
(Candidate must prepare own passport or ID no. for personal identification when login the test)"|"20190320114506"|"AA00068"|""|"2019-20"|"20151016"|""|""
30035|"Year 8"|""|"20190315161004"|"AA00078"|""|"2019-20"|"20181120"|""|"20190315: Available"
16|"Year 10"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
16|"Year 9"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
16|"Year 12"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
412|"Year 9"|""|"20190215095555"|"AA00078"|""|"2019-20"|"20190215"|""|"20190215: Availability"
508|"Year 10"|""|"20190215140122"|"AA00078"|""|"2019-20"|"20190215"|""|"20190215: Availability"
50|"Year 9"|"3 Compulsory Papers : (1) English as a Secondary Language + (2) Mathematics + (3) Non Verbal Reasoning Online + Security Statement + Self-Assessment Form

AA Note only, don't send to family: 
For NVR Online test, please agree with family the date then email to school for NVR login details. 
Contact Person: Katharine Moule, Admissions Officer <admissions@bedfordschool.org.uk>"|"20181027165515"|"AA00007"|""|"2019-20"|"20181012"|""|""
274|"Year 9"|"4 Compulsory Papers : (1) English Writing + (2) Mathematics + (3) Non Verbal Reasoning + (4) Quick Placement Test + NVR Administration Instructions + Supervisor Declaration + Supervisor Instruction"|"20181119175717"|"AA00076"|""|"2019-20"|"20181119"|""|""
274|"Year 9"|"4 Compulsory Papers : (1) English Writing + (2) Mathematics + (3) Non Verbal Reasoning + (4) Quick Placement Test + NVR Administration Instructions + Supervisor Declaration + Supervisor Instruction"|"20190327103823"|"AA00076"|""|"2019-20"|"20181119"|""|"20180327: Full"
302|"Year 9"|""|"20190215135436"|"AA00078"|""|"2019-20"|"20190215"|""|"20190215: Availability"
503|"Year 7"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
503|"Year 8"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
503|"Year 9"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
503|"Year 10"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
503|"Year 11"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
503|"Year 12"|""|"20141003151301"|"AA00003"|""|"2019-20"|""|""|""
20|"Year 10"|"1 Compulsory Paper : (1) BUSSATs Online + Administering BUSSATs + BUSSATs Syllabus + Optional Papers

6-8 minutes break among each section during BUSSATs is allowed

BUSSATs Practice Sources
13+ English Paper
http://chalkboardroom.wpengine.com/resources/papers/13-plus/13English2017Paper1.pdf

13+ Maths Paper
http://chalkboardroom.wpengine.com/resources/papers/13-plus/13maths2017Paper1.pdf"|"20181205100243"|"AA00076"|""|"2019-20"|"20181011"|""|""
20|"Year 10"|"2 Compulsory Papers : (1) BUSSATs Online + (2) English Written Assessment + Administering BUSSATs + BUSSATs Syllabus + Optional Papers

6-8 minutes break among each section during BUSSATs is allowed

BUSSATs Practice Sources
13+ English Paper
http://chalkboardroom.wpengine.com/resources/papers/13-plus/13English2017Paper1.pdf

13+ Maths Paper
http://chalkboardroom.wpengine.com/resources/papers/13-plus/13maths2017Paper1.pdf"|"20190327182754"|"AA00068"|""|"2019-20"|"20181011"|""|""
20|"Year 10"|"2 Compulsory Papers : (1) BUSSATs Online + (2) English Writting + Administering BUSSATs + BUSSATs Syllabus + Optional Papers

6-8 minutes break among each section during BUSSATs is allowed

BUSSATs Practice Sources
13+ English Paper
http://chalkboardroom.wpengine.com/resources/papers/13-plus/13English2017Paper1.pdf

13+ Maths Paper
http://chalkboardroom.wpengine.com/resources/papers/13-plus/13maths2017Paper1.pdf"|"20190327182853"|"AA00068"|""|"2019-20"|"20181011"|""|""
20|"Year 10"|"For Expo candidates
2 Compulsory Papers : (1) BUSSATs Online + (2) English Writting + Administering BUSSATs + BUSSATs Syllabus + Optional Papers

For individual exam candidates
3 Compulsory Papers : (1) BUSSATs Online + (2) English Test 1 (3) English Test 2 + Administering BUSSATs + BUSSATs Syllabus

6-8 minutes break among each section during BUSSATs is allowed

BUSSATs Practice Sources
13+ English Paper
http://chalkboardroom.wpengine.com/resources/papers/13-plus/13English2017Paper1.pdf

13+ Maths Paper
http://chalkboardroom.wpengine.com/resources/papers/13-plus/13maths2017Paper1.pdf"|"20190328134328"|"AA00068"|""|"2019-20"|"20181011"|""|""
384|"Year 12"|"No. of optional papers decided by school based on student's AL choice"|"20190215121425"|"AA00068"|""|"2019-20"|"20181114"|""|""
384|"Year 9"|"4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + Information for Administrator + ISEB CPT Centre Declaration Form + ISEB CPT Quick Quide

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

Stage One Scholarship Applicant
2 Compulsory Papers : (1) English + (2) Mathematics"|"20190123094818"|"AA00068"|""|"2019-20"|"20151022"|""|""
