"scheduledate"|"scheduletimeslot"|"staffid"|"aa_id"|"remarks"|"scheduletype"|"scheduleaction"|"school_id"
"20250514"|38|"AA00007"|""|"Abingdon reception"|""|""|0
"20250514"|39|"AA00007"|""|"Abingdon reception"|""|""|0
"20250514"|40|"AA00007"|""|"Abingdon reception"|""|""|0
"20250514"|41|"AA00007"|""|"Abingdon reception"|""|""|0
"20250514"|42|"AA00007"|""|"Abingdon reception"|""|""|0
"20250514"|43|"AA00007"|""|"Abingdon reception"|""|""|0
"20250505"|35|"AA00115"|""|""|"Others"|""|0
"20250505"|36|"AA00115"|""|""|"Others"|""|0
"20250505"|37|"AA00115"|""|""|"Others"|""|0
"20250505"|38|"AA00115"|""|""|"Others"|""|0
"20250505"|39|"AA00115"|""|""|"Others"|""|0
"20250505"|40|"AA00115"|""|""|"Others"|""|0
"20250505"|41|"AA00115"|""|""|"Others"|""|0
"20250505"|42|"AA00115"|""|""|"Others"|""|0
"20250505"|43|"AA00115"|""|""|"Others"|""|0
"20250505"|44|"AA00115"|""|""|"Others"|""|0
"20250505"|45|"AA00115"|""|""|"Others"|""|0
"20250506"|19|"AA00115"|""|""|"Others"|""|0
"20250506"|20|"AA00115"|""|""|"Others"|""|0
"20250506"|21|"AA00115"|""|""|"Others"|""|0
"20250506"|22|"AA00115"|""|""|"Others"|""|0
"20250506"|1|"AA00115"|""|""|"Others"|""|0
"20250506"|2|"AA00115"|""|""|"Others"|""|0
"20250506"|3|"AA00115"|""|""|"Others"|""|0
"20250506"|4|"AA00115"|""|""|"Others"|""|0
"20250506"|5|"AA00115"|""|""|"Others"|""|0
"20250506"|6|"AA00115"|""|""|"Others"|""|0
"20250506"|7|"AA00115"|""|""|"Others"|""|0
"20250506"|8|"AA00115"|""|""|"Others"|""|0
"20250506"|9|"AA00115"|""|""|"Others"|""|0
"20250704"|26|"AA00007"|""|"Go thru math questions"|"AA Test"|""|0
"20250506"|10|"AA00115"|""|""|"Others"|""|0
"20250506"|11|"AA00115"|""|""|"Others"|""|0
"20250506"|12|"AA00115"|""|""|"Others"|""|0
"20250506"|13|"AA00115"|""|""|"Others"|""|0
"20250506"|14|"AA00115"|""|""|"Others"|""|0
"20250506"|15|"AA00115"|""|""|"Others"|""|0
"20250506"|16|"AA00115"|""|""|"Others"|""|0
"20250506"|17|"AA00115"|""|""|"Others"|""|0
"20250506"|18|"AA00115"|""|""|"Others"|""|0
"20250506"|23|"AA00115"|""|""|"Others"|""|0
"20250506"|24|"AA00115"|""|""|"Others"|""|0
"20250506"|25|"AA00115"|""|""|"Others"|""|0
"20250506"|26|"AA00115"|""|""|"Others"|""|0
"20250506"|27|"AA00115"|""|""|"Others"|""|0
"20250506"|28|"AA00115"|""|""|"Others"|""|0
"20250506"|29|"AA00115"|""|""|"Others"|""|0
"20250506"|30|"AA00115"|""|""|"Others"|""|0
"20250506"|31|"AA00115"|""|""|"Others"|""|0
"20250506"|32|"AA00115"|""|""|"Others"|""|0
"20250506"|33|"AA00115"|""|""|"Others"|""|0
"20250506"|34|"AA00115"|""|""|"Others"|""|0
"20250506"|35|"AA00115"|""|""|"Others"|""|0
"20250506"|36|"AA00115"|""|""|"Others"|""|0
"20250506"|37|"AA00115"|""|""|"Others"|""|0
"20250506"|38|"AA00115"|""|""|"Others"|""|0
"20250506"|39|"AA00115"|""|""|"Others"|""|0
"20250506"|40|"AA00115"|""|""|"Others"|""|0
"20250506"|41|"AA00115"|""|""|"Others"|""|0
"20250506"|42|"AA00115"|""|""|"Others"|""|0
"20250506"|43|"AA00115"|""|""|"Others"|""|0
"20250506"|44|"AA00115"|""|""|"Others"|""|0
"20250506"|45|"AA00115"|""|""|"Others"|""|0
"20250417"|32|"AA00084"|"S045107"|"f2f"|""|"Show Up"|0
"20250502"|11|"AA00115"|""|""|"Others"|""|0
"20250502"|12|"AA00115"|""|""|"Others"|""|0
"20250502"|13|"AA00115"|""|""|"Others"|""|0
"20250502"|14|"AA00115"|""|""|"Others"|""|0
"20250502"|15|"AA00115"|""|""|"Others"|""|0
"20250502"|16|"AA00115"|""|""|"Others"|""|0
"20250502"|17|"AA00115"|""|""|"Others"|""|0
"20250502"|18|"AA00115"|""|""|"Others"|""|0
"20250502"|23|"AA00115"|""|""|"Others"|""|0
"20250502"|24|"AA00115"|""|""|"Others"|""|0
"20250502"|25|"AA00115"|""|""|"Others"|""|0
"20250502"|26|"AA00115"|""|""|"Others"|""|0
"20250502"|27|"AA00115"|""|""|"Others"|""|0
"20250502"|28|"AA00115"|""|""|"Others"|""|0
"20250502"|29|"AA00115"|""|""|"Others"|""|0
"20250502"|30|"AA00115"|""|""|"Others"|""|0
"20250502"|31|"AA00115"|""|""|"Others"|""|0
"20250502"|32|"AA00115"|""|""|"Others"|""|0
"20250502"|33|"AA00115"|""|""|"Others"|""|0
"20250502"|34|"AA00115"|""|""|"Others"|""|0
"20250502"|35|"AA00115"|""|""|"Others"|""|0
"20250502"|36|"AA00115"|""|""|"Others"|""|0
"20250502"|37|"AA00115"|""|""|"Others"|""|0
"20250502"|38|"AA00115"|""|""|"Others"|""|0
"20250502"|39|"AA00115"|""|""|"Others"|""|0
"20250502"|40|"AA00115"|""|""|"Others"|""|0
"20250502"|41|"AA00115"|""|""|"Others"|""|0
"20250502"|42|"AA00115"|""|""|"Others"|""|0
"20250502"|43|"AA00115"|""|""|"Others"|""|0
"20250502"|44|"AA00115"|""|""|"Others"|""|0
"20250502"|45|"AA00115"|""|""|"Others"|""|0
"20250505"|19|"AA00115"|""|""|"Others"|""|0
"20250505"|20|"AA00115"|""|""|"Others"|""|0
"20250505"|21|"AA00115"|""|""|"Others"|""|0
"20250505"|22|"AA00115"|""|""|"Others"|""|0
"20250505"|1|"AA00115"|""|""|"Others"|""|0
"20250505"|2|"AA00115"|""|""|"Others"|""|0
"20250505"|3|"AA00115"|""|""|"Others"|""|0
"20250505"|4|"AA00115"|""|""|"Others"|""|0
"20250505"|5|"AA00115"|""|""|"Others"|""|0
"20250505"|6|"AA00115"|""|""|"Others"|""|0
"20250505"|7|"AA00115"|""|""|"Others"|""|0
"20250505"|8|"AA00115"|""|""|"Others"|""|0
"20250505"|9|"AA00115"|""|""|"Others"|""|0
"20250505"|10|"AA00115"|""|""|"Others"|""|0
"20250505"|11|"AA00115"|""|""|"Others"|""|0
"20250505"|12|"AA00115"|""|""|"Others"|""|0
"20250505"|13|"AA00115"|""|""|"Others"|""|0
"20250505"|14|"AA00115"|""|""|"Others"|""|0
"20250505"|15|"AA00115"|""|""|"Others"|""|0
"20250505"|16|"AA00115"|""|""|"Others"|""|0
"20250505"|17|"AA00115"|""|""|"Others"|""|0
"20250505"|18|"AA00115"|""|""|"Others"|""|0
"20250505"|23|"AA00115"|""|""|"Others"|""|0
"20250505"|24|"AA00115"|""|""|"Others"|""|0
"20250505"|25|"AA00115"|""|""|"Others"|""|0
"20250505"|26|"AA00115"|""|""|"Others"|""|0
"20250505"|27|"AA00115"|""|""|"Others"|""|0
"20250505"|28|"AA00115"|""|""|"Others"|""|0
"20250505"|29|"AA00115"|""|""|"Others"|""|0
"20250505"|30|"AA00115"|""|""|"Others"|""|0
"20250505"|31|"AA00115"|""|""|"Others"|""|0
"20250505"|32|"AA00115"|""|""|"Others"|""|0
"20250505"|33|"AA00115"|""|""|"Others"|""|0
"20250505"|34|"AA00115"|""|""|"Others"|""|0
"20250501"|19|"AA00115"|""|""|"Others"|""|0
"20250501"|20|"AA00115"|""|""|"Others"|""|0
"20250501"|21|"AA00115"|""|""|"Others"|""|0
"20250501"|22|"AA00115"|""|""|"Others"|""|0
"20250501"|1|"AA00115"|""|""|"Others"|""|0
"20250501"|2|"AA00115"|""|""|"Others"|""|0
"20250501"|3|"AA00115"|""|""|"Others"|""|0
"20250501"|4|"AA00115"|""|""|"Others"|""|0
"20250501"|5|"AA00115"|""|""|"Others"|""|0
"20250501"|6|"AA00115"|""|""|"Others"|""|0
"20250501"|7|"AA00115"|""|""|"Others"|""|0
"20250501"|8|"AA00115"|""|""|"Others"|""|0
"20250501"|9|"AA00115"|""|""|"Others"|""|0
"20250501"|10|"AA00115"|""|""|"Others"|""|0
"20250501"|11|"AA00115"|""|""|"Others"|""|0
"20250501"|12|"AA00115"|""|""|"Others"|""|0
"20250501"|13|"AA00115"|""|""|"Others"|""|0
"20250501"|14|"AA00115"|""|""|"Others"|""|0
"20250501"|15|"AA00115"|""|""|"Others"|""|0
"20250501"|16|"AA00115"|""|""|"Others"|""|0
"20250501"|17|"AA00115"|""|""|"Others"|""|0
"20250501"|18|"AA00115"|""|""|"Others"|""|0
"20250501"|23|"AA00115"|""|""|"Others"|""|0
"20250501"|24|"AA00115"|""|""|"Others"|""|0
"20250313"|9|"AA00113"|"S045121"|"Mom"|""|""|0
"20250501"|25|"AA00115"|""|""|"Others"|""|0
"20250501"|26|"AA00115"|""|""|"Others"|""|0
"20250501"|27|"AA00115"|""|""|"Others"|""|0
"20250501"|28|"AA00115"|""|""|"Others"|""|0
"20250501"|29|"AA00115"|""|""|"Others"|""|0
"20250501"|30|"AA00115"|""|""|"Others"|""|0
"20250501"|31|"AA00115"|""|""|"Others"|""|0
"20250501"|32|"AA00115"|""|""|"Others"|""|0
"20250501"|33|"AA00115"|""|""|"Others"|""|0
"20250501"|34|"AA00115"|""|""|"Others"|""|0
"20250501"|35|"AA00115"|""|""|"Others"|""|0
"20250501"|36|"AA00115"|""|""|"Others"|""|0
"20250501"|37|"AA00115"|""|""|"Others"|""|0
"20250501"|38|"AA00115"|""|""|"Others"|""|0
"20250501"|39|"AA00115"|""|""|"Others"|""|0
"20250501"|40|"AA00115"|""|""|"Others"|""|0
"20250501"|41|"AA00115"|""|""|"Others"|""|0
"20240821"|4|"AA00111"|""|""|""|""|0
"20250501"|42|"AA00115"|""|""|"Others"|""|0
"20250501"|43|"AA00115"|""|""|"Others"|""|0
"20250501"|44|"AA00115"|""|""|"Others"|""|0
"20250501"|45|"AA00115"|""|""|"Others"|""|0
"20250502"|19|"AA00115"|""|""|"Others"|""|0
"20250502"|20|"AA00115"|""|""|"Others"|""|0
"20250502"|21|"AA00115"|""|""|"Others"|""|0
"20250502"|22|"AA00115"|""|""|"Others"|""|0
"20250502"|1|"AA00115"|""|""|"Others"|""|0
"20250502"|2|"AA00115"|""|""|"Others"|""|0
"20250502"|3|"AA00115"|""|""|"Others"|""|0
"20250502"|4|"AA00115"|""|""|"Others"|""|0
"20250502"|5|"AA00115"|""|""|"Others"|""|0
"20250502"|6|"AA00115"|""|""|"Others"|""|0
"20250502"|7|"AA00115"|""|""|"Others"|""|0
"20250502"|8|"AA00115"|""|""|"Others"|""|0
"20250502"|9|"AA00115"|""|""|"Others"|""|0
"20250502"|10|"AA00115"|""|""|"Others"|""|0
"20250417"|13|"AA00007"|"S044338"|"(Confirmed)

finish at 12:13 pm"|"AA Test"|"Show Up"|0
"20250417"|14|"AA00007"|"S044338"|"(Confirmed)

finish at 12:13 pm"|"AA Test"|"Show Up"|0
"20250221"|21|"AA00098"|""|""|""|""|0
"20250417"|15|"AA00007"|"S042714"|"(Confirmed)

finish at 12:13 pm"|"AA Test"|"Show Up"|0
"20250417"|16|"AA00007"|"S042714"|"(Confirmed)

finish at 12:13 pm"|"AA Test"|"Show Up"|0
"20250417"|17|"AA00007"|"S042714"|"(Confirmed)

finish at 12:13 pm"|"AA Test"|"Show Up"|0
"20250417"|18|"AA00007"|"S042714"|"(Confirmed)

finish at 12:13 pm"|"AA Test"|"Show Up"|0
"20250417"|12|"AA00007"|"S045215"|"ftf meeting, joinned Sevenoaks seminar want to talk about school plan"|"Consultation"|"Show Up"|0
"20250417"|11|"AA00007"|"S045215"|"ftf meeting, joinned Sevenoaks seminar want to talk about school plan"|"Consultation"|"Show Up"|0
"20250417"|10|"AA00007"|"S045215"|"ftf meeting, joinned Sevenoaks seminar want to talk about school plan"|"Consultation"|"Show Up"|0
"20240821"|5|"AA00111"|""|""|""|""|0
"20240821"|6|"AA00111"|""|""|""|""|0
"20250417"|9|"AA00007"|"S045215"|"ftf meeting, joinned Sevenoaks seminar want to talk about school plan"|"Consultation"|"Show Up"|0
"20250424"|11|"AA00007"|""|"ftf 
Mrs Holly Quick, Director of International Students"|"Meeting"|""|286
"20250424"|12|"AA00007"|""|"ftf 
Mrs Holly Quick, Director of International Students"|"Meeting"|""|286
"20250424"|9|"AA00084"|""|""|"Meeting"|""|286
"20250424"|10|"AA00084"|""|""|"Meeting"|""|286
"20250424"|11|"AA00084"|""|""|"Meeting"|""|286
"20250424"|12|"AA00084"|""|""|"Meeting"|""|286
"20250417"|36|"AA00115"|""|"f2f con only

File at reception

Mum wants the student to take aa test at 4 pm and will whatsapp us to confirm again.  (GL 16/4) (Confirmed)"|""|""|0
"20250417"|19|"AA00084"|""|""|"Others"|""|0
"20250417"|20|"AA00084"|""|""|"Others"|""|0
"20250417"|21|"AA00084"|""|""|"Others"|""|0
"20250417"|22|"AA00084"|""|""|"Others"|""|0
"20250417"|17|"AA00084"|""|""|"Others"|""|0
"20250417"|18|"AA00084"|""|""|"Others"|""|0
"20250417"|23|"AA00084"|""|""|"Others"|""|0
"20250417"|24|"AA00084"|""|""|"Others"|""|0
"20250416"|36|"AA00084"|""|"Job Interview - Consultation Officer
Jackie Tai (Jesse + Grace (online)) - Room 4"|"Interview"|"Show Up"|0
"20250416"|35|"AA00084"|""|"Job Interview - Consultation Officer
Jackie Tai (Jesse + Grace (online)) - Room 4"|"Interview"|"Show Up"|0
"20250416"|34|"AA00084"|""|"Job Interview - Consultation Officer
Jackie Tai (Jesse + Grace (online)) - Room 4"|"Interview"|"Show Up"|0
"20250416"|33|"AA00084"|""|"Job Interview - Consultation Officer
Jackie Tai (Jesse + Grace (online)) - Room 4"|"Interview"|"Show Up"|0
"20250416"|35|"AA00007"|"S040867"|"currently in Roedean Y10 would like to explore her options for sixth form
, no direction yet
con only

finished AA test at 5:38pm"|"AA Test"|"Show Up"|0
"20250416"|36|"AA00007"|"S040867"|"currently in Roedean Y10 would like to explore her options for sixth form
, no direction yet
con only

finished AA test at 5:38pm"|"AA Test"|"Show Up"|0
"20250416"|37|"AA00007"|"S040867"|"currently in Roedean Y10 would like to explore her options for sixth form
, no direction yet
con only

finished AA test at 5:38pm"|"AA Test"|"Show Up"|0
"20250416"|38|"AA00007"|"S040867"|"currently in Roedean Y10 would like to explore her options for sixth form
, no direction yet
con only

finished AA test at 5:38pm"|"AA Test"|"Show Up"|0
"20250417"|28|"AA00115"|"S044349"|""|"Consultation"|""|0
"20250417"|29|"AA00115"|"S044349"|""|"Consultation"|""|0
"20240821"|7|"AA00111"|""|""|""|""|0
"20250416"|7|"AA00007"|"S045469"|"f2f con only"|"AA Test"|"Show Up"|0
"20250416"|8|"AA00007"|"S045469"|"f2f con only"|"AA Test"|"Show Up"|0
"20250416"|9|"AA00007"|"S045469"|"f2f con only"|"AA Test"|"Show Up"|0
"20250416"|10|"AA00007"|"S045469"|"f2f con only"|"AA Test"|"Show Up"|0
"20250416"|14|"AA00113"|""|"Tutor - Anastasia TIN"|""|"Show Up"|0
"20250416"|13|"AA00113"|""|"Tutor - Anastasia TIN"|""|"Show Up"|0
"20250416"|12|"AA00113"|""|"Tutor - Anastasia TIN"|""|"Show Up"|0
"20250416"|11|"AA00113"|""|"Tutor - Anastasia TIN"|""|"Show Up"|0
"20250416"|7|"AA00113"|""|"Interview: Steph Liu (Tutor)"|"Interview"|"Show Up"|0
"20250416"|8|"AA00113"|""|"Interview: Steph Liu (Tutor)"|"Interview"|"Show Up"|0
"20250416"|9|"AA00113"|""|"Interview: Steph Liu (Tutor)"|"Interview"|"Show Up"|0
"20250416"|10|"AA00113"|""|"Interview: Steph Liu (Tutor)"|"Interview"|"Show Up"|0
"20250416"|14|"AA00084"|"S041249"|"Mrs. Chan, Crazy mum (Tel: 9108 7355)
Not Jayden CHAN, another Young child in the family"|"Consultation"|"Show Up"|0
"20250416"|13|"AA00084"|"S041249"|"Mrs. Chan, Crazy mum (Tel: 9108 7355)
Not Jayden CHAN, another Young child in the family"|"Consultation"|"Show Up"|0
"20250416"|12|"AA00084"|"S041249"|"Mrs. Chan, Crazy mum (Tel: 9108 7355)
Not Jayden CHAN, another Young child in the family"|"Consultation"|"Show Up"|0
"20250416"|11|"AA00084"|"S041249"|"Mrs. Chan, Crazy mum (Tel: 9108 7355)
Not Jayden CHAN, another Young child in the family"|"Consultation"|"Show Up"|0
"20250416"|29|"AA00007"|""|"Grace"|"Meeting"|""|0
"20250416"|30|"AA00007"|""|"Grace"|"Meeting"|""|0
"20250416"|31|"AA00007"|""|"Grace"|"Meeting"|""|0
"20250416"|32|"AA00007"|""|"Grace"|"Meeting"|""|0
"20250415"|31|"AA00007"|"S045269"|"ftf oral and con with parents, informed result already."|"Others"|"Show Up"|0
"20250415"|30|"AA00007"|"S045269"|"ftf oral and con with parents, informed result already."|"Others"|"Show Up"|0
"20250415"|29|"AA00007"|"S045269"|"ftf oral and con with parents, informed result already."|"Others"|"Show Up"|0
"20250415"|28|"AA00007"|"S045269"|"ftf oral and con with parents, informed result already."|"Others"|"Show Up"|0
"20250416"|25|"AA00007"|""|"zoom meeting iida"|"Meeting"|""|0
"20250416"|26|"AA00007"|""|"zoom meeting iida"|"Meeting"|""|0
"20250416"|27|"AA00007"|""|"zoom meeting iida"|"Meeting"|""|0
"20250416"|28|"AA00007"|""|"zoom meeting iida"|"Meeting"|""|0
"20250422"|9|"AA00098"|""|"FREE One-on-One Consultation Service on Government Funding Schemes (Conference Call)"|"Others"|""|0
"20250422"|10|"AA00098"|""|"FREE One-on-One Consultation Service on Government Funding Schemes (Conference Call)"|"Others"|""|0
"20250415"|33|"AA00115"|"S045293"|"left msg (GL 14/4)"|"AA Test"|"Show Up"|0
"20250415"|34|"AA00115"|"S045293"|"left msg (GL 14/4)"|"AA Test"|"Show Up"|0
"20250416"|41|"AA00007"|""|"with Becky Lo - 7pm Kowloon tong"|"Dinner"|""|0
"20250416"|42|"AA00007"|""|"with Becky Lo - 7pm Kowloon tong"|"Dinner"|""|0
"20250416"|43|"AA00007"|""|"with Becky Lo - 7pm Kowloon tong"|"Dinner"|""|0
"20250416"|44|"AA00007"|""|"with Becky Lo - 7pm Kowloon tong"|"Dinner"|""|0
"20250416"|45|"AA00007"|""|"with Becky Lo - 7pm Kowloon tong"|"Dinner"|""|0
"20250414"|33|"AA00115"|"S045468"|"Face con only (Confirmed)"|"AA Test"|"Show Up"|0
"20250414"|34|"AA00115"|"S045468"|"Face con only (Confirmed)"|"AA Test"|"Show Up"|0
"20250414"|35|"AA00115"|"S045468"|"Face con only (Confirmed)"|"AA Test"|"Show Up"|0
"20250414"|36|"AA00115"|"S045468"|"Face con only (Confirmed)"|"AA Test"|"Show Up"|0
"20250414"|37|"AA00115"|"S045468"|"Face con only (Confirmed)"|"AA Test"|"Show Up"|0
"20250415"|14|"AA00007"|"S044816"|"ftf meet mum more schools_B"|""|"Show Up"|0
"20250415"|13|"AA00007"|"S044816"|"ftf meet mum more schools_B"|""|"Show Up"|0
"20250415"|12|"AA00007"|"S044816"|"ftf meet mum more schools_B"|""|"Show Up"|0
"20240821"|8|"AA00111"|""|""|""|""|0
"20240821"|9|"AA00111"|""|""|""|""|0
"20250415"|11|"AA00007"|"S044816"|"ftf meet mum more schools_B"|""|"Show Up"|0
"20250415"|28|"AA00115"|""|""|"Meeting"|"Show Up"|180
"20250415"|27|"AA00115"|""|""|"Meeting"|"Show Up"|180
"20240821"|10|"AA00111"|""|""|""|""|0
"20250423"|9|"AA00007"|""|""|""|""|0
"20250423"|10|"AA00007"|""|""|""|""|0
"20250423"|11|"AA00007"|""|""|""|""|0
"20250423"|12|"AA00007"|""|""|""|""|0
"20250414"|18|"AA00084"|"S044290"|"phone call meeting
Tel: 9054 1425"|"AA Test"|"Show Up"|0
"20250414"|17|"AA00084"|"S044290"|"phone call meeting
Tel: 9054 1425"|"AA Test"|"Show Up"|0
"20250414"|16|"AA00084"|"S044290"|"phone call meeting
Tel: 9054 1425"|"AA Test"|"Show Up"|0
"20240821"|11|"AA00111"|""|""|""|""|0
"20250414"|15|"AA00084"|"S044290"|"phone call meeting
Tel: 9054 1425"|"AA Test"|"Show Up"|0
"20250414"|17|"AA00115"|"S045364"|"Tel con only (Confirmed)

sent"|"AA Test"|"Show Up"|0
"20250414"|16|"AA00115"|"S045364"|"Tel con only (Confirmed)

sent"|"AA Test"|"Show Up"|0
"20250414"|15|"AA00115"|"S045364"|"Tel con only (Confirmed)

sent"|"AA Test"|"Show Up"|0
"20250414"|14|"AA00115"|"S045364"|"Tel con only (Confirmed)

sent"|"AA Test"|"Show Up"|0
"20250414"|13|"AA00115"|"S045364"|"Tel con only (Confirmed)

sent"|"AA Test"|"Show Up"|0
"20250414"|32|"AA00084"|"S043732"|""|""|""|0
"20250414"|31|"AA00084"|"S041652"|""|""|""|0
"20250416"|15|"AA00007"|""|""|""|""|0
"20250416"|16|"AA00007"|""|""|""|""|0
"20250416"|17|"AA00007"|""|""|""|""|0
"20250416"|18|"AA00007"|""|""|""|""|0
"20250416"|39|"AA00007"|""|"with Becky Lo - 7pm Kowloon tong"|"Dinner"|""|0
"20250416"|40|"AA00007"|""|"with Becky Lo - 7pm Kowloon tong"|"Dinner"|""|0
"20250414"|27|"AA00007"|""|"attentus training with tara"|"Meeting"|""|0
"20250414"|28|"AA00007"|""|"attentus training with tara"|"Meeting"|""|0
"20250414"|29|"AA00007"|""|"attentus training with tara"|"Meeting"|""|0
"20250414"|30|"AA00007"|""|"attentus training with tara"|"Meeting"|""|0
"20250414"|35|"AA00129"|""|""|"Others"|""|0
"20250414"|36|"AA00129"|""|""|"Others"|""|0
"20250414"|37|"AA00129"|""|""|"Others"|""|0
"20250414"|38|"AA00129"|""|""|"Others"|""|0
"20250414"|35|"AA00084"|""|""|"Others"|""|0
"20250414"|36|"AA00084"|""|""|"Others"|""|0
"20250414"|37|"AA00084"|""|""|"Others"|""|0
"20250414"|38|"AA00084"|""|""|"Others"|""|0
"20250414"|35|"AA00133"|""|""|"Others"|""|0
"20250414"|36|"AA00133"|""|""|"Others"|""|0
"20250414"|37|"AA00133"|""|""|"Others"|""|0
"20250414"|38|"AA00133"|""|""|"Others"|""|0
"20250414"|35|"AA00139"|""|""|"Others"|""|0
"20250414"|36|"AA00139"|""|""|"Others"|""|0
"20250414"|37|"AA00139"|""|""|"Others"|""|0
"20250414"|38|"AA00139"|""|""|"Others"|""|0
"20250414"|35|"AA00136"|""|""|"Others"|""|0
"20250414"|36|"AA00136"|""|""|"Others"|""|0
"20250414"|37|"AA00136"|""|""|"Others"|""|0
"20250414"|38|"AA00136"|""|""|"Others"|""|0
"20250414"|33|"AA00084"|"S041385"|""|"Others"|""|0
"20250414"|33|"AA00007"|"S044549"|"call mum, talk about school app plan this year. Harrow waiting list"|"Consultation"|""|0
"20250414"|34|"AA00007"|"S044549"|"call mum, talk about school app plan this year. Harrow waiting list"|"Consultation"|""|0
"20250414"|25|"AA00084"|""|""|"AA Test"|""|0
"20250414"|26|"AA00084"|""|""|"AA Test"|""|0
"20250414"|7|"AA00007"|""|""|"off"|""|0
"20250414"|8|"AA00007"|""|""|"off"|""|0
"20250414"|9|"AA00007"|""|""|"off"|""|0
"20250414"|10|"AA00007"|""|""|"off"|""|0
"20250414"|11|"AA00007"|""|""|"off"|""|0
"20250414"|12|"AA00007"|""|""|"off"|""|0
"20250414"|13|"AA00007"|""|""|"off"|""|0
"20250414"|14|"AA00007"|""|""|"off"|""|0
"20250414"|15|"AA00007"|""|""|"off"|""|0
"20250414"|16|"AA00007"|""|""|"off"|""|0
"20250506"|15|"AA00007"|""|"Lunch with Henrietta CSFC & Tim"|"Henrietta CSFC"|""|0
"20250506"|16|"AA00007"|""|"Lunch with Henrietta CSFC & Tim"|"Henrietta CSFC"|""|0
"20250506"|17|"AA00007"|""|"Lunch with Henrietta CSFC & Tim"|"Henrietta CSFC"|""|0
"20250506"|18|"AA00007"|""|"Lunch with Henrietta CSFC & Tim"|"Henrietta CSFC"|""|0
"20250415"|33|"AA00007"|""|"dorchester TBC"|""|""|0
"20250415"|34|"AA00007"|""|"dorchester TBC"|""|""|0
"20250415"|35|"AA00007"|""|"dorchester TBC"|""|""|0
"20250415"|36|"AA00007"|""|"dorchester TBC"|""|""|0
"20250412"|11|"AA00115"|"S045467"|"Face con only

File at reception.  Pls collect reports. (GL 7/4) (Confirmed)"|"AA Test"|"Show Up"|0
"20250412"|10|"AA00115"|"S045467"|"Face con only

File at reception.  Pls collect reports. (GL 7/4) (Confirmed)"|"AA Test"|"Show Up"|0
"20250412"|9|"AA00115"|"S045467"|"Face con only

File at reception.  Pls collect reports. (GL 7/4) (Confirmed)"|"AA Test"|"Show Up"|0
