"aa_id"|"examschool"|"examschooltype"|"subject"|"result"|"gov"|"cat"|"qualification"|"piece"|"composer"|"piority"|"lastupdate"|"staffid"|"remarks"|"event"
"S009553"|""|"Music Audition"|"Viola"|""|"N/A"|""|"Trinity ATCL [72] May 2012"|"Cello Suite No.3 BWV 1009 Prelude"|"Bach"|1|"20120918214411"|"AA00003"|"Member of Hong Kong Youth Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009553"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM G8 [130] May 2011"|"Sonata in A minor D821 1st Movement"|"Schubert"|1|"20120918214411"|"AA00003"|"Member of Hong Kong Youth Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009553"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [130] May 2010"|"Sonata in F major KV332 1st Movement"|"Mozart"|2|"20120918214926"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009553"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G7 [125] Oct 2008"|""|""|2|"20120918214926"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009553"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G6 [130] Sep 2008"|"Partita No.3 in E major BWV 1006 Preludio"|"Bach"|3|"20120918215224"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009132"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [120] Oct 2011"|"Allegro Assai: Piano Sonate K332"|"Mozart"|2|"20120918220140"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S005373"|""|"Music Audition"|"Violin"|""|"N/A"|""|"Trinity ATCL [82] Dec 2009"|"Violin Concerto No.3 Op.61 3rd Movement Molto moderato e maestoso"|"Saint-Saëns"|1|"20120918220724"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S003935"|""|"Music Audition"|"Piano"|""|"N/A"|""|"Trinity ATCL [86] Nov 2010"|"Scherzo Opus 31 No.2 in B flat minor"|"Chopin"|1|"20120918224420"|"AA00003"|"Member of Diocesan Boys' School Senior Choir (member and accompanist)
Member of Diocesan Boys' School and Diocesan Girls' School Senior Mixed Choir (member and accompanist)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009342"|""|"Music Audition"|"Violin"|""|"N/A"|""|"DipABRSM [40] Apr 2011"|"Zigeunerweisen Op.20"|"Pablo de Sarasate"|1|"20120919130835"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S005378"|""|"Music Audition"|"Oboe"|""|"N/A"|""|"ABRSM G6 [mark sheet misplaced] 2011 / G8 exam to be taken in Nov 2012"|"Oboe Sonata in D major Op.166 Andantino"|"Saint-Saëns"|1|"20120919131606"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009696"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM G8 [130] Apr 2012"|"Sonatensatz (Scherzo) in C minor, Op. posth"|"Brahms"|1|"20120919132307"|"AA00003"|"Member of Hong Kong Festival Orchestra
Member of Choi Ngar Si Zheng Ensemble"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009625"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM G8 [115] Oct 2009"|"Sonata II in Es-dur für Viola und Klavier"|"Alessandro Rolla"|2|"20120919132716"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S006360"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [140] May 2010"|"Intermezzo in A flat major"|"Poulenc"|1|"20120919132909"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S006360"|""|"Music Audition"|"Piano"|""|"N/A"|""|"Trinity ATCL [73] Oct 2011"|"Excursions 1 & 3"|"Samuel Barber"|1|"20120919132920"|"AA00003"|"Member of Diocesan Girls' School - String Orchestra 
Member of Diocesan Girls' School - School Orchestra 
Member of Diocesan Girls' School - Junior Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009570"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G8 [result pending] Sep 2012"|"Resignation"|"Charles Dancla"|1|"20120919133119"|"AA00003"|"Member of Hong Kong Junior Music Academy - String Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009570"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G6 [132] Sep 2010"|"Sonata in F major Op.24 3rd Movement"|"Beethoven"|1|"20120919133128"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009342"|""|"Music Audition"|"Liu Qin (Chinese instrument)"|""|"N/A"|""|"Academy of Music, Shanghai G5 [result pending] Aug 2012"|"Love Song at Torch Festival"|"Gao Hua Xin"|2|"20120919164257"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S006827"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G6 [128] Apr 2009 - mark sheet misplaced"|""|""|2|"20120919164948"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009791"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G8 [mark sheet misplaced] Nov 2009"|"Hungarian Rhapsody Op.68"|"David Popper"|1|"20120919171224"|"AA00003"|"Member of La Salle College Orchestra
Member of La Salle College Chinese Orchestra (2008-2010)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009791"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G5 [132] Nov 2005"|"Sonata in G minor BWV 1029"|"Bach"|1|"20120919171224"|"AA00003"|"Member of La Salle College Orchestra
Member of La Salle College Chinese Orchestra (2008-2010)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009793"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"DipABRSM [75] May 2011"|"Yellow After The Rain (Solo Marimba piece)"|"Mitchell Peters"|1|"20120919172243"|"AA00003"|"Member of Hong Kong Youth Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S006132"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"N/A"|"When Daisies Pied"|"Thomas Arne"|2|"20120919174107"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S006360"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G8 [133] Oct 2010"|"Violin Concerto No.23 in G major 1st Movement"|"Viotti"|2|"20120919174531"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S008097"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [112] Sep 2010"|"Sonata in A:1st Movement"|"Clementi"|1|"20120919211130"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S007155"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G7 [109] May 2009"|"Tarantella Op.24"|"Goens"|1|"20120919211645"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009570"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [120] Nov 2011"|"Intermezzo in A major Op.118"|"Brahms"|2|"20120919213816"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009647"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G8 [113] Oct 2011"|"Concerto in E major Op.3 No.12 1st Movement"|"Antonio Vivaldi"|2|"20120919220426"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009647"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G6 [120] May 2009"|""|""|2|"20120919220501"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009647"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G5 [126] Oct 2007"|"Novelette in Fourths"|"George Gershwinby"|1|"20120919220558"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009647"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G6 [126] Oct 2010"|"Sonata in D, K.284/205b 1st Movement"|"Mozart"|1|"20120919220612"|"AA00003"|"Memeber of Hong Kong Children's Chior"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009685"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM G2 [127] May 2011"|"The Liberty Bell"|"Sousa"|2|"20120920102414"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009640"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|"ABRSM G7 [112] Apr 2010"|"Concerto in Two Movements (arranged for Euphonium) 2nd Movement"|"Mozart"|2|"20120920174955"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S009791"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G5 [116] Aug 2007"|"Not Offering"|"Not Offering"|2|"20120920175201"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S005194"|""|"Music Audition"|"Violin"|""|"N/A"|""|"Trinity ATCL [62] Nov 2011"|"Praeludium and Allegro"|"Fritz Kreisler"|1|"20120920181839"|"AA00003"|"Member of School Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S005194"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G8 [124] Oct 2009"|"Partita No.1 in B minor Tempo di Bourrée"|"Bach"|1|"20120920181839"|"AA00003"|"Member of School Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S004683"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM G8 [110] Oct 2011"|"Concerto in G, RV436, 3rd movement: Allegro"|"A.Vivaldi"|1|"20120923122417"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S004683"|""|"Music Audition"|"Piano"|""|"N/A"|""|"DipABRSM [result pending] Aug 2012"|"Impromptu No.3 in G flat major Op.90"|"Schubert"|2|"20120923144414"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S010051"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G8 [116] Sep 2011"|"Sonata in G major Opus 13 No.2  3rd movement"|"Edvard Grieg"|1|"20120923163530"|"AA00003"|"Member of Hong Kong Children's Choir (2003-2005)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S010051"|""|"Music Audition"|"Viola"|""|"N/A"|""|"N/A"|"The Swan from The Carnival of the Animals"|"Camille Saint-Saëns"|2|"20120923175006"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S010051"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G7 [122] Apr 2010"|"Czardas"|"Vittorio Monti"|1|"20120924090627"|"AA00003"|"Member of Hong Kong Children's Choir (2003-2005)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S004911"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [results pending] Aug 2012"|"Haydn Sonata No.49"|"Haydn"|1|"20120924100049"|"AA00003"|"Member of APA (2005-2011)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S004911"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G6 [133] Sep 2010"|"Abschied (Farewell)"|"Schuman"|1|"20120924100049"|"AA00003"|"Member of APA (2005-2011)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S004911"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G8 [131] Oct 2011"|"Spring of Xinjiang"|"MA Yiu Sin & LI Chung Hon"|2|"20120924100517"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S010169"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G8 [Merit] Apr 2011"|"Cello Sonata No.5 Op.102 1st movement"|"Beethoven"|1|"20120924132205"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S010169"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G6 [Distinction] Sep 2010"|"Cello Concerto in E minor Op.85 1st movement"|"Edward Elgar"|1|"20120924132205"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S010169"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G6 [Merit] Nov 2010"|"Sonata in F# minor"|"Scarlatti"|2|"20120924132531"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2012"
"S010080"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM G8 [133] Oct 2011"|"Pan and the Shepherds"|"Jules Mouquet"|1|"20130909121358"|"AA00003"|"Member of La Salle College Wind Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S010080"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM G7 [136] Sep 2010"|"Sonata in B Minor for Flute and Basson 3rd, 4th and 5th movements"|"Handel"|1|"20130909121358"|"AA00003"|"Member of La Salle College Wind Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S010080"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G7 [120] Oct 2010"|"Lowside Blues"|"Joanna MacGregor"|2|"20130909121725"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S010080"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G5 [130] Aug 2008"|""|""|2|"20130909121725"|"AA00003"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012002"|""|"Music Audition"|"Alto Saxophone"|""|"N/A"|""|"ABRSM G8 [130] Oct 2011"|"Sarabande et Allegro"|"Gabriel Grovlez"|1|"20130909123911"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012002"|""|"Music Audition"|"Alto Saxophone"|""|"N/A"|""|"ABRSM G5 [141] Oct 2009"|"Quarante-huit Etudes no.40"|"Alphonse Leduc-Paris"|1|"20130909124030"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S030189"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G7 [120] May 2010"|"Six Suites for violoncello solo, Suite III"|"J.S. Bach"|1|"20130909124749"|"AA00032"|"Shatin College Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S030183"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|"ABRSM G8 [116] May 2010"|"Midnight Euphonium"|"Goff Richards"|1|"20130909125220"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012483"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G8 [108] Oct 2011"|"Sonata in A minor op.105, 1st mov."|"R. Schumann"|1|"20130909125956"|"AA00032"|"Yao Jue Music Academy, Metropolitan Youth Orchestra of Hong Kong"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S008993"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G6 [125] Oct 2012"|"Soriee Polka"|"Stephen C Foster"|2|"20130909131801"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012215"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G8 [130] Oct 2010"|"Romantic pieces 1st mov."|"Antonín Dvořák"|1|"20130909143537"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012215"|""|"Music Audition"|"Violin"|""|"N/A"|""|""|"Banjo and Fiddle"|"William Kroll"|1|"20130909143537"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S011227"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G7 [114] Nov 2009"|"La cathédrale engloutie"|"C. Debussy"|1|"20130909144419"|"AA00032"|"Dr. Yip's (2009-2012)
Hong Kong Youth Strings"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S011227"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM G8 [120] Sep 2012"|"I wandered lonely as a Cloud"|"Eric Thiman"|2|"20130909144548"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012103"|""|"Music Audition"|"Cello"|""|"N/A"|""|"Trinity ATCL Recital [72] Apr 2013"|"Cello Sonata in G minor, Op.65"|"Chopin"|1|"20130909145247"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012103"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G8 [123] Oct 2010"|"Six suits for unaccompanied Cello Suite no.3 in C major BMV 1009"|"J.S. Bach"|1|"20130909145247"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S009860"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM G6 [134] Oct 2011"|"Sarabande"|"J.S.Bach"|1|"20130909150154"|"AA00032"|"May Ching Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S011515"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [110] May 2013"|"Sonata in C minor Op.13 3rd mov, (Bar 1-119)"|"Beethoven"|1|"20130909151135"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S011515"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G7 [104] May 2010"|"Lied Ohne Worte"|"Wagner"|1|"20130909151135"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S011515"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM G7 [109] Sep 2010"|"12 studies for flute Op.33 Book2 No.7 (Bar 1-42)"|"Koehler"|2|"20130909151239"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S009737"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [130] Sep 2010"|"Nocture No.16 in C# Minor"|"Chopin"|2|"20130909152014"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S008018"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM G8 [130] Nov 2012"|"The Spirit's Song"|"Haydn"|1|"20130909152540"|"AA00032"|"Member of Snow Choir Hong Kong"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S008018"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM G7 [122] Oct 2011"|"Das Veilchen ('The Violet')"|"Mozart"|1|"20130909152540"|"AA00032"|"Member of Snow Choir Hong Kong"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S030278"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM G8 [140] May 2013"|"Widmung"|"Schumann"|1|"20130909153125"|"AA00032"|"Diocisan Girls' School Senior Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S030278"|""|"Music Audition"|"Vocal"|""|"N/A"|""|"ABRSM G7 [130] Oct 2010"|"Vado ma dove?"|"Mozart"|1|"20130909153125"|"AA00032"|"Diocisan Girls' School Senior Choir"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012154"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G8 [120] Oct 2011"|"Concerto in G major K.216"|"Mozart"|1|"20130909154107"|"AA00032"|"Member of Ma Ka Lok Orchestra Academy Violin"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012154"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G7 [120] Sep 2009"|"Havanise Op.83"|"Saint-Saens"|1|"20130909154107"|"AA00032"|"Member of Ma Ka Lok Orchestra Academy Violin"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S004822"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [136] Oct 2011"|"Rhapsody in G minor Op.79 no.2"|"Brahms"|1|"20130909155343"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S004822"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G6 [134] Apr 2009"|"6 Paganni Studies No.5 in E major (La Chasse)"|"F. Lizst"|1|"20130909155343"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S007275"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM G8 [132] Aug 2011"|"Sonata in F minor, Op. 120 No.1 - 2nd mov."|"Brahms"|1|"20130909155927"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S010098"|""|"Music Audition"|"Violin"|""|"N/A"|""|"Trinity LTCL Recital [To be taken in Nov 2013]"|"Paganini ""Cantabile"""|"N. Paganini"|1|"20130909160815"|"AA00032"|"Member of APA
Member of Children's Choir
Member of Zhang Shi Xiang international violin school."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S008617"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"Trinity ATCL Recital [60] Apr 2013"|"Fantasy pieces Op.73 I, II & III"|"Schumann"|1|"20130909162614"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S008617"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM G8 [108] May 2012"|"Sonata in F Minor, Op.120 No.1"|"Brahms"|1|"20130909162614"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S009745"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G8 [121] Nov 2012"|"Prelude: Suite No.1 in G, 1st mov."|"J.S.Bach"|1|"20130909163036"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S009745"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G7 [112] Apr 2011"|"Allegretto quasi menuetto: Sonata in E Minor, Op.38, 2nd Mov."|"Brahms"|1|"20130909163036"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012277"|""|"Music Audition"|"Oboe"|""|"N/A"|""|"ABRSM G8 [126] Aug 2011"|"Romance No.1 Op.94 1,2,3 mov."|"Schumann"|1|"20130909163701"|"AA00032"|"Member of SPCC Orchestra and wind band
Member of SPCCPS Program for Musically Gifted Student (PMG)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012277"|""|"Music Audition"|"Oboe"|""|"N/A"|""|"DipABRSM [taking exam in Oct 2013]"|"Sonatina (to Ernest Chapman) 1,2,3 Mov."|"Reizenstein"|1|"20130909163701"|"AA00032"|"Member of SPCC Orchestra and wind band
Member of SPCCPS Program for Musically Gifted Student (PMG)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012277"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G3 [112] May 2008"|"Jingpo Shan Ge"|"Traditional Chinese"|2|"20130909163749"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012006"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G7 [118] Sep 2010"|"Violin concerto in E major Op.3 No.12 1st mov."|"Vivaldi"|1|"20130909163931"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012403"|""|"Music Audition"|"French Horn"|""|"N/A"|""|"ABRSM G8 [135] Nov 2007"|"Concerto for Horn and Strings 1st mov."|"Gordon Jacob"|1|"20130909164240"|"AA00032"|"Member of APA
Member of Hong Kong Children's Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012403"|""|"Music Audition"|"French Horn"|""|"N/A"|""|"ABRSM G5 [145] Apr 2006"|"Sonata in B flat minor for Horn and Piano 1st mov."|"Telemann"|1|"20130909164240"|"AA00032"|"Member of APA
Member of Hong Kong Children's Symphony Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S011526"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM G8 [125] May 2013"|"Sonata in E flat Hob XVI:38 1st Mov."|"Haydn"|2|"20130909164829"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S003557"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G7 [123] Apr 2013"|"1st mov. from Concerto in A minor, Op.3 No.6, RV356 - Allegro"|"Vivaldi"|1|"20130909165456"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S003557"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G5 [112] Oct 2010"|"Melodie No.3 from Souvenir dun lieu cher, Op.42"|"Tchaikovsky"|1|"20130909165456"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S011939"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G6 [112] Nov 2010"|"Fruhlingswalzer (Spring Waltz) No.6"|"Shostakovich"|1|"20130909165759"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012077"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G7 [126] Oct 2012"|"Allegro Assai"|"J.S.Bach"|1|"20130910103719"|"AA00032"|"Member of the Hong Kong Children's Strings"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012077"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM G5 [122] May 2011"|"Allegro e grazioso Sontina"|"William Alwyn"|1|"20130910103719"|"AA00032"|"Member of the Hong Kong Children's Strings"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S012077"|""|"Music Audition"|"Viola"|""|"N/A"|""|"ABRSM G7 [pending] Aug 2013"|"Hungarian Dance Ungarischer Tanz"|"Brahms"|2|"20130910104000"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S011624"|""|"Music Audition"|"Tuba"|""|"N/A"|""|"ABRSM G8 [131] Oct 2012"|"Concerto for Double Bass Andante and Rondo"|"Capuzzi"|1|"20130910110030"|"AA00032"|"Member of APA"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S011624"|""|"Music Audition"|"Tuba"|""|"N/A"|""|"ABRSM G6 [125] Oct 2010"|"70 studies for BB flat Tuba #27"|"Blazhevich"|1|"20130910110030"|"AA00032"|"Member of APA"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S009737"|""|"Music Audition"|"Violin"|""|"N/A"|""|"Trinity FTCL Recital [Approved] Sep 2012"|"Concerto No.1 in E, 3rd mov."|"Mendelssohn"|1|"20130910112034"|"AA00032"|"Member of Dr. Yip's"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
"S030189"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM G8 [133] Oct 2011"|"Sonata op.40 for Cello and piano no.1 - 1st mov, Allegro hon troppo"|"Dmitri Shostakovich"|1|"20130910112300"|"AA00032"|"Member of Shatin College Orchestra"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"
