"aa_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"
"S030804"|"Relatives / Friends act as Guardian in UK"|"Yes,Edingburgh,Scotland"|"20131123162419"|"AA00038"|""
"S012168"|"School Preferred"|"Uppingham School"|"20131127165910"|"AA00011"|""
"S030872"|"Interests / Hobbies"|"police, ambitious"|"20131209104821"|"AA00011"|""
"S030871"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20131209151830"|"AA00038"|""
"S030870"|"Character"|"outgoing, singing, all creative activities"|"20131209153655"|"AA00011"|""
"S030870"|"School Preferred"|"Badminton, Cheltenham Ladies College, Wycombe Abbey, St Swithun's, Headington, Beneden, St Catherines Donne, St George's Ascot"|"20131209153821"|"AA00011"|""
"S030924"|"Character"|"SPORTY"|"20131221093850"|"AA00038"|""
"S030924"|"English Standard"|"ABOVE AVERAGE"|"20131221093850"|"AA00038"|""
"S030924"|"Interests / Hobbies"|"FENCING"|"20131221093850"|"AA00038"|""
"S030924"|"Other Requirement"|"BOARDING"|"20131221093850"|"AA00038"|""
"S030924"|"Preferred School Type"|"BOYS"|"20131221093850"|"AA00038"|""
"S030924"|"Reasons to Study in UK"|"TO PREPARE FOR STUDYING IN THE UK UNIVERSITIES"|"20131221093850"|"AA00038"|""
"S030924"|"Special Talents"|"GOOD AT SPORTS ACTIVITIES"|"20131221093850"|"AA00038"|""
"S030684"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20131223100101"|"AA00038"|""
"S030942"|"Character"|"OUT-GOING, FRIENDLY, HELPFUL"|"20131218094241"|"AA00038"|""
"S030942"|"English Standard"|"EXCELLENT"|"20131218094241"|"AA00038"|""
"S030942"|"Guardian in UK"|"AUNT"|"20131218094241"|"AA00038"|""
"S030942"|"Interests / Hobbies"|"SINGING, MUSIC, BADMINTON"|"20131218094241"|"AA00038"|""
"S030942"|"Religion Requirement"|"CHRISTIAN PERFERRABLE"|"20131218094241"|"AA00038"|""
"S030942"|"Studying in UK School"|"COUSIN"|"20131218094241"|"AA00038"|""
"S030956"|"Interests / Hobbies"|"painting, swimming"|"20140103112028"|"AA00011"|""
"S030988"|"Character"|"QUITE"|"20140106104540"|"AA00011"|""
"S030988"|"Interests / Hobbies"|"SPORTS: SWIMMING, BASKETBALL"|"20140106104540"|"AA00011"|""
"S030988"|"Location Preference"|"SOUTHERN UK"|"20140106104540"|"AA00011"|""
"S030988"|"English Standard"|"AVERAGE"|"20140106104540"|"AA00011"|""
"S030988"|"Other Requirement"|"Full Boarding, low % of HK boarders"|"20140106104540"|"AA00011"|""
"S030988"|"Studying in UK School"|"COUSINS"|"20140106104540"|"AA00011"|""
"S030988"|"Preferred School Type"|"CO-ED"|"20140106104540"|"AA00011"|""
"S030983"|"School Preferred"|"Badminton"|"20131230095020"|"AA00038"|""
"S030983"|"School Preferred"|"Badminton, St Mary's Calne (Wiltshire, near Bath)"|"20140110134035"|"AA00011"|""
"S030985"|"English Standard"|"AVERAGE"|"20140110095810"|"AA00038"|""
"S030985"|"Interests / Hobbies"|"GUITAR,BADMINTON"|"20140110095810"|"AA00038"|""
"S030985"|"Location Preference"|"SOUTH UK"|"20140110095810"|"AA00038"|""
"S030985"|"Religion Requirement"|"NIL"|"20140110095810"|"AA00038"|""
"S030997"|"Character"|"OPTIMISTIC"|"20140110101103"|"AA00038"|""
"S030997"|"English Standard"|"AVERAGE"|"20140110101103"|"AA00038"|""
"S030997"|"Interests / Hobbies"|"SWIMMING"|"20140110101103"|"AA00038"|""
"S030997"|"Location Preference"|"BIRMINGHAM"|"20140110101103"|"AA00038"|""
"S030997"|"School Preferred"|"GROVE COLLEGE"|"20140110101103"|"AA00038"|""
"S030997"|"Preferred School Type"|"CO-ED"|"20140110101103"|"AA00038"|""
"S031002"|"Character"|"easy to get along, very"|"20140113150212"|"AA00011"|""
"S031002"|"Location Preference"|"near London preinct m25 - 50 mile"|"20140113150848"|"AA00011"|""
"S031002"|"School Applied Before"|"Royal Grammar School, High Wycombe referred us tp your service"|"20140113151051"|"AA00011"|""
"S031009"|"Reasons to Study in UK"|"to improve the learning interest and confidence of my sobn"|"20140115141339"|"AA00011"|""
"S031013"|"Reasons to Study in UK"|"I want to be an orthoptist and there are three universitites available at this studying the UK"|"20140117130013"|"AA00011"|""
"S031023"|"English Standard"|"reading, basketball, drawing, craft, writing"|"20140118141912"|"AA00011"|""
"S031024"|"Interests / Hobbies"|"art,Handy Works, Cookery,Painting,Canton"|"20140118150016"|"AA00038"|""
"S031024"|"Learning Difficulties"|"Yes"|"20140118150103"|"AA00038"|""
"S031024"|"Learning Difficulties"|"NO"|"20140118150117"|"AA00038"|""
"S031024"|"Learning Difficulties"|"Yes"|"20140118150127"|"AA00038"|""
"S031025"|"Character"|"SHY & PASSIVE"|"20140114100515"|"AA00038"|""
"S031025"|"English Standard"|"WEAK"|"20140114100515"|"AA00038"|""
"S031025"|"Interests / Hobbies"|"SOCCER AND SINGING"|"20140114100515"|"AA00038"|""
"S031025"|"Location Preference"|"NOT TOO FAR AWAY FROM LONDON"|"20140114100515"|"AA00038"|""
"S031025"|"Other Requirement"|"WITH SOCCER TEAM"|"20140114100515"|"AA00038"|""
"S031025"|"Special Talents"|"SOCCER"|"20140114100515"|"AA00038"|""
"S031025"|"Preferred School Type"|"NO PREFERENCE"|"20140114100515"|"AA00038"|""
"S031044"|"Character"|"CHEERFUL, TALKATIVE"|"20140123145418"|"AA00011"|""
"S031044"|"English Standard"|"AVERAGE"|"20140123145418"|"AA00011"|""
"S031044"|"Interests / Hobbies"|"VIOLIN, DRAW CARTOON"|"20140123145418"|"AA00011"|""
"S031044"|"Preferred School Type"|"NO PREFERENCE"|"20140123145418"|"AA00011"|""
"S031037"|"Reasons to Study in UK"|"UK fundatmental education is excellent."|"20140123165758"|"AA00011"|""
"S031047"|"Interests / Hobbies"|"positive, friendly"|"20140125151702"|"AA00011"|""
"S031073"|"Religion Requirement"|"christian (preferred, but not necessary"|"20140205143329"|"AA00011"|""
"S031099"|"Reasons to Study in UK"|"PREFER A-LEVEL TO IB"|"20140206104729"|"AA00011"|""
"S031099"|"School Preferred"|"CONCORD COLLEGE
BRIGHTON COLLEGE"|"20140206104729"|"AA00011"|""
"S031099"|"English Standard"|"EXCELLENT"|"20140206104729"|"AA00011"|""
"S031088"|"Special Talents"|"WING CHUN"|"20140206105644"|"AA00011"|""
"S031088"|"Interests / Hobbies"|"VIOLIN"|"20140206105644"|"AA00011"|""
"S031088"|"Special Talents"|"Wing Chun"|"20140206105905"|"AA00011"|""
"S031088"|"Character"|"ACTIVE"|"20140206105644"|"AA00011"|""
"S031088"|"Interests / Hobbies"|"violin"|"20140206105918"|"AA00011"|""
"S031078"|"School Applied Before"|"Winchester College, Tonbridge, Harrow, Abindgon"|"20140206121619"|"AA00011"|""
"S031101"|"Character"|"CHEERFUL, FRIENDLY, STRONG DESIRE TO LEARN"|"20140207101833"|"AA00011"|""
"S031101"|"English Standard"|"ABOVE AVERAGE"|"20140207101833"|"AA00011"|""
"S031101"|"Interests / Hobbies"|"TABLE TENNIS, BADMINTON, HIKING, TRAVELLING, READING AND PLAYING THE VIOLIN"|"20140207101833"|"AA00011"|""
"S031101"|"Location Preference"|"ENGLAND"|"20140207101833"|"AA00011"|""
"S031101"|"Other Requirement"|"A COMPETITIVE SCHOOL WHICH CAN HELP ME TO ENTER AN EXCELLENT UNIVERSITY"|"20140207101833"|"AA00011"|""
"S031101"|"Reasons to Study in UK"|"WANT TO STUDY AT UNIVERSITY OF CAMBRIDGE OR UNIVERSITY OF OXFORD"|"20140207101833"|"AA00011"|""
"S031101"|"Religion Requirement"|"NIL"|"20140207101833"|"AA00011"|""
"S031101"|"School Preferred"|"SUBJECT TO THE CONSULTANT\'S RECOMMENDATION"|"20140207101833"|"AA00011"|""
"S031101"|"Special Talents"|"TABLE TENNIS"|"20140207101833"|"AA00011"|""
"S031101"|"Studying in UK School"|"A COUSIN STUDYING AT BIRMINGHAM UNIVERSITY"|"20140207101833"|"AA00011"|""
"S031096"|"Reasons to Study in UK"|"希望受到更好的教育"|"20140207104154"|"AA00011"|""
"S031095"|"Learning Difficulties"|"Yes"|"20140208104240"|"AA00011"|""
"S031114"|"Preferred School Type"|"GIRLS"|"20140208123903"|"AA00011"|""
"S031102"|"English Standard"|"average"|"20140208162359"|"AA00011"|""
"S031103"|"Relatives / Friends Studying in UK"|"Yes"|"20140210162821"|"AA00011"|""
"S031107"|"English Standard"|"above standard"|"20140213160651"|"AA00011"|""
"S031111"|"School Applied Before"|"Gordon\'s School, Peter Symonds College, Sir Roger Manwood\'s School"|"20140213101233"|"AA00038"|""
"S031111"|"School Applied Before"|"Gordon's School, Peter Symonds College, Sir Roger Manwood\'s School"|"20140215095113"|"AA00011"|""
"S031112"|"Location Preference"|"Prefer"|"20140215102139"|"AA00038"|""
"S031112"|"Reasons to Study in UK"|"UK is Known for its excellent education system and it could also enhance"|"20140215102546"|"AA00038"|""
"S031116"|"Other Requirement"|"Top 100 Schools"|"20140215125411"|"AA00038"|""
"S031120"|"Character"|"silent in general but a bit active"|"20140215161511"|"AA00011"|""
"S031243"|"Preferred School Type"|"co-ed"|"20140303110854"|"AA00011"|""
"S031261"|"Character"|"INTERNED"|"20140306100239"|"AA00038"|""
"S031261"|"School Applied Before"|"OSWESTRY SCHOOL"|"20140306100239"|"AA00038"|""
"S031262"|"Relatives / Friends Studying in UK"|"Yes"|"20140307172157"|"AA00011"|""
"S031262"|"Relatives / Friends Studying in UK"|"Yes, relatives"|"20140307172821"|"AA00011"|""
"S031262"|"Reasons to Study in UK"|"better study environment and universities in the UK"|"20140307172754"|"AA00011"|""
"S031265"|"English Standard"|"Reading, Sports(Skating,Running"|"20140308104929"|"AA00038"|""
"S031264"|"Special Talents"|"kind and caring"|"20140308110148"|"AA00011"|""
"S031266"|"English Standard"|"AVERAGE"|"20140308093939"|"AA00011"|""
"S031266"|"Interests / Hobbies"|"Dancing, Drama"|"20140308093939"|"AA00011"|""
"S031266"|"Character"|"kind and caring"|"20140308093939"|"AA00011"|""
"S031266"|"Special Talents"|"Dancing"|"20140308093939"|"AA00011"|""
"S031266"|"Preferred School Type"|"GIRLS"|"20140308093939"|"AA00011"|""
"S031265"|"Character"|"Outgoing,Enmensiatic,Passionate,Eager to learn"|"20140308105727"|"AA00038"|""
"S031265"|"Reasons to Study in UK"|"Better Environment for study"|"20140308105931"|"AA00038"|""
"S031275"|"Interests / Hobbies"|"Swimming"|"20140308121528"|"AA00038"|""
"S031275"|"Character"|"Kāilǎng











Cheerful"|"20140308121629"|"AA00038"|""
"S031274"|"Character"|"開朗"|"20140308094755"|"AA00038"|""
"S031274"|"Interests / Hobbies"|"游泳"|"20140308094755"|"AA00038"|""
"S031281"|"Guardian in UK"|"UNCLE"|"20140310094455"|"AA00011"|""
"S031282"|"Reasons to Study in UK"|"To Learn the Education system of The US, Learn More about different places and meeting new friends."|"20140310101431"|"AA00011"|""
"S031295"|"Interests / Hobbies"|"drawing,"|"20140313165024"|"AA00011"|""
"S031295"|"Interests / Hobbies"|"drawing, drum, broadcasting courses, drama, drama production course"|"20140313170715"|"AA00011"|""
"T001721"|"Interests / Hobbies"|"reading, soccer, chess"|"20140319113347"|"AA00011"|""
"S031315"|"Character"|"pleasant, taking serious from the comments from people,  self-study, talkative"|"20140321175121"|"AA00011"|""
"S031315"|"Character"|"pleasant, taking serious towardsthe comments from the people,  self-study, talkative"|"20140321175217"|"AA00011"|""
"S031315"|"Other Requirement"|"no discrimination and many outdoor activities at school, a lot of boarders (including local student)"|"20140321175849"|"AA00011"|""
"S031315"|"Relatives / Friends Studying in UK"|"Yes, Royal Hollaway, Lodnon"|"20140321175256"|"AA00011"|""
"S031315"|"Character"|"pleasant, taking serious towards the comments from the people,  self-study, talkative"|"20140321181116"|"AA00011"|""
"S031317"|"Location Preference"|"girls"|"20140322115751"|"AA00011"|""
"S031319"|"Interests / Hobbies"|"singing,Bio,Spor"|"20140322134326"|"AA00038"|""
"S031319"|"School Applied Before"|"Abingdon,oundle,King's Canterbury(on waiting list)"|"20140322134649"|"AA00038"|""
"S031319"|"Reasons to Study in UK"|"to experience in multi-cultural education, to be an educated, happy and person"|"20140322141617"|"AA00011"|""
"S031321"|"School Applied Before"|"Abingdon, Oundle, King's School Canterbury"|"20140322140059"|"AA00038"|""
"S031319"|"Reasons to Study in UK"|"to experience in multi-cultural education, to be an educated, cultivated and happy person"|"20140322141844"|"AA00011"|""
"S031322"|"Reasons to Study in UK"|"The academic in Hong Kong is not good."|"20140322151808"|"AA00011"|""
"S031318"|"Special Talents"|"Chess, Squash, PingPong, Martial Arts, Debate"|"20140322121034"|"AA00038"|""
"S031318"|"Special Talents"|"Chess, Squash, Ping Pong, Martial Arts, Debate"|"20140322160929"|"AA00011"|""
"S031340"|"Interests / Hobbies"|"Basketball, Football, Playing the piano"|"20140325101722"|"AA00011"|""
"S031340"|"Character"|"Moody but can be friendly and nice"|"20140325101722"|"AA00011"|""
"S031340"|"Location Preference"|"South-West of England (Near cheltenham)"|"20140325101722"|"AA00011"|""
"S031340"|"Reasons to Study in UK"|"He would want to meet new friends from a foreign country but at the same time he would want to be close with a few chinese friends just in case he gets nervous during his first year in a new environment."|"20140325101722"|"AA00011"|""
"S031340"|"Studying in UK School"|"Elder sister"|"20140325101722"|"AA00011"|""
"S031335"|"Interests / Hobbies"|"sport, quiet"|"20140325170634"|"AA00011"|""
"S010167"|"Learning Difficulties"|"N"|"20140326122304"|"AA00044"|""
"S010167"|"Relatives / Friends Studying in UK"|"Y"|"20140326122537"|"AA00044"|""
"S010167"|"Religion Requirement"|"none"|"20140326122807"|"AA00044"|""
"S010167"|"School Preferred"|"NO PREFERENCE"|"20140326122742"|"AA00044"|""
"S010167"|"School Preferred"|"need to discuss"|"20140326122918"|"AA00044"|""
"S031355"|"Relatives / Friends act as Guardian in UK"|"Yes. Grandparents (Dovset)"|"20140327110454"|"AA00044"|""
"S031362"|"School Preferred"|"Repton, Shrewsburry,"|"20140327173252"|"AA00044"|""
"S031362"|"Reasons to Study in UK"|"Better life structure and discipline,
Broaden horizon
Development of untapped potential"|"20140327173252"|"AA00044"|""
"S031362"|"Interests / Hobbies"|"Soccer, Table Tennis,"|"20140327173252"|"AA00044"|""
"S031349"|"School Preferred"|"Ltchen college
ratcliffe school
Brockenhurst College"|"20140329145929"|"AA00038"|""
"S031362"|"Character"|"Active, Cautious"|"20140327173252"|"AA00044"|""
"S031362"|"Guardian in UK"|"Friends in London and Shrewsburry"|"20140327173252"|"AA00044"|""
"S031362"|"Interests / Hobbies"|"Soccer, Table Tennis"|"20140327174814"|"AA00044"|""
"S031362"|"Reasons to Study in UK"|"Better life structure and discipline,Broaden horizon,Development of untapped potential"|"20140327174758"|"AA00044"|""
"S031362"|"Special Talents"|"Sports"|"20140327173252"|"AA00044"|""
"S031362"|"Studying in UK School"|"Friends's two sons studying in Repton"|"20140327173252"|"AA00044"|""
"S031365"|"School Applied Before"|"Brighton College"|"20140404152928"|"AA00011"|""
"S031379"|"Max Budget per Term"|"10000"|"20140408100240"|"AA00011"|""
"S031370"|"Other Requirement"|"friendly, but good spec and needs to alter"|"20140408105936"|"AA00011"|""
"S031370"|"School Applied Before"|"none, Just enquiries to Headington, Brighton, Royal Masionic, Leighton Park, Burgess Hill"|"20140408111404"|"AA00011"|""
"S031375"|"Interests / Hobbies"|"tennis, reading"|"20140409165520"|"AA00011"|""
"S031388"|"Character"|"a little out going,Slow"|"20140414110819"|"AA00038"|""
"S031388"|"Character"|"a little out going,Slow,Cheerful"|"20140414110852"|"AA00038"|""
"S031390"|"School Preferred"|"boys"|"20140414150219"|"AA00011"|""
"S031398"|"Reasons to Study in UK"|"I would like to study in uk has own of besy education systemin the world and full of"|"20140415123539"|"AA00038"|""
"S031126"|"Interests / Hobbies"|"swimming, football"|"20140219160620"|"AA00011"|""
"S031126"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20140219160644"|"AA00011"|""
"S031126"|"Character"|"outgoing, active, sporty"|"20140219160633"|"AA00011"|""
"S031433"|"Guardian in UK"|"GRANDPARENTS"|"20140425094907"|"AA00044"|""
"S031433"|"Interests / Hobbies"|"READING, BADMINTON"|"20140425094907"|"AA00044"|""
"S031441"|"Interests / Hobbies"|"Drum"|"20140423095616"|"AA00038"|""
"S031440"|"Reasons to Study in UK"|"better education, enjoy school life, potential development, independent thinking, more activities"|"20140426143931"|"AA00011"|""
"S031443"|"Special Talents"|"Soccer,piano"|"20140426112105"|"AA00044"|""
"S031448"|"Learning Difficulties"|"Yes"|"20140428151628"|"AA00011"|""
"S031452"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20140429151032"|"AA00038"|""
"S031452"|"Relatives / Friends Studying in UK"|"No"|"20140429161646"|"AA00044"|""
"S031454"|"English Standard"|"average"|"20140430144636"|"AA00011"|""
"S031484"|"English Standard"|"AVERAGE"|"20140502111105"|"AA00011"|""
"S031484"|"Location Preference"|"PENDING"|"20140502111105"|"AA00011"|""
"S031484"|"Max Budget per Term"|"PENDING"|"20140502111105"|"AA00011"|""
"S031484"|"School Preferred"|"PENDING"|"20140502111105"|"AA00011"|""
"S031457"|"Preferred School Type"|"Co-ED"|"20140502130654"|"AA00044"|""
"S031357"|"Interests / Hobbies"|"Badminton,Math, Economics,English"|"20140331170237"|"AA00038"|""
"S031357"|"Interests / Hobbies"|"Badminton,Maths, sport and English"|"20140505171825"|"AA00011"|""
"S031706"|"Character"|"friendly, outgoing, optimistic, basketball"|"20140507122047"|"AA00011"|""
"S031706"|"Character"|"friendly, outgoing, optimistic, basketball, piano, singing"|"20140507122107"|"AA00011"|""
"S031706"|"Interests / Hobbies"|"scout activities, basketball"|"20140507122024"|"AA00011"|""
"S031706"|"School Preferred"|"Cardiff Sixth Form College, Concord College, Brighton College"|"20140507122405"|"AA00011"|""
"S031487"|"Interests / Hobbies"|"Paino, football, badminton"|"20140507125603"|"AA00044"|""
"S031504"|"School Preferred"|"St. Paul's School, Eton, Concora, Tonbridge, Winchester, Harrow"|"20140517104425"|"AA00011"|""
"S031504"|"Reasons to Study in UK"|"to provide an opportunity for Francesco to explore to boarding life for independence development, interact with overseas peers"|"20140517104525"|"AA00011"|""
