"aa_id"|"consultant"|"priority"|"lastupdate"|"staffid"|"remarks"
"S044570"|"AA00133"|"4"|"20250331164134"|"AA00011"|""
"S044570"|"AA00129"|"5"|"20250331164143"|"AA00011"|""
"S045419"|"AA00084"|"2"|"20250331171654"|"AA00011"|""
"S045419"|"AA00115"|"1"|"20250331171701"|"AA00011"|""
"S045419"|"AA00133"|"3"|"20250331171708"|"AA00011"|""
"S045419"|"AA00129"|"4"|"20250331171720"|"AA00011"|""
"S045419"|"AA00007"|"5"|"20250331171732"|"AA00011"|""
"S042049"|"AA00069"|"999"|"20250331174548"|"AA00136"|""
"S042049"|"AA00097"|"1"|"20250331174555"|"AA00136"|""
"S045420"|"AA00115"|"1"|"20250401110406"|"AA00136"|""
"S045421"|"AA00007"|"1"|"20250401150849"|"AA00136"|""
"S045386"|"AA00115"|"1"|"20250401183622"|"AA00115"|""
"S045386"|"AA00084"|"2"|"20250401183632"|"AA00115"|""
"S045386"|"AA00129"|"3"|"20250401183642"|"AA00115"|""
"S045386"|"AA00007"|"4"|"20250401183651"|"AA00115"|""
"S045386"|"AA00133"|"5"|"20250401183701"|"AA00115"|""
"S044573"|"AA00115"|"1"|"20250402100009"|"AA00136"|""
"S045422"|"AA00115"|"1"|"20250402102537"|"AA00136"|""
"S045423"|"AA00115"|"1"|"20250402103600"|"AA00136"|""
"S045424"|"AA00115"|"1"|"20250402111030"|"AA00136"|""
"S045425"|"AA00115"|"1"|"20250402111244"|"AA00136"|""
"S045426"|"AA00115"|"1"|"20250402113139"|"AA00136"|""
"S045427"|"AA00115"|"1"|"20250402113452"|"AA00136"|""
"S045428"|"AA00115"|"1"|"20250402114439"|"AA00136"|""
"S045429"|"AA00115"|"1"|"20250402114632"|"AA00136"|""
"S045430"|"AA00115"|"1"|"20250402114830"|"AA00136"|""
"S045431"|"AA00115"|"1"|"20250402115016"|"AA00136"|""
"S045433"|"AA00115"|"1"|"20250402115449"|"AA00136"|""
"S045435"|"AA00115"|"1"|"20250402115846"|"AA00136"|""
"S045436"|"AA00115"|"1"|"20250402120011"|"AA00136"|""
"S045437"|"AA00115"|"1"|"20250402120152"|"AA00136"|""
"S045438"|"AA00115"|"1"|"20250402120354"|"AA00136"|""
"S045439"|"AA00084"|"2"|"20250402122359"|"AA00011"|""
"S045439"|"AA00115"|"1"|"20250402122405"|"AA00011"|""
"S045439"|"AA00007"|"3"|"20250402122412"|"AA00011"|""
"S044752"|"AA00084"|"6"|"20250323005558"|"AA00084"|""
"S044752"|"AA00115"|"1"|"20250323005602"|"AA00084"|""
"S044888"|"AA00084"|"1"|"20250324105222"|"AA00011"|""
"S044888"|"AA00115"|"2"|"20250324105249"|"AA00011"|""
"S044888"|"AA00133"|"3"|"20250324105256"|"AA00011"|""
"S044888"|"AA00129"|"5"|"20250324105304"|"AA00011"|""
"S045396"|"AA00133"|"2"|"20250324120534"|"AA00011"|""
"S045396"|"AA00007"|"3"|"20250324120541"|"AA00011"|""
"S045396"|"AA00129"|"4"|"20250324120552"|"AA00011"|""
"S045397"|"AA00133"|"2"|"20250324121856"|"AA00011"|""
"S045397"|"AA00007"|"3"|"20250324121903"|"AA00011"|""
"S045397"|"AA00129"|"5"|"20250324121917"|"AA00011"|""
"S038805"|"30026"|"2"|"20250324160940"|"AA00139"|""
"S038805"|"AA00115"|"1"|"20250324160946"|"AA00139"|""
"S045402"|"AA00115"|"1"|"20250325150917"|"AA00136"|""
"S045282"|"AA00133"|"6"|"20250325164904"|"AA00139"|""
"S045399"|"AA00007"|"1"|"20250326111043"|"AA00011"|""
"S045399"|"AA00133"|"2"|"20250326111051"|"AA00011"|""
"S045399"|"AA00115"|"3"|"20250326111058"|"AA00011"|""
"S045399"|"AA00129"|"4"|"20250326111104"|"AA00011"|""
"S045399"|"AA00084"|"5"|"20250326111112"|"AA00011"|""
"T013712"|"AA00115"|"1"|"20250326132550"|"AA00136"|""
"S045400"|"AA00084"|"1"|"20250326143959"|"AA00011"|""
"S045400"|"AA00133"|"2"|"20250326144006"|"AA00011"|""
"S045400"|"AA00007"|"3"|"20250326144018"|"AA00011"|""
"S045400"|"AA00115"|"4"|"20250326144026"|"AA00011"|""
"S045400"|"AA00129"|"5"|"20250326144034"|"AA00011"|""
"S045401"|"AA00084"|"1"|"20250326145453"|"AA00011"|""
"S045401"|"AA00133"|"2"|"20250326145500"|"AA00011"|""
"S045401"|"AA00007"|"3"|"20250326145507"|"AA00011"|""
"S045401"|"AA00115"|"4"|"20250326145514"|"AA00011"|""
"S045401"|"AA00129"|"5"|"20250326145521"|"AA00011"|""
"S045403"|"AA00084"|"2"|"20250326150646"|"AA00011"|""
"S045403"|"AA00115"|"1"|"20250326150652"|"AA00011"|""
"S045403"|"AA00133"|"3"|"20250326150659"|"AA00011"|""
"S045403"|"AA00129"|"4"|"20250326150706"|"AA00011"|""
"S045403"|"AA00007"|"5"|"20250326150723"|"AA00011"|""
"S045406"|"AA00133"|"2"|"20250326151930"|"AA00011"|""
"S045406"|"AA00115"|"3"|"20250326151940"|"AA00011"|""
"S045406"|"AA00129"|"4"|"20250326151946"|"AA00011"|""
"S045406"|"AA00007"|"5"|"20250326151956"|"AA00011"|""
"S045409"|"AA00084"|"1"|"20250326152737"|"AA00136"|""
"S045410"|"AA00084"|"2"|"20250326152738"|"AA00011"|""
"S045410"|"AA00115"|"1"|"20250326152744"|"AA00011"|""
"S045410"|"AA00007"|"3"|"20250326152803"|"AA00011"|""
"S045410"|"AA00129"|"4"|"20250326152810"|"AA00011"|""
"S045410"|"AA00133"|"5"|"20250326152816"|"AA00011"|""
"S045407"|"AA00115"|"1"|"20250326152835"|"AA00136"|""
"S045405"|"AA00084"|"1"|"20250326152900"|"AA00136"|""
"S045404"|"AA00115"|"1"|"20250326152939"|"AA00136"|""
"S045411"|"AA00084"|"1"|"20250326153211"|"AA00011"|""
"S045412"|"AA00084"|"1"|"20250326153219"|"AA00136"|""
"S045411"|"AA00133"|"2"|"20250326153218"|"AA00011"|""
"S045411"|"AA00007"|"3"|"20250326153226"|"AA00011"|""
"S045411"|"AA00115"|"4"|"20250326153232"|"AA00011"|""
"S045411"|"AA00129"|"5"|"20250326153240"|"AA00011"|""
"S045413"|"AA00084"|"2"|"20250327143822"|"AA00011"|""
"S045413"|"AA00007"|"1"|"20250327143828"|"AA00011"|""
"S045413"|"AA00133"|"3"|"20250327143835"|"AA00011"|""
"S045413"|"AA00115"|"4"|"20250327143843"|"AA00011"|""
"S045413"|"AA00129"|"5"|"20250327143853"|"AA00011"|""
"S040566"|"AA00007"|"1"|"20250327163958"|"AA00011"|""
"S040566"|"AA00133"|"3"|"20250327164005"|"AA00011"|""
"S040566"|"AA00115"|"4"|"20250327164011"|"AA00011"|""
"S040566"|"AA00129"|"5"|"20250327164022"|"AA00011"|""
"S045415"|"AA00084"|"2"|"20250328105929"|"AA00011"|""
"S045415"|"AA00007"|"1"|"20250328105936"|"AA00011"|""
"S045415"|"AA00133"|"3"|"20250328105944"|"AA00011"|""
"S045415"|"AA00115"|"4"|"20250328105953"|"AA00011"|""
"S045415"|"AA00129"|"5"|"20250328110001"|"AA00011"|""
"S044786"|"AA00129"|"4"|"20250315144720"|"AA00011"|""
"S044786"|"AA00115"|"5"|"20250315144728"|"AA00011"|""
"S045368"|"AA00133"|"5"|"20250315170003"|"AA00011"|""
"S044050"|"AA00115"|"1"|"20250317102959"|"AA00139"|""
"S045382"|"AA00115"|"1"|"20250317110722"|"AA00136"|""
"S045382"|"AA00115"|"1"|"20250317110735"|"AA00136"|""
"T013696"|"AA00084"|"1"|"20250317114513"|"AA00139"|""
"S045385"|"AA00084"|"1"|"20250317134159"|"AA00136"|""
"S045384"|"AA00084"|"1"|"20250317134159"|"AA00136"|""
"T013699"|"AA00084"|"1"|"20250317134213"|"AA00136"|""
"S043142"|"AA00082"|"999"|"20250317153937"|"AA00136"|""
"S043142"|"AA00133"|"2"|"20250317153947"|"AA00136"|""
"S045383"|"AA00097"|"1"|"20250317155034"|"AA00136"|""
"S045387"|"AA00115"|"1"|"20250318101742"|"AA00139"|""
"S045388"|"AA00115"|"1"|"20250318153025"|"AA00139"|""
"S045389"|"AA00084"|"1"|"20250319095452"|"AA00011"|""
"S045389"|"AA00133"|"2"|"20250319095458"|"AA00011"|""
"S045389"|"AA00007"|"3"|"20250319095506"|"AA00011"|""
"S045389"|"AA00115"|"4"|"20250319095513"|"AA00011"|""
"S045389"|"AA00129"|"5"|"20250319095519"|"AA00011"|""
"S045390"|"AA00115"|"1"|"20250319133820"|"AA00136"|""
"T013703"|"AA00115"|"1"|"20250319133820"|"AA00136"|""
"S045391"|"AA00115"|"1"|"20250319133833"|"AA00136"|""
"S045266"|"AA00082"|"999"|"20250319174219"|"AA00136"|""
"S045266"|"AA00133"|"3"|"20250319174233"|"AA00136"|""
"S044841"|"AA00082"|"999"|"20250319174304"|"AA00136"|""
"S044841"|"AA00133"|"3"|"20250319174316"|"AA00136"|""
"S045390"|"AA00129"|"2"|"20250320100433"|"AA00011"|""
"S045390"|"AA00084"|"3"|"20250320100440"|"AA00011"|""
"S045390"|"AA00007"|"4"|"20250320100448"|"AA00011"|""
"S045390"|"AA00133"|"5"|"20250320100459"|"AA00011"|""
"S045391"|"AA00084"|"2"|"20250320100804"|"AA00011"|""
"S045391"|"AA00133"|"3"|"20250320100810"|"AA00011"|""
"S045391"|"AA00007"|"4"|"20250320100817"|"AA00011"|""
"S045391"|"AA00129"|"5"|"20250320100829"|"AA00011"|""
"S045384"|"AA00133"|"2"|"20250320113703"|"AA00011"|""
"S045384"|"AA00007"|"3"|"20250320113709"|"AA00011"|""
"S045384"|"AA00115"|"4"|"20250320113715"|"AA00011"|""
"S045384"|"AA00129"|"5"|"20250320113721"|"AA00011"|""
"S045385"|"AA00133"|"2"|"20250320114058"|"AA00011"|""
"S045385"|"AA00007"|"3"|"20250320114105"|"AA00011"|""
"S045385"|"AA00115"|"4"|"20250320114111"|"AA00011"|""
"S045385"|"AA00129"|"5"|"20250320114118"|"AA00011"|""
"S045392"|"AA00084"|"2"|"20250320154118"|"AA00011"|""
"S045392"|"AA00115"|"1"|"20250320154124"|"AA00011"|""
"S045392"|"AA00133"|"3"|"20250320154130"|"AA00011"|""
"S045392"|"AA00129"|"4"|"20250320154137"|"AA00011"|""
"S045392"|"AA00007"|"5"|"20250320154152"|"AA00011"|""
"S045393"|"AA00084"|"1"|"20250321110258"|"AA00011"|""
"S045393"|"AA00133"|"2"|"20250321110305"|"AA00011"|""
"S045393"|"AA00007"|"3"|"20250321110312"|"AA00011"|""
"S045393"|"AA00115"|"4"|"20250321110317"|"AA00011"|""
"S045393"|"AA00129"|"5"|"20250321110323"|"AA00011"|""
"S045394"|"AA00007"|"3"|"20250321120718"|"AA00011"|""
"S045394"|"AA00084"|"1"|"20250321120723"|"AA00011"|""
"S045394"|"AA00133"|"4"|"20250321120735"|"AA00011"|""
"S045394"|"AA00129"|"2"|"20250321120742"|"AA00011"|""
"S045394"|"AA00115"|"5"|"20250321120752"|"AA00011"|""
"S045336"|"AA00007"|"3"|"20250321151411"|"AA00011"|""
"S044753"|"AA00133"|"5"|"20250322110711"|"AA00011"|""
"S042658"|"AA00133"|"2"|"20250322112812"|"AA00011"|""
"S042658"|"AA00115"|"4"|"20250322112820"|"AA00011"|""
"S042658"|"AA00129"|"5"|"20250322112826"|"AA00011"|""
"S043544"|"AA00133"|"2"|"20250322152354"|"AA00011"|""
"S043544"|"AA00115"|"4"|"20250322152402"|"AA00011"|""
"S043544"|"AA00129"|"5"|"20250322152407"|"AA00011"|""
"S045395"|"AA00084"|"2"|"20250322182203"|"AA00011"|""
"S045395"|"AA00007"|"1"|"20250322182210"|"AA00011"|""
"S045395"|"AA00115"|"3"|"20250322182215"|"AA00011"|""
"S045395"|"AA00129"|"4"|"20250322182222"|"AA00011"|""
"S045395"|"AA00133"|"5"|"20250322182230"|"AA00011"|""
"S045097"|"AA00084"|"N"|"20250322234234"|"AA00084"|""
"S044786"|"AA00007"|"3"|"20250315144713"|"AA00011"|""
"S044205"|"AA00129"|"4"|"20250306164119"|"AA00011"|""
"S044205"|"AA00133"|"5"|"20250306164128"|"AA00011"|""
"S045369"|"AA00007"|"1"|"20250306174732"|"AA00107"|""
"S045369"|"AA00084"|"2"|"20250306174737"|"AA00107"|""
"S045369"|"AA00133"|"3"|"20250306174743"|"AA00107"|""
"S045369"|"AA00115"|"4"|"20250306174757"|"AA00107"|""
"S045369"|"AA00129"|"5"|"20250306175307"|"AA00107"|""
"S045370"|"AA00133"|"2"|"20250307162110"|"AA00011"|""
"S045370"|"AA00007"|"3"|"20250307162118"|"AA00011"|""
"S045370"|"AA00115"|"4"|"20250307162124"|"AA00011"|""
"S045370"|"AA00129"|"5"|"20250307162142"|"AA00011"|""
"S042317"|"AA00007"|"1"|"20250307172340"|"AA00107"|""
"S042317"|"AA00115"|"4"|"20250307172349"|"AA00107"|""
"S042317"|"AA00129"|"3"|"20250307172405"|"AA00107"|""
"S042317"|"30026"|"5"|"20250307172433"|"AA00107"|""
"S045371"|"AA00007"|"3"|"20250308102447"|"AA00011"|""
"S045371"|"AA00133"|"5"|"20250308102501"|"AA00011"|""
"S045270"|"AA00133"|"3"|"20250308112650"|"AA00011"|""
"S045271"|"AA00133"|"3"|"20250308112709"|"AA00011"|""
"S045371"|"AA00084"|"6"|"20250308123339"|"AA00011"|""
"S045371"|"AA00115"|"1"|"20250308123344"|"AA00011"|""
"S045372"|"AA00084"|"2"|"20250308143613"|"AA00011"|""
"S045372"|"AA00133"|"3"|"20250308143620"|"AA00011"|""
"S045372"|"AA00129"|"4"|"20250308143633"|"AA00011"|""
"S045372"|"AA00007"|"5"|"20250308143641"|"AA00011"|""
"S045364"|"AA00133"|"5"|"20250308182916"|"AA00011"|""
"S045373"|"AA00084"|"1"|"20250310122630"|"AA00136"|""
"S045374"|"AA00084"|"1"|"20250310122717"|"AA00136"|""
"T013622"|"AA00084"|"1"|"20250310122859"|"AA00136"|""
"T013653"|"AA00084"|"1"|"20250310124214"|"AA00136"|""
"T013654"|"AA00084"|"1"|"20250310124215"|"AA00136"|""
"S040561"|"AA00129"|"2"|"20250311150107"|"AA00136"|""
"S044433"|"AA00082"|"999"|"20250311155512"|"AA00136"|""
"S044433"|"AA00115"|"1"|"20250311155543"|"AA00136"|""
"S044433"|"AA00007"|"2"|"20250311155554"|"AA00136"|""
"S045096"|"AA00007"|"1"|"20250311162330"|"AA00136"|""
"S045375"|"AA00084"|"1"|"20250311172913"|"AA00136"|""
"S045376"|"AA00084"|"1"|"20250311174839"|"AA00136"|""
"S045375"|"AA00115"|"2"|"20250312102403"|"AA00011"|""
"S045375"|"AA00133"|"3"|"20250312102409"|"AA00011"|""
"S045375"|"AA00007"|"4"|"20250312102417"|"AA00011"|""
"S045375"|"AA00129"|"5"|"20250312102425"|"AA00011"|""
"S045376"|"AA00007"|"2"|"20250312102550"|"AA00011"|""
"S045376"|"AA00133"|"3"|"20250312102557"|"AA00011"|""
"S045376"|"AA00115"|"4"|"20250312102603"|"AA00011"|""
"S045376"|"AA00129"|"5"|"20250312102609"|"AA00011"|""
"S045377"|"AA00097"|"1"|"20250313103056"|"AA00011"|""
"S045126"|"AA00007"|"1"|"20250313133146"|"AA00139"|""
"S045126"|"AA00084"|"2"|"20250313133422"|"AA00139"|""
"S045126"|"AA00115"|"3"|"20250313133429"|"AA00139"|""
"S045126"|"AA00133"|"4"|"20250313133439"|"AA00139"|""
"S045126"|"AA00129"|"5"|"20250313133450"|"AA00139"|""
"S045378"|"AA00084"|"2"|"20250313142929"|"AA00011"|""
"S045378"|"AA00007"|"1"|"20250313142937"|"AA00011"|""
"S045378"|"AA00133"|"3"|"20250313142944"|"AA00011"|""
"S045378"|"AA00115"|"4"|"20250313142949"|"AA00011"|""
"S045378"|"AA00129"|"5"|"20250313142958"|"AA00011"|""
"S043710"|"AA00007"|"1"|"20250313160451"|"AA00011"|""
"S043710"|"AA00084"|"3"|"20250313160457"|"AA00011"|""
"S045379"|"AA00084"|"2"|"20250314133602"|"AA00011"|""
"S045379"|"AA00115"|"1"|"20250314133608"|"AA00011"|""
"S045379"|"AA00133"|"3"|"20250314133617"|"AA00011"|""
"S045379"|"AA00129"|"4"|"20250314133629"|"AA00011"|""
"S045379"|"AA00007"|"5"|"20250314133651"|"AA00011"|""
"S045380"|"AA00084"|"2"|"20250314141437"|"AA00011"|""
"S045380"|"AA00115"|"1"|"20250314141444"|"AA00011"|""
"S045380"|"AA00133"|"3"|"20250314141450"|"AA00011"|""
"S045380"|"AA00007"|"4"|"20250314141457"|"AA00011"|""
"S045380"|"AA00129"|"5"|"20250314141503"|"AA00011"|""
"S044555"|"AA00007"|"1"|"20250314170438"|"AA00011"|""
"S044555"|"AA00084"|"3"|"20250314170443"|"AA00011"|""
"S045381"|"AA00007"|"1"|"20250314204047"|""|""
"S045381"|"AA00084"|"2"|"20250315093343"|"AA00011"|""
"S045381"|"AA00133"|"3"|"20250315093349"|"AA00011"|""
"S045381"|"AA00115"|"4"|"20250315093357"|"AA00011"|""
"S045381"|"AA00129"|"5"|"20250315093405"|"AA00011"|""
"S044786"|"AA00084"|"1"|"20250315144659"|"AA00011"|""
"S044786"|"AA00133"|"2"|"20250315144706"|"AA00011"|""
"S044655"|"AA00129"|"5"|"20250306160209"|"AA00011"|""
"S044237"|"AA00129"|"2"|"20250306160212"|"AA00107"|""
"S044237"|"AA00133"|"3"|"20250306160220"|"AA00107"|""
"S044656"|"AA00084"|"1"|"20250306160235"|"AA00011"|""
"S044237"|"AA00007"|"5"|"20250306160236"|"AA00107"|""
"S044656"|"AA00115"|"2"|"20250306160257"|"AA00011"|""
"S044656"|"AA00129"|"4"|"20250306160307"|"AA00011"|""
"S044639"|"AA00084"|"1"|"20250306160315"|"AA00107"|""
"S044656"|"AA00133"|"5"|"20250306160317"|"AA00011"|""
"S044639"|"AA00129"|"5"|"20250306160324"|"AA00107"|""
"S044639"|"AA00133"|"2"|"20250306160335"|"AA00107"|""
"S044232"|"AA00084"|"1"|"20250306160350"|"AA00011"|""
"S044232"|"AA00133"|"2"|"20250306160421"|"AA00011"|""
"S044232"|"AA00115"|"4"|"20250306160429"|"AA00011"|""
"S044232"|"AA00129"|"5"|"20250306160436"|"AA00011"|""
"S044916"|"AA00133"|"5"|"20250306160546"|"AA00011"|""
"S044223"|"AA00133"|"5"|"20250306160617"|"AA00011"|""
"S043631"|"AA00133"|"5"|"20250306160645"|"AA00011"|""
"S043878"|"AA00133"|"5"|"20250306160702"|"AA00011"|""
"S043887"|"AA00133"|"5"|"20250306160721"|"AA00011"|""
"S044706"|"AA00133"|"5"|"20250306160803"|"AA00011"|""
"S044707"|"AA00133"|"5"|"20250306160817"|"AA00011"|""
"S042023"|"AA00133"|"5"|"20250306160835"|"AA00011"|""
"S044891"|"AA00133"|"5"|"20250306160858"|"AA00011"|""
"S039685"|"AA00133"|"5"|"20250306160916"|"AA00011"|""
"S043327"|"AA00133"|"5"|"20250306160932"|"AA00011"|""
"S043864"|"AA00133"|"5"|"20250306160949"|"AA00011"|""
"S045017"|"AA00133"|"5"|"20250306161005"|"AA00011"|""
"S044173"|"AA00115"|"1"|"20250306161014"|"AA00107"|""
"S044173"|"AA00129"|"5"|"20250306161022"|"AA00107"|""
"S043546"|"AA00133"|"5"|"20250306161022"|"AA00011"|""
"S044173"|"AA00133"|"6"|"20250306161030"|"AA00107"|""
"S044418"|"AA00133"|"5"|"20250306161048"|"AA00011"|""
"S041378"|"AA00133"|"5"|"20250306161112"|"AA00011"|""
"S043924"|"AA00133"|"5"|"20250306161129"|"AA00011"|""
"S044960"|"AA00133"|"5"|"20250306161150"|"AA00011"|""
"S044588"|"AA00133"|"5"|"20250306161209"|"AA00011"|""
"S043784"|"AA00133"|"5"|"20250306161239"|"AA00011"|""
"S044003"|"AA00133"|"5"|"20250306161258"|"AA00011"|""
"S041675"|"AA00133"|"5"|"20250306161332"|"AA00011"|""
"S044881"|"AA00133"|"5"|"20250306161350"|"AA00011"|""
"S043063"|"AA00133"|"5"|"20250306161458"|"AA00011"|""
"S042638"|"AA00133"|"5"|"20250306161515"|"AA00011"|""
"S044177"|"AA00133"|"5"|"20250306161605"|"AA00011"|""
"S041558"|"AA00133"|"5"|"20250306161621"|"AA00011"|""
"S044635"|"AA00133"|"5"|"20250306161652"|"AA00011"|""
"S044638"|"AA00129"|"5"|"20250306161711"|"AA00011"|""
"S044341"|"AA00133"|"5"|"20250306161728"|"AA00011"|""
"S044340"|"AA00133"|"5"|"20250306161743"|"AA00011"|""
"S042685"|"AA00133"|"5"|"20250306161805"|"AA00011"|""
"S043436"|"AA00133"|"5"|"20250306161934"|"AA00011"|""
"S044902"|"AA00133"|"5"|"20250306162101"|"AA00011"|""
"S042680"|"AA00133"|"5"|"20250306162719"|"AA00011"|""
"S043482"|"AA00133"|"5"|"20250306162735"|"AA00011"|""
"S043741"|"AA00133"|"5"|"20250306162754"|"AA00011"|""
"S045068"|"AA00133"|"5"|"20250306162812"|"AA00011"|""
"S040750"|"AA00133"|"5"|"20250306162829"|"AA00011"|""
"S044991"|"AA00133"|"5"|"20250306162844"|"AA00011"|""
"S043828"|"AA00133"|"5"|"20250306162900"|"AA00011"|""
"S043501"|"AA00133"|"5"|"20250306163505"|"AA00011"|""
"S043074"|"AA00133"|"5"|"20250306163521"|"AA00011"|""
"S043396"|"AA00133"|"5"|"20250306163557"|"AA00011"|""
"S041175"|"AA00133"|"5"|"20250306163639"|"AA00011"|""
"S042803"|"AA00133"|"5"|"20250306163716"|"AA00011"|""
"S043197"|"AA00133"|"5"|"20250306163736"|"AA00011"|""
"S044399"|"AA00133"|"5"|"20250306163751"|"AA00011"|""
"S039452"|"AA00133"|"5"|"20250306163809"|"AA00011"|""
"S044477"|"AA00133"|"5"|"20250306163826"|"AA00011"|""
"S042263"|"AA00133"|"5"|"20250306163844"|"AA00011"|""
"S044415"|"AA00133"|"5"|"20250306163900"|"AA00011"|""
"S044443"|"AA00133"|"5"|"20250306163914"|"AA00011"|""
"S044661"|"AA00133"|"5"|"20250306163929"|"AA00011"|""
"S043573"|"AA00133"|"5"|"20250306163946"|"AA00011"|""
"S039622"|"AA00133"|"5"|"20250306164013"|"AA00011"|""
"S044501"|"AA00133"|"5"|"20250306164028"|"AA00011"|""
"S044393"|"AA00133"|"5"|"20250306164052"|"AA00011"|""
"S044809"|"AA00133"|"2"|"20250306154709"|"AA00011"|""
"S044809"|"AA00129"|"5"|"20250306154715"|"AA00011"|""
"S040970"|"AA00084"|"1"|"20250306154727"|"AA00107"|""
"S040970"|"AA00129"|"5"|"20250306154735"|"AA00107"|""
"S044345"|"AA00115"|"1"|"20250306154746"|"AA00011"|""
"S040970"|"AA00133"|"4"|"20250306154748"|"AA00107"|""
"S042609"|"AA00115"|"1"|"20250306154824"|"AA00107"|""
"S042609"|"AA00129"|"4"|"20250306154831"|"AA00107"|""
"S042609"|"AA00133"|"5"|"20250306154846"|"AA00107"|""
"S043733"|"AA00084"|"1"|"20250306154939"|"AA00107"|""
"S043733"|"AA00115"|"3"|"20250306154955"|"AA00107"|""
"S044345"|"AA00129"|"4"|"20250306154959"|"AA00011"|""
"S043733"|"AA00129"|"5"|"20250306155009"|"AA00107"|""
"S044345"|"AA00133"|"5"|"20250306155019"|"AA00011"|""
"S043733"|"AA00133"|"2"|"20250306155023"|"AA00107"|""
"S044627"|"AA00115"|"1"|"20250306155115"|"AA00107"|""
"S044627"|"AA00129"|"3"|"20250306155124"|"AA00107"|""
"S044627"|"AA00133"|"6"|"20250306155134"|"AA00107"|""
"S043953"|"AA00084"|"1"|"20250306155339"|"AA00011"|""
"S043953"|"AA00133"|"2"|"20250306155346"|"AA00011"|""
"S045241"|"AA00084"|"1"|"20250306155347"|"AA00107"|""
"S043953"|"AA00115"|"3"|"20250306155352"|"AA00011"|""
"S045241"|"AA00133"|"2"|"20250306155358"|"AA00107"|""
"S043953"|"AA00129"|"5"|"20250306155359"|"AA00011"|""
"S044268"|"AA00084"|"1"|"20250306155430"|"AA00107"|""
"S044625"|"AA00084"|"1"|"20250306155437"|"AA00011"|""
"S044268"|"AA00129"|"2"|"20250306155438"|"AA00107"|""
"S044268"|"AA00133"|"6"|"20250306155445"|"AA00107"|""
"S044625"|"AA00129"|"3"|"20250306155448"|"AA00011"|""
"S045264"|"AA00084"|"1"|"20250306155538"|"AA00011"|""
"S045264"|"AA00133"|"5"|"20250306155549"|"AA00011"|""
"S045232"|"AA00084"|"1"|"20250306155624"|"AA00011"|""
"S045232"|"AA00133"|"2"|"20250306155630"|"AA00011"|""
"S045295"|"AA00115"|"1"|"20250306155719"|"AA00011"|""
"S045276"|"AA00115"|"1"|"20250306155808"|"AA00011"|""
"S044469"|"AA00115"|"1"|"20250306155812"|"AA00107"|""
"S045276"|"AA00133"|"3"|"20250306155818"|"AA00011"|""
"S044469"|"AA00007"|"3"|"20250306155823"|"AA00107"|""
"S044610"|"AA00084"|"1"|"20250306155852"|"AA00011"|""
"S044610"|"AA00133"|"2"|"20250306155919"|"AA00011"|""
"S044610"|"AA00129"|"5"|"20250306155926"|"AA00011"|""
"S045115"|"AA00084"|"1"|"20250306155929"|"AA00107"|""
"S045115"|"AA00129"|"2"|"20250306155949"|"AA00107"|""
"S045115"|"AA00133"|"5"|"20250306160023"|"AA00107"|""
"S045224"|"AA00084"|"2"|"20250306160027"|"AA00011"|""
"S045224"|"AA00115"|"1"|"20250306160037"|"AA00011"|""
"S044383"|"AA00129"|"5"|"20241104145955"|"AA00011"|""
"S044445"|"AA00129"|"8"|"20241104163720"|"AA00011"|""
"S044713"|"AA00129"|"8"|"20241104163733"|"AA00011"|""
"S044303"|"AA00129"|"8"|"20241104163746"|"AA00011"|""
"S044552"|"AA00129"|"6"|"20241104163817"|"AA00011"|""
"S044843"|"AA00129"|"8"|"20241104163828"|"AA00011"|""
"S044617"|"AA00129"|"8"|"20241104163850"|"AA00011"|""
"S044850"|"AA00129"|"8"|"20241104163903"|"AA00011"|""
"S044438"|"AA00129"|"8"|"20241104163939"|"AA00011"|""
"S042070"|"AA00115"|"4"|"20241104163954"|"AA00011"|""
"S042070"|"AA00095"|"63"|"20241104163959"|"AA00011"|""
"S042070"|"AA00129"|"6"|"20241104164008"|"AA00011"|""
"S045278"|"AA00084"|"4"|"20241223110834"|"AA00107"|""
"S044441"|"AA00129"|"5"|"20241104164113"|"AA00011"|""
"S045278"|"AA00082"|"5"|"20241223110842"|"AA00107"|""
"S045224"|"AA00007"|"3"|"20250306160044"|"AA00011"|""
"S045224"|"AA00129"|"4"|"20250306160052"|"AA00011"|""
"S045224"|"AA00133"|"5"|"20250306160058"|"AA00011"|""
"S044361"|"AA00115"|"1"|"20250306160110"|"AA00107"|""
"S044361"|"AA00129"|"4"|"20250306160123"|"AA00107"|""
"S044655"|"AA00084"|"1"|"20250306160132"|"AA00011"|""
"S044361"|"AA00133"|"5"|"20250306160135"|"AA00107"|""
"S044655"|"AA00115"|"2"|"20250306160155"|"AA00011"|""
"S044237"|"AA00084"|"1"|"20250306160202"|"AA00107"|""
"S044655"|"AA00133"|"4"|"20250306160203"|"AA00011"|""
"S044241"|"AA00115"|"3"|"20250306152221"|"AA00107"|""
"S044241"|"AA00129"|"5"|"20250306152232"|"AA00107"|""
"S044580"|"AA00007"|"1"|"20250306152250"|"AA00011"|""
"S044889"|"AA00133"|"2"|"20250306152307"|"AA00107"|""
"S044580"|"AA00133"|"3"|"20250306152319"|"AA00011"|""
"S044580"|"AA00129"|"4"|"20250306152326"|"AA00011"|""
"S044889"|"AA00129"|"3"|"20250306152341"|"AA00107"|""
